연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2016,36,2,01R,① 곽현성,② 안지민,④ 김태용,(1) 1.5,"(1) 1.1, (2) 1.3",(1-2) 2.5,(1-2) 1.4,(1-2-4) 2.3,-,-,
2016,36,2,02R,① 한종석,② 김종민,③ 강창효,(1) 1.5,"(1) 1.1, (2) 1.2",(1-2) 1.9,(1-2) 1.6,(1-2-3) 4.3,-,-,
2016,36,2,03R,⑥ 김효년,① 정민수,③ 오세준,(6) 1.4,"(6) 1.0, (1) 1.0",(6-1) 2.2,(1-6) 1.4,(1-3-6) 1.7,-,-,
2016,36,2,04R,① 이태희,③ 장영태,④ 이재학,(1) 1.1,"(1) 1.1, (3) 1.6",(1-3) 2.4,(1-3) 2.2,(1-3-4) 1.7,-,-,
2016,36,2,05R,① 김응선,② 김민천,③ 황만주,(1) 2.1,"(1) 1.0, (2) 1.3",(1-2) 2.2,(1-2) 1.2,(1-2-3) 2.3,-,-,
2016,36,2,06R,③ 이택근,⑥ 길현태,② 김현철,(3) 1.2,"(3) 1.1, (6) 3.0",(3-6) 3.6,(3-6) 3.2,(2-3-6) 6.7,-,-,
2016,36,2,07R,① 어선규,⑤ 심상철,⑥ 이주영,(1) 1.1,"(1) 1.0, (5) 1.2",(1-5) 1.4,(1-5) 1.2,(1-5-6) 3.0,-,-,
2016,36,2,08R,① 김지훈,③ 반혜진,② 정종훈,(1) 1.5,"(1) 1.0, (3) 2.8",(1-3) 6.4,(1-3) 5.6,(1-2-3) 3.3,-,-,
2016,36,2,09R,④ 김정구,② 신동열,③ 김지현,(4) 3.3,"(4) 1.4, (2) 1.4",(4-2) 7.3,(2-4) 3.3,(2-3-4) 4.3,-,-,
2016,36,2,10R,① 김종희,② 임태경,⑥ 정민수,(1) 1.7,"(1) 1.1, (2) 1.8",(1-2) 3.9,(1-2) 2.8,(1-2-6) 3.5,-,-,
2016,36,2,11R,② 이재학,③ 김태용,① 이동준,(2) 1.2,"(2) 1.0, (3) 5.9",(2-3) 11.3,(2-3) 9.7,(1-2-3) 21.4,-,-,
2016,36,2,12R,⑥ 이태희,① 김세원,② 한 운,(6) 1.3,"(6) 1.3, (1) 1.9",(6-1) 3.4,(1-6) 2.5,(1-2-6) 2.9,-,-,
2016,36,2,13R,① 장수영,④ 김명진,② 서지혜,(1) 1.2,"(1) 1.0, (4) 1.2",(1-4) 1.9,(1-4) 1.4,(1-2-4) 4.2,-,-,
2016,36,2,14R,① 김민준,⑤ 오세준,② 구현구,(1) 1.3,"(1) 1.2, (5) 11.7",(1-5) 20.2,(1-5) 13.1,(1-2-5) 12.1,-,-,
2016,36,2,15R,① 김효년,② 이현재,⑤ 윤영근,(1) 1.0,"(1) 1.0, (2) 1.8",(1-2) 1.5,(1-2) 1.4,(1-2-5) 2.1,-,-,
2016,36,2,16R,① 길현태,② 원용관,④ 김응선,(1) 1.1,"(1) 1.1, (2) 1.5",(1-2) 2.6,(1-2) 2.0,(1-2-4) 1.6,-,-,
2016,36,1,01R,③ 김국흠,① 송효석,⑤ 반혜진,(3) 1.1,"(3) 1.0, (1) 3.2",(3-1) 6.7,(1-3) 5.4,(1-3-5) 6.5,-,-,
2016,36,1,02R,① 이현재,⑤ 한종석,② 김태규,(1) 2.0,"(1) 1.5, (5) 2.3",(1-5) 6.5,(1-5) 4.5,(1-2-5) 3.8,-,-,
2016,36,1,03R,⑥ 장수영,① 경상수,③ 김종민,(6) 4.1,"(6) 1.3, (1) 4.8",(6-1) 28.4,(1-6) 15.3,(1-3-6) 11.7,-,-,
2016,36,1,04R,② 김응선,⑥ 이승일,③ 김현철,(2) 1.8,"(2) 1.4, (6) 1.7",(2-6) 4.6,(2-6) 2.9,(2-3-6) 6.9,-,-,
2016,36,1,05R,② 길현태,① 김현덕,③ 심상철,(2) 6.2,"(2) 1.7, (1) 1.1",(2-1) 12.4,(1-2) 3.1,(1-2-3) 1.8,-,-,
2016,36,1,06R,③ 어선규,① 김명진,⑥ 김창규,(3) 1.5,"(3) 1.2, (1) 1.2",(3-1) 2.0,(1-3) 1.3,(1-3-6) 5.0,-,-,
2016,36,1,07R,① 김세원,③ 여현창,⑥ 김민천,(1) 13.0,"(1) 4.1, (3) 1.3",(1-3) 40.8,(1-3) 12.3,(1-3-6) 4.9,-,-,
2016,36,1,08R,① 김종희,② 한종석,⑥ 장영태,(1) 7.6,"(1) 2.8, (2) 1.9",(1-2) 17.6,(1-2) 7.2,(1-2-6) 21.9,-,-,
2016,36,1,09R,③ 정민수,④ 이동준,⑥ 이재학,(3) 1.6,"(3) 1.2, (4) 12.6",(3-4) 21.8,(3-4) 21.7,(3-4-6) 5.4,-,-,
2016,36,1,10R,③ 구본수,② 박민수,⑤ 김태규,(3) 10.7,"(3) 2.7, (2) 1.3",(3-2) 19.7,(2-3) 3.0,(2-3-5) 6.0,-,-,
2016,36,1,11R,① 곽현성,④ 김지훈,⑥ 오세준,(1) 2.2,"(1) 1.5, (4) 2.0",(1-4) 6.1,(1-4) 3.9,(1-4-6) 9.3,-,-,
2016,36,1,12R,③ 윤영근,④ 양원준,① 반혜진,(3) 1.6,"(3) 1.3, (4) 11.2",(3-4) 13.9,(3-4) 13.4,(1-3-4) 9.4,-,-,
2016,36,1,13R,③ 김효년,④ 이태희,⑤ 어선규,(3) 1.9,"(3) 1.3, (4) 1.7",(3-4) 6.4,(3-4) 5.6,(3-4-5) 9.1,-,-,
2016,36,1,14R,④ 심상철,⑥ 김민준,② 황만주,(4) 1.3,"(4) 1.1, (6) 1.8",(4-6) 3.4,(4-6) 2.9,(2-4-6) 8.6,-,-,
2016,36,1,15R,① 장수영,③ 이진우,⑥ 여현창,(1) 1.1,"(1) 1.1, (3) 2.3",(1-3) 5.4,(1-3) 4.4,(1-3-6) 6.2,-,-,
2016,36,1,16R,④ 김민천,① 장영태,⑤ 김명진,(4) 2.2,"(4) 1.3, (1) 1.2",(4-1) 5.3,(1-4) 2.0,(1-4-5) 2.3,-,-,
2016,35,2,01R,① 이미나,② 이현재,③ 조현귀,(1) 1.3,"(1) 1.0, (2) 1.5",(1-2) 1.9,(1-2) 1.5,(1-2-3) 2.0,-,-,
2016,35,2,02R,① 이경섭,⑥ 문안나,④ 김동경,(1) 1.4,"(1) 1.0, (6) 12.6",(1-6) 19.8,(1-6) 15.7,(1-4-6) 68.9,-,-,
2016,35,2,03R,② 김민준,① 서화모,④ 김종목,(2) 13.2,"(2) 1.7, (1) 1.4",(2-1) 13.0,(1-2) 3.0,(1-2-4) 2.6,-,-,
2016,35,2,04R,⑤ 김현철,① 유석현,② 심상철,(5) 2.9,"(5) 1.0, (1) 1.4",(5-1) 2.9,(1-5) 1.3,(1-2-5) 1.7,-,-,
2016,35,2,05R,① 이재학,③ 이태희,⑤ 전두식,(1) 1.0,"(1) 1.1, (3) 1.3",(1-3) 1.6,(1-3) 1.5,(1-3-5) 2.4,-,-,
2016,35,2,06R,④ 이승일,① 문주엽,⑥ 곽현성,(4) 1.4,"(4) 1.1, (1) 1.1",(4-1) 2.6,(1-4) 1.3,(1-4-6) 5.7,-,-,
2016,35,2,07R,① 김지현,② 이진우,③ 정인교,(1) 1.5,"(1) 1.2, (2) 2.9",(1-2) 5.4,(1-2) 4.2,(1-2-3) 2.8,-,-,
2016,35,2,08R,④ 고일수,② 한성근,⑥ 김종민,(4) 6.3,"(4) 1.8, (2) 1.5",(4-2) 17.7,(2-4) 8.7,(2-4-6) 37.2,-,-,
2016,35,2,09R,② 장영태,③ 김기한,① 김지훈,(2) 3.7,"(2) 1.6, (3) 1.2",(2-3) 6.7,(2-3) 3.5,(1-2-3) 1.8,-,-,
2016,35,2,10R,③ 이용세,④ 강지환,⑥ 김동경,(3) 1.8,"(3) 1.1, (4) 2.7",(3-4) 5.0,(3-4) 4.1,(3-4-6) 13.1,-,-,
2016,35,2,11R,② 김승택,③ 김재윤,⑤ 박영수,(2) 1.2,"(2) 1.1, (3) 2.4",(2-3) 3.3,(2-3) 2.8,(2-3-5) 18.0,-,-,
2016,35,2,12R,① 안지민,③ 나병창,② 사재준,(1) 1.1,"(1) 1.0, (3) 2.5",(1-3) 3.4,(1-3) 3.1,(1-2-3) 8.2,-,-,
2016,35,2,13R,① 김현철,④ 김민준,⑤ 이미나,(1) 1.1,"(1) 1.0, (4) 3.3",(1-4) 3.4,(1-4) 3.2,(1-4-5) 4.1,-,-,
2016,35,2,14R,④ 정용진,⑥ 이현재,② 김도휘,(4) 1.3,"(4) 1.2, (6) 3.6",(4-6) 6.2,(4-6) 6.8,(2-4-6) 16.2,-,-,
2016,35,2,15R,② 전두식,① 류해광,④ 문주엽,(2) 2.1,"(2) 1.4, (1) 1.2",(2-1) 4.9,(1-2) 2.4,(1-2-4) 2.2,-,-,
2016,35,2,16R,① 이승일,③ 김종희,④ 김지현,(1) 1.1,"(1) 1.2, (3) 1.3",(1-3) 2.4,(1-3) 2.1,(1-3-4) 2.8,-,-,
2016,35,1,01R,⑤ 안지민,③ 김인혜,① 신동길,(5) 1.4,"(5) 1.6, (3) 1.5",(5-3) 6.9,(3-5) 4.7,(1-3-5) 3.4,-,-,
2016,35,1,02R,⑤ 윤영일,① 문안나,② 이태희,(5) 8.4,"(5) 3.6, (1) 1.6",(5-1) 72.2,(1-5) 18.6,(1-2-5) 5.7,-,-,
2016,35,1,03R,① 구본수,④ 이미나,⑥ 유석현,(1) 8.4,"(1) 3.0, (4) 1.2",(1-4) 14.2,(1-4) 5.6,(1-4-6) 5.3,-,-,
2016,35,1,04R,① 박진서,③ 권현기,② 오승철,(1) 1.5,([]) 1.0,(1-3) 2.3,(1-3) 1.5,(1-2-3) 1.4,-,-,④ ⑤
2016,35,1,05R,③ 김현철,① 문주엽,② 이택근,(3) 1.2,"(3) 1.0, (1) 1.9",(3-1) 2.5,(1-3) 2.1,(1-2-3) 8.3,-,-,
2016,35,1,06R,⑤ 이재학,① 류해광,③ 김정민,(5) 1.5,"(5) 1.2, (1) 2.2",(5-1) 4.2,(1-5) 2.8,(1-3-5) 2.3,-,-,
2016,35,1,07R,② 이승일,③ 정용진,⑥ 김민준,(2) 1.8,"(2) 1.2, (3) 1.1",(2-3) 2.5,(2-3) 1.4,(2-3-6) 3.3,-,-,
2016,35,1,08R,⑤ 김지훈,① 이동준,③ 심상철,(5) 9.3,"(5) 6.9, (1) 1.4",(5-1) 49.2,(1-5) 18.8,(1-3-5) 11.4,-,-,②
2016,35,1,09R,② 서화모,③ 박상현,⑤ 김종희,(2) 1.4,"(2) 1.3, (3) 3.1",(2-3) 6.1,(2-3) 5.3,(2-3-5) 7.5,-,-,
2016,35,1,10R,② 이경섭,① 윤영일,④ 장영태,(2) 7.9,"(2) 2.1, (1) 1.5",(2-1) 21.0,(1-2) 6.6,(1-2-4) 9.0,-,-,
2016,35,1,11R,① 김지현,② 김영욱,④ 김종민,(1) 1.3,"(1) 1.1, (2) 2.1",(1-2) 3.0,(1-2) 2.6,(1-2-4) 7.2,-,-,
2016,35,1,12R,① 안지민,⑤ 이태희,③ 서 휘,(1) 1.3,"(1) 1.0, (5) 4.2",(1-5) 6.9,(1-5) 5.9,(1-3-5) 2.3,-,-,
2016,35,1,13R,① 유석현,⑤ 김정민,② 김종목,(1) 1.4,"(1) 1.2, (5) 3.9",(1-5) 9.3,(1-5) 7.4,(1-2-5) 2.9,-,-,④
2016,35,1,14R,② 권명호,⑥ 이택근,④ 신동열,(2) 1.7,"(2) 1.2, (6) 2.9",(2-6) 8.8,(2-6) 7.3,(2-4-6) 6.9,-,-,③
2016,35,1,15R,③ 이재학,② 정인교,⑤ 이현재,(3) 1.5,"(3) 1.1, (2) 1.4",(3-2) 2.4,(2-3) 1.5,(2-3-5) 2.7,-,-,
2016,35,1,16R,③ 김승택,⑥ 정용진,① 조현귀,(3) 2.9,"(3) 1.9, (6) 1.5",(3-6) 6.3,(3-6) 4.2,(1-3-6) 3.6,-,-,
2016,34,2,01R,① 배혜민,③ 윤동오,④ 박준현,(1) 2.0,"(1) 1.1, (3) 1.6",(1-3) 4.4,(1-3) 3.2,(1-3-4) 4.5,-,-,
2016,34,2,02R,⑤ 권명호,① 여현창,⑥ 김지훈,(5) 1.8,"(5) 1.0, (1) 1.1",(5-1) 3.3,(1-5) 1.5,(1-5-6) 3.2,-,-,
2016,34,2,03R,① 김선웅,② 류성원,③ 박민수,(1) 1.5,"(1) 1.3, (2) 4.3",(1-2) 5.6,(1-2) 4.5,(1-2-3) 4.8,-,-,
2016,34,2,04R,① 원용관,② 구본수,④ 정민수,(1) 1.4,"(1) 1.1, (2) 2.0",(1-2) 4.6,(1-2) 3.3,(1-2-4) 3.2,-,-,
2016,34,2,05R,① 김창규,② 최진혁,③ 전정환,(1) 1.1,"(1) 1.0, (2) 7.4",(1-2) 8.5,(1-2) 7.4,(1-2-3) 7.4,-,-,
2016,34,2,06R,① 장수영,③ 길현태,⑤ 김현덕,(1) 1.1,"(1) 1.0, (3) 1.2",(1-3) 1.6,(1-3) 1.4,(1-3-5) 6.5,-,-,
2016,34,2,07R,① 오세준,② 강지환,⑥ 김종희,(1) 1.1,"(1) 1.1, (2) 1.4",(1-2) 2.0,(1-2) 1.6,(1-2-6) 9.0,-,-,
2016,34,2,08R,④ 윤동오,② 김지현,① 김종민,(4) 15.6,"(4) 3.3, (2) 1.6",(4-2) 88.5,(2-4) 34.6,(1-2-4) 3.5,-,-,
2016,34,2,09R,③ 김민준,② 류해광,① 박준현,(3) 30.1,"(3) 4.6, (2) 1.8",(3-2) 86.3,(2-3) 24.0,(1-2-3) 4.7,-,-,
2016,34,2,10R,① 권명호,③ 이경섭,⑤ 배혜민,(1) 1.2,"(1) 1.0, (3) 1.7",(1-3) 1.7,(1-3) 1.6,(1-3-5) 2.1,-,-,
2016,34,2,11R,① 이지수,④ 최재원,② 서 휘,(1) 1.6,"(1) 1.2, (4) 1.5",(1-4) 4.1,(1-4) 2.5,(1-2-4) 3.1,-,-,
2016,34,2,12R,① 어선규,③ 김응선,⑤ 류성원,(1) 1.0,"(1) 1.0, (3) 4.4",(1-3) 5.9,(1-3) 5.5,(1-3-5) 23.9,-,-,
2016,34,2,13R,① 김지훈,⑥ 장수영,② 한 진,(1) 1.3,"(1) 1.2, (6) 1.3",(1-6) 3.3,(1-6) 1.8,(1-2-6) 2.9,-,-,
2016,34,2,14R,① 이재학,⑥ 김현철,② 김인혜,(1) 1.7,"(1) 1.0, (6) 22.1",(1-6) 19.7,(1-6) 16.0,(1-2-6) 5.4,-,-,
2016,34,2,15R,① 심상철,⑥ 안지민,③ 문안나,(1) 1.4,"(1) 1.1, (6) 4.3",(1-6) 17.9,(1-6) 15.5,(1-3-6) 4.8,-,-,
2016,34,2,16R,⑤ 김종민,① 손제민,③ 김정구,(5) 3.3,"(5) 1.8, (1) 1.0",(5-1) 5.4,(1-5) 2.2,(1-3-5) 12.9,-,-,
2016,34,1,01R,④ 오세준,⑤ 어선규,⑥ 전정환,(4) 1.9,"(4) 1.4, (5) 1.4",(4-5) 7.3,(4-5) 4.4,(4-5-6) 31.3,-,-,
2016,34,1,02R,④ 김창규,⑤ 김선웅,② 권현기,(4) 1.4,"(4) 1.2, (5) 3.5",(4-5) 6.0,(4-5) 5.2,(2-4-5) 15.3,-,-,
2016,34,1,03R,④ 손제민,② 정민수,⑤ 정인교,(4) 9.8,"(4) 2.1, (2) 1.5",(4-2) 26.9,(2-4) 9.2,(2-4-5) 30.6,-,-,
2016,34,1,04R,① 박준현,② 길현태,③ 강지환,(1) 1.5,"(1) 1.3, (2) 1.5",(1-2) 3.1,(1-2) 1.7,(1-2-3) 2.5,-,-,
2016,34,1,05R,② 여현창,⑥ 김종민,③ 김현덕,(2) 2.0,"(2) 1.6, (6) 1.0",(2-6) 4.5,(2-6) 2.1,(2-3-6) 5.1,-,-,①
2016,34,1,06R,② 원용관,① 김기한,⑥ 한 진,(2) 9.4,"(2) 2.6, (1) 1.4",(2-1) 30.5,(1-2) 7.2,(1-2-6) 68.7,-,-,
2016,34,1,07R,① 김지훈,⑤ 김지현,② 정주현,(1) 2.0,"(1) 1.2, (5) 6.0",(1-5) 16.5,(1-5) 12.0,(1-2-5) 3.8,-,-,
2016,34,1,08R,① 배혜민,⑤ 황만주,⑥ 손근성,(1) 1.4,"(1) 1.2, (5) 3.6",(1-5) 10.6,(1-5) 8.2,(1-5-6) 14.4,-,-,
2016,34,1,09R,① 이지수,③ 김세원,② 박민수,(1) 1.4,"(1) 1.2, (3) 2.1",(1-3) 4.3,(1-3) 3.0,(1-2-3) 2.1,-,-,
2016,34,1,10R,① 김선웅,⑥ 양원준,③ 이태희,(1) 1.6,"(1) 1.7, (6) 3.8",(1-6) 11.3,(1-6) 8.9,(1-3-6) 4.1,-,-,
2016,34,1,11R,③ 장수영,② 어선규,① 김태규,(3) 3.6,"(3) 1.2, (2) 1.1",(3-2) 6.4,(2-3) 1.3,(1-2-3) 3.8,-,-,
2016,34,1,12R,③ 권명호,① 최재원,⑥ 길현태,(3) 1.3,"(3) 1.2, (1) 1.6",(3-1) 2.2,(1-3) 1.7,(1-3-6) 6.0,-,-,
2016,34,1,13R,③ 오세준,⑤ 김기한,① 정용진,(3) 1.6,"(3) 1.1, (5) 4.1",(3-5) 4.9,(3-5) 4.9,(1-3-5) 2.7,-,-,
2016,34,1,14R,① 심상철,② 문안나,⑤ 이주영,(1) 2.1,"(1) 1.1, (2) 1.3",(1-2) 3.0,(1-2) 1.5,(1-2-5) 5.2,-,-,
2016,34,1,15R,① 강창효,⑥ 곽현성,③ 안지민,(1) 1.6,"(1) 1.3, (6) 20.3",(1-6) 92.0,(1-6) 82.4,(1-3-6) 18.7,-,-,
2016,34,1,16R,④ 서화모,① 이경섭,③ 김창규,(4) 3.0,"(4) 1.4, (1) 1.4",(4-1) 8.1,(1-4) 3.0,(1-3-4) 2.1,-,-,
2016,33,3,01R,① 한성근,③ 최영재,⑤ 김민천,(1) 1.2,"(1) 1.2, (3) 2.2",(1-3) 3.0,(1-3) 2.7,(1-3-5) 4.0,-,-,
2016,33,3,02R,⑤ 이택근,② 배혜민,① 이용세,(5) 5.9,"(5) 2.6, (2) 2.5",(5-2) 36.6,(2-5) 20.3,(1-2-5) 5.7,-,-,
2016,33,3,03R,① 박준호,② 이시원,④ 김신오,(1) 1.8,"(1) 1.3, (2) 1.9",(1-2) 5.1,(1-2) 3.8,(1-2-4) 9.3,-,-,
2016,33,3,04R,④ 최광성,⑤ 최진혁,① 정종훈,(4) 4.9,"(4) 1.9, (5) 9.7",(4-5) 41.6,(4-5) 39.3,(1-4-5) 10.9,-,-,
2016,33,3,05R,① 조성인,③ 손근성,④ 김선웅,(1) 1.3,"(1) 1.2, (3) 3.3",(1-3) 5.7,(1-3) 4.7,(1-3-4) 22.5,-,-,
2016,33,3,06R,⑤ 손동민,⑥ 정민수,② 신동길,(5) 5.6,"(5) 2.2, (6) 2.8",(5-6) 21.8,(5-6) 12.2,(2-5-6) 34.0,-,-,
2016,33,3,07R,① 김정민,③ 전두식,④ 박민수,(1) 1.5,"(1) 1.1, (3) 2.0",(1-3) 4.3,(1-3) 2.7,(1-3-4) 8.5,-,-,⑥
2016,33,3,08R,① 어선규,④ 김민천,③ 민영건,(1) 1.2,"(1) 1.1, (4) 1.8",(1-4) 2.7,(1-4) 2.1,(1-3-4) 1.9,-,-,
2016,33,3,09R,① 이진우,⑥ 윤영근,② 박진서,(1) 1.7,"(1) 1.3, (6) 4.0",(1-6) 11.1,(1-6) 7.8,(1-2-6) 6.8,-,-,
2016,33,3,10R,④ 한성근,② 김명진,③ 김재윤,(4) 3.7,"(4) 1.5, (2) 2.6",(4-2) 15.3,(2-4) 9.4,(2-3-4) 14.2,-,-,
2016,33,3,11R,② 길현태,① 강창효,⑤ 이종인,(2) 1.5,"(2) 1.1, (1) 1.6",(2-1) 3.1,(1-2) 1.8,(1-2-5) 9.7,-,-,
2016,33,3,12R,③ 장영태,① 심상철,④ 고일수,(3) 4.4,"(3) 1.6, (1) 1.1",(3-1) 6.6,(1-3) 1.8,(1-3-4) 2.7,-,-,
2016,33,3,13R,① 문안나,② 김인혜,③ 반혜진,(1) 1.3,"(1) 1.1, (2) 1.4",(1-2) 2.7,(1-2) 1.9,(1-2-3) 3.4,-,-,
2016,33,3,14R,① 이택근,④ 곽현성,② 서지혜,(1) 1.2,"(1) 1.1, (4) 3.3",(1-4) 5.9,(1-4) 4.8,(1-2-4) 13.4,-,-,
2016,33,3,15R,① 장수영,② 서화모,④ 이용세,(1) 1.1,"(1) 1.1, (2) 2.6",(1-2) 3.4,(1-2) 3.0,(1-2-4) 4.0,-,-,
2016,33,3,16R,④ 정주현,① 여현창,⑥ 정종훈,(4) 4.0,"(4) 2.1, (1) 1.2",(4-1) 12.2,(1-4) 4.3,(1-4-6) 14.5,-,-,
2016,33,2,01R,④ 심상철,⑤ 김재윤,① 이진우,(4) 1.4,"(4) 1.0, (5) 6.3",(4-5) 6.5,(4-5) 7.2,(1-4-5) 6.5,-,-,
2016,33,2,02R,① 이재학,④ 김정민,③ 안지민,(1) 3.0,"(1) 1.6, (4) 3.8",(1-4) 23.2,(1-4) 15.8,(1-3-4) 3.0,-,-,
2016,33,2,03R,⑤ 장영태,① 윤영근,② 이지수,(5) 2.7,"(5) 1.4, (1) 2.7",(5-1) 12.1,(1-5) 6.7,(1-2-5) 22.4,-,-,
2016,33,2,04R,① 홍기철,② 정재훈,④ 한 진,(1) 1.2,"(1) 1.1, (2) 2.3",(1-2) 4.0,(1-2) 3.4,(1-2-4) 3.0,-,-,
2016,33,2,05R,① 김영욱,④ 강창효,② 반혜진,(1) 4.4,"(1) 2.5, (4) 1.9",(1-4) 22.0,(1-4) 11.5,(1-2-4) 4.8,-,-,
2016,33,2,06R,④ 정종훈,② 손근성,③ 이미나,(4) 6.5,"(4) 2.1, (2) 3.4",(4-2) 35.8,(2-4) 19.9,(2-3-4) 21.7,-,-,
2016,33,2,07R,② 조성인,① 고일수,⑥ 이용세,(2) 5.8,"(2) 1.6, (1) 1.0",(2-1) 7.9,(1-2) 1.5,(1-2-6) 5.3,-,-,
2016,33,2,08R,④ 여현창,⑤ 조현귀,③ 박민수,(4) 3.4,"(4) 1.7, (5) 12.7",(4-5) 32.6,(4-5) 31.0,(3-4-5) 36.7,-,-,
2016,33,2,09R,⑤ 한성근,① 김신오,⑥ 김현덕,(5) 4.6,"(5) 2.8, (1) 1.8",(5-1) 18.7,(1-5) 8.4,(1-5-6) 9.7,-,-,
2016,33,2,10R,④ 장영태,② 최영재,⑤ 심상철,(4) 2.8,"(4) 1.6, (2) 1.4",(4-2) 7.8,(2-4) 3.5,(2-4-5) 2.5,-,-,
2016,33,2,11R,③ 한 진,② 이택근,⑤ 주은석,(3) 7.9,"(3) 1.6, (2) 1.5",(3-2) 12.3,(2-3) 3.5,(2-3-5) 5.2,-,-,
2016,33,2,12R,① 정민수,③ 어선규,⑤ 배혜민,(1) 2.2,"(1) 1.5, (3) 1.6",(1-3) 6.2,(1-3) 3.9,(1-3-5) 22.8,-,-,
2016,33,2,13R,④ 권명호,② 민영건,① 김재윤,(4) 11.9,"(4) 3.3, (2) 1.6",(4-2) 28.8,(2-4) 11.5,(1-2-4) 9.1,-,-,
2016,33,2,14R,② 임태경,① 손지영,⑥ 이미나,(2) 1.7,"(2) 1.1, (1) 1.6",(2-1) 4.4,(1-2) 2.0,(1-2-6) 6.4,-,-,
2016,33,2,15R,① 김인혜,② 문안나,③ 이주영,(1) 2.3,"(1) 1.6, (2) 1.2",(1-2) 3.5,(1-2) 2.1,(1-2-3) 5.7,-,-,
2016,33,2,16R,① 장수영,⑤ 고일수,③ 강창효,(1) 1.2,"(1) 1.0, (5) 2.2",(1-5) 2.8,(1-5) 2.2,(1-3-5) 3.0,-,-,
2016,33,1,01R,② 박준호,⑤ 권명호,① 김승택,(2) 2.0,"(2) 1.2, (5) 2.5",(2-5) 11.9,(2-5) 8.3,(1-2-5) 17.1,-,-,
2016,33,1,02R,① 서화모,④ 주은석,⑥ 심상철,(1) 2.3,"(1) 1.6, (4) 3.2",(1-4) 11.5,(1-4) 8.1,(1-4-6) 7.1,-,-,
2016,33,1,03R,① 황만주,② 김지현,③ 조성인,(1) 23.3,"(1) 7.7, (2) 2.1",(1-2) 116.5,(1-2) 46.0,(1-2-3) 28.1,-,-,
2016,33,1,04R,① 전두식,④ 손동민,⑥ 한 진,(1) 2.0,"(1) 1.6, (4) 1.8",(1-4) 6.5,(1-4) 4.0,(1-4-6) 10.7,-,-,
2016,33,1,05R,③ 문안나,① 어선규,② 정주현,(3) 8.2,"(3) 2.0, (1) 1.0",(3-1) 13.5,(1-3) 3.5,(1-2-3) 1.8,-,-,
2016,33,1,06R,① 이용세,② 고일수,③ 손지영,(1) 2.1,"(1) 1.4, (2) 1.4",(1-2) 3.1,(1-2) 1.6,(1-2-3) 2.5,-,-,
2016,33,1,07R,① 여현창,② 이주영,④ 이승일,(1) 2.2,"(1) 1.9, (2) 1.6",(1-2) 6.2,(1-2) 4.4,(1-2-4) 3.2,-,-,
2016,33,1,08R,① 길현태,② 이진우,③ 임태경,(1) 1.2,"(1) 1.0, (2) 3.7",(1-2) 5.4,(1-2) 4.8,(1-2-3) 5.3,-,-,
2016,33,1,09R,① 한종석,③ 김현덕,④ 정민수,(1) 1.6,"(1) 1.1, (3) 2.0",(1-3) 3.0,(1-3) 2.3,(1-3-4) 4.0,-,-,
2016,33,1,10R,③ 신동길,① 권명호,④ 민영건,(3) 3.7,"(3) 1.7, (1) 1.4",(3-1) 9.4,(1-3) 3.8,(1-3-4) 5.0,-,-,
2016,33,1,11R,④ 이택근,① 한성근,⑤ 홍기철,(4) 4.6,"(4) 1.7, (1) 1.1",(4-1) 8.3,(1-4) 2.6,(1-4-5) 4.9,-,-,
2016,33,1,12R,④ 한 운,① 김정민,② 장영태,(4) 10.9,"(4) 3.0, (1) 1.7",(4-1) 55.3,(1-4) 22.6,(1-2-4) 3.4,-,-,
2016,33,1,13R,① 심상철,② 김민천,⑥ 어선규,(1) 1.2,"(1) 1.1, (2) 1.4",(1-2) 1.7,(1-2) 1.5,(1-2-6) 2.5,-,-,
2016,33,1,14R,③ 반혜진,② 이시원,⑤ 문안나,(3) 2.3,"(3) 1.2, (2) 1.6",(3-2) 6.1,(2-3) 3.1,(2-3-5) 2.7,-,-,
2016,33,1,15R,② 안지민,⑥ 김인혜,① 이미나,(2) 1.3,"(2) 1.0, (6) 3.8",(2-6) 13.1,(2-6) 11.5,(1-2-6) 5.5,-,-,
2016,33,1,16R,② 한 진,① 박민수,⑤ 조성인,(2) 1.3,"(2) 1.2, (1) 1.9",(2-1) 5.0,(1-2) 3.4,(1-2-5) 3.3,-,-,
2016,32,2,01R,④ 황이태,② 조현귀,① 김민준,(4) 2.0,"(4) 1.9, (2) 1.9",(4-2) 13.3,(2-4) 7.2,(1-2-4) 3.7,-,-,
2016,32,2,02R,① 김현덕,④ 홍기철,⑤ 김효년,(1) 1.6,"(1) 1.0, (4) 2.7",(1-4) 5.6,(1-4) 4.6,(1-4-5) 2.2,-,-,
2016,32,2,03R,② 정종훈,① 손동민,⑤ 최영재,(2) 6.0,"(2) 2.8, (1) 1.2",(2-1) 13.5,(1-2) 3.8,(1-2-5) 2.8,-,-,
2016,32,2,04R,① 박영수,⑤ 이진우,② 강지환,(1) 1.3,"(1) 1.1, (5) 7.1",(1-5) 19.4,(1-5) 17.8,(1-2-5) 19.8,-,-,
2016,32,2,05R,① 김선웅,② 주은석,④ 한종석,(1) 1.2,"(1) 1.1, (2) 3.0",(1-2) 5.0,(1-2) 3.5,(1-2-4) 3.7,-,-,
