연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2017,36,1,12R,① 박진서,③ 이창규,④ 김효년,(1) 1.2,"(1) 1.2, (3) 4.1",(1-3) 7.0,(1-3) 6.5,(1-3-4) 3.1,-,-,
2017,36,1,13R,⑥ 신동길,① 구현구,③ 강영길,(6) 5.9,"(6) 2.6, (1) 1.0",(6-1) 15.9,(1-6) 3.6,(1-3-6) 3.2,-,-,
2017,36,1,14R,① 이휘동,② 김도휘,④ 홍기철,(1) 2.0,"(1) 1.3, (2) 3.6",(1-2) 11.9,(1-2) 9.1,(1-2-4) 10.1,-,-,⑤
2017,36,1,15R,⑤ 김현철,③ 유석현,⑥ 이태희,(5) 4.5,"(5) 2.2, (3) 1.9",(5-3) 14.5,(3-5) 5.7,(3-5-6) 10.6,-,-,
2017,36,1,16R,① 우진수,⑤ 안지민,③ 신동열,(1) 1.7,"(1) 1.1, (5) 2.3",(1-5) 3.6,(1-5) 2.7,(1-3-5) 2.6,-,-,
2017,35,2,01R,② 어선규,⑤ 이택근,④ 김동민,(2) 1.1,"(2) 1.0, (5) 3.3",(2-5) 4.5,(2-5) 4.2,(2-4-5) 1.8,-,-,
2017,35,2,02R,④ 이주영,② 장영태,⑤ 이동준,(4) 1.7,"(4) 1.1, (2) 1.1",(4-2) 2.8,(2-4) 1.4,(2-4-5) 2.0,-,-,
2017,35,2,03R,① 정종훈,③ 곽현성,② 김강현,(1) 1.4,"(1) 1.1, (3) 2.8",(1-3) 7.0,(1-3) 5.6,(1-2-3) 2.1,-,-,
2017,35,2,04R,⑤ 우진수,① 문주엽,④ 김태용,(5) 2.9,"(5) 1.4, (1) 1.2",(5-1) 4.3,(1-5) 2.1,(1-4-5) 10.6,-,-,
2017,35,2,05R,① 최광성,③ 손근성,② 주은석,(1) 1.0,"(1) 1.0, (3) 2.1",(1-3) 2.4,(1-3) 2.2,(1-2-3) 2.6,-,-,
2017,35,2,06R,② 고일수,① 박민수,③ 김정구,(2) 1.3,"(2) 1.1, (1) 1.2",(2-1) 2.5,(1-2) 1.7,(1-2-3) 3.5,-,-,
2017,35,2,07R,③ 김민길,⑤ 민영건,④ 이진우,(3) 1.8,"(3) 1.3, (5) 6.0",(3-5) 10.3,(3-5) 10.2,(3-4-5) 3.2,-,-,
2017,35,2,08R,④ 이택근,① 이주영,② 조성인,(4) 9.7,"(4) 3.1, (1) 1.2",(4-1) 18.6,(1-4) 3.9,(1-2-4) 2.5,-,-,
2017,35,2,09R,④ 강창효,② 배혜민,① 신현경,(4) 2.0,"(4) 1.6, (2) 1.1",(4-2) 4.3,(2-4) 1.8,(1-2-4) 6.7,-,-,
2017,35,2,10R,① 윤영일,④ 김재윤,② 우진수,(1) 2.8,"(1) 1.7, (4) 7.4",(1-4) 37.9,(1-4) 28.6,(1-2-4) 21.5,-,-,
2017,35,2,11R,⑤ 강지환,① 류해광,④ 황이태,(5) 1.5,"(5) 1.2, (1) 1.7",(5-1) 4.4,(1-5) 2.4,(1-4-5) 3.3,-,-,
2017,35,2,12R,① 반혜진,⑤ 이미나,③ 김동민,(1) 2.2,"(1) 1.4, (5) 6.1",(1-5) 33.8,(1-5) 28.7,(1-3-5) 10.3,-,-,
2017,35,2,13R,⑥ 최광성,④ 어선규,① 이동준,(6) 3.8,"(6) 1.2, (4) 1.8",(6-4) 7.1,(4-6) 3.6,(1-4-6) 1.8,-,-,
2017,35,2,14R,③ 김인혜,① 김계영,② 임태경,(3) 11.0,"(3) 2.5, (1) 1.1",(3-1) 21.3,(1-3) 4.1,(1-2-3) 3.6,-,-,
2017,35,2,15R,① 심상철,② 이응석,③ 박정아,(1) 1.2,"(1) 1.0, (2) 1.4",(1-2) 1.8,(1-2) 1.5,(1-2-3) 2.6,-,-,
2017,35,2,16R,② 지현욱,① 권현기,⑥ 정민수,(2) 5.2,"(2) 1.7, (1) 1.1",(2-1) 12.1,(1-2) 2.8,(1-2-6) 3.6,-,-,
2017,35,1,01R,④ 고일수,① 조성인,⑥ 정주현,(4) 1.3,"(4) 1.1, (1) 1.2",(4-1) 5.0,(1-4) 3.3,(1-4-6) 2.0,-,-,
2017,35,1,02R,① 김민길,④ 박원규,⑥ 이진우,(1) 2.3,"(1) 1.0, (4) 1.4",(1-4) 3.0,(1-4) 1.6,(1-4-6) 2.3,-,-,
2017,35,1,03R,③ 강지환,⑤ 강창효,① 김국흠,(3) 1.3,"(3) 1.0, (5) 2.2",(3-5) 4.9,(3-5) 4.1,(1-3-5) 3.9,-,-,
2017,35,1,04R,⑤ 배혜민,① 나병창,③ 이종인,(5) 2.8,"(5) 1.4, (1) 1.5",(5-1) 5.4,(1-5) 2.2,(1-3-5) 5.5,-,-,
2017,35,1,05R,④ 이동준,② 곽현성,① 김동경,(4) 2.1,"(4) 1.7, (2) 1.2",(4-2) 7.8,(2-4) 3.3,(1-2-4) 7.7,-,-,
2017,35,1,06R,① 이승일,④ 정종훈,③ 민영건,(1) 1.2,"(1) 1.1, (4) 6.8",(1-4) 10.1,(1-4) 9.8,(1-3-4) 8.3,-,-,
2017,35,1,07R,② 정민수,③ 이주영,① 황이태,(2) 4.6,"(2) 1.8, (3) 1.0",(2-3) 5.8,(2-3) 2.8,(1-2-3) 2.4,-,-,
2017,35,1,08R,③ 김강현,② 오세준,① 김종목,(3) 3.3,"(3) 1.2, (2) 2.0",(3-2) 9.7,(2-3) 4.4,(1-2-3) 2.4,-,-,
2017,35,1,09R,④ 최광성,② 이진우,① 이택근,(4) 1.6,"(4) 1.3, (2) 1.8",(4-2) 3.6,(2-4) 2.7,(1-2-4) 2.9,-,-,
2017,35,1,10R,④ 김정구,③ 한 진,② 박원규,(4) 45.3,"(4) 17.3, (3) 1.3",(4-3) 154.6,(3-4) 35.6,(2-3-4) 15.4,-,-,
2017,35,1,11R,⑥ 어선규,③ 주은석,① 한 운,(6) 4.3,"(6) 1.2, (3) 3.8",(6-3) 17.4,(3-6) 9.7,(1-3-6) 4.3,-,-,④
2017,35,1,12R,① 손근성,④ 우진수,③ 박민수,(1) 1.9,"(1) 1.2, (4) 1.7",(1-4) 4.6,(1-4) 2.9,(1-3-4) 6.0,-,-,
2017,35,1,13R,① 지현욱,② 문주엽,③ 윤영일,(1) 12.3,"(1) 4.7, (2) 1.5",(1-2) 27.8,(1-2) 10.7,(1-2-3) 21.5,-,-,
2017,35,1,14R,① 심상철,② 박정아,④ 안지민,(1) 1.1,"(1) 1.1, (2) 1.4",(1-2) 2.1,(1-2) 2.0,(1-2-4) 2.2,-,-,
2017,35,1,15R,① 이응석,③ 이태희,⑤ 서화모,(1) 1.3,"(1) 1.2, (3) 1.6",(1-3) 3.8,(1-3) 3.2,(1-3-5) 7.9,-,-,
2017,35,1,16R,② 김동민,① 김민천,⑤ 김재윤,(2) 3.4,"(2) 1.3, (1) 2.3",(2-1) 9.8,(1-2) 4.3,(1-2-5) 14.5,-,-,
2017,34,2,01R,② 박정아,⑤ 김민준,④ 박진서,(2) 3.9,"(2) 1.1, (5) 1.3",(2-5) 4.6,(2-5) 1.4,(2-4-5) 4.3,-,-,
2017,34,2,02R,① 박설희,④ 민영건,② 김선필,(1) 1.2,"(1) 1.1, (4) 6.2",(1-4) 8.9,(1-4) 8.5,(1-2-4) 6.2,-,-,
2017,34,2,03R,③ 김승택,⑥ 유석현,① 김동민,(3) 1.9,"(3) 2.5, (6) 1.2",(3-6) 4.7,(3-6) 2.2,(1-3-6) 4.6,-,-,
2017,34,2,04R,③ 김효년,② 김세원,① 송효석,(3) 1.8,"(3) 1.0, (2) 9.5",(3-2) 45.1,(2-3) 23.1,(1-2-3) 4.9,-,-,
2017,34,2,05R,② 조현귀,③ 정용진,④ 사재준,(2) 14.0,"(2) 2.3, (3) 3.6",(2-3) 59.1,(2-3) 33.1,(2-3-4) 42.7,-,-,
2017,34,2,06R,① 김도휘,④ 신동열,⑤ 이휘동,(1) 1.3,"(1) 1.5, (4) 1.7",(1-4) 3.7,(1-4) 2.8,(1-4-5) 4.2,-,-,
2017,34,2,07R,② 이응석,⑥ 김희용,④ 기광서,(2) 1.1,"(2) 1.0, (6) 18.1",(2-6) 23.0,(2-6) 18.5,(2-4-6) 19.4,-,-,
2017,34,2,08R,① 이태희,⑥ 구현구,② 박준현,(1) 3.3,"(1) 3.0, (6) 6.7",(1-6) 30.0,(1-6) 22.9,(1-2-6) 9.9,-,-,
2017,34,2,09R,④ 이경섭,① 김선웅,⑥ 김창규,(4) 1.2,"(4) 1.1, (1) 1.3",(4-1) 2.9,(1-4) 2.3,(1-4-6) 8.0,-,-,
2017,34,2,10R,③ 김민준,④ 이주영,① 정훈민,(3) 1.1,"(3) 1.0, (4) 7.4",(3-4) 7.2,(3-4) 6.6,(1-3-4) 12.7,-,-,
2017,34,2,11R,① 원용관,③ 박영수,⑤ 민영건,(1) 5.9,"(1) 1.9, (3) 2.6",(1-3) 33.0,(1-3) 17.6,(1-3-5) 51.9,-,-,
2017,34,2,12R,① 김명진,③ 손근성,⑥ 서화모,(1) 2.3,"(1) 3.1, (3) 1.1",(1-3) 5.0,(1-3) 2.0,(1-3-6) 1.8,-,-,
2017,34,2,13R,① 유석현,③ 사재준,④ 지현욱 ⑥ 박설희,(1) 1.3,"(1) 1.1, (3) 2.3",(1-3) 3.2,(1-3) 3.2,"(1-3-4) 4.7  
									
										(1-3-6) 3.3",-,-,
2017,34,2,14R,② 이재학,⑥ 김승택,① 정장훈,(2) 1.7,"(2) 1.3, (6) 3.7",(2-6) 6.8,(2-6) 4.8,(1-2-6) 18.2,-,-,
2017,34,2,15R,⑤ 이응석,⑥ 김계영,② 서 휘,(5) 2.1,"(5) 1.5, (6) 2.6",(5-6) 5.9,(5-6) 4.5,(2-5-6) 11.2,-,-,
2017,34,2,16R,② 손지영,④ 송효석,③ 이휘동,(2) 1.4,"(2) 1.0, (4) 2.6",(2-4) 3.7,(2-4) 3.1,(2-3-4) 5.5,-,-,
2017,34,1,01R,③ 박석문,④ 윤동오,① 김희용,(3) 1.4,"(3) 1.0, (4) 1.3",(3-4) 1.7,(3-4) 1.2,(1-3-4) 1.5,-,-,
2017,34,1,02R,③ 이재학,② 구현구,④ 조규태,(3) 3.2,"(3) 1.3, (2) 1.3",(3-2) 5.6,(2-3) 2.2,(2-3-4) 2.9,-,-,
2017,34,1,03R,⑤ 이경섭,① 김창규,② 손근성,(5) 1.5,"(5) 1.3, (1) 3.6",(5-1) 11.0,(1-5) 8.6,(1-2-5) 2.0,-,-,
2017,34,1,04R,⑤ 김은지,② 김선웅,⑥ 최재원,(5) 1.8,"(5) 1.4, (2) 1.1",(5-2) 3.6,(2-5) 1.8,(2-5-6) 2.9,-,-,
2017,34,1,05R,② 이상문,① 김효년,⑤ 박설희,(2) 7.2,"(2) 1.3, (1) 1.3",(2-1) 8.8,(1-2) 2.3,(1-2-5) 2.0,-,-,
2017,34,1,06R,① 김대선,② 신동길,③ 박진서,(1) 5.9,"(1) 2.7, (2) 1.4",(1-2) 10.9,(1-2) 4.1,(1-2-3) 2.3,-,-,
2017,34,1,07R,② 김계영,③ 김정구,① 정용진,(2) 1.3,"(2) 1.1, (3) 3.0",(2-3) 6.8,(2-3) 5.9,(1-2-3) 4.5,-,-,
2017,34,1,08R,⑥ 김민준,① 강지환,② 이휘동,(6) 2.1,"(6) 1.2, (1) 1.1",(6-1) 3.1,(1-6) 1.8,(1-2-6) 2.1,-,-,
2017,34,1,09R,② 서화모,① 김현덕,③ 김선필,(2) 1.4,"(2) 1.4, (1) 1.5",(2-1) 3.0,(1-2) 2.2,(1-2-3) 8.8,-,-,
2017,34,1,10R,② 박영수,③ 이태희,⑥ 사재준,(2) 2.4,"(2) 1.5, (3) 4.1",(2-3) 9.3,(2-3) 6.8,(2-3-6) 17.4,-,-,
2017,34,1,11R,① 홍기철,③ 윤동오,⑤ 김선웅,(1) 2.0,"(1) 1.3, (3) 1.6",(1-3) 3.4,(1-3) 1.6,(1-3-5) 4.5,-,-,
2017,34,1,12R,① 이경섭,④ 김승택,② 박설희,(1) 1.2,"(1) 1.0, (4) 3.0",(1-4) 4.0,(1-4) 3.6,(1-2-4) 1.7,-,-,
2017,34,1,13R,① 이응석,④ 유석현,② 민영건,(1) 1.6,"(1) 1.3, (4) 1.4",(1-4) 2.1,(1-4) 1.6,(1-2-4) 3.5,-,-,
2017,34,1,14R,① 강영길,⑥ 박석문,③ 기광서,(1) 5.5,"(1) 3.5, (6) 2.5",(1-6) 45.7,(1-6) 20.4,(1-3-6) 55.5,-,-,
2017,34,1,15R,② 김응선,③ 김태규,④ 손지영,(2) 1.7,"(2) 1.8, (3) 1.1",(2-3) 4.0,(2-3) 2.3,(2-3-4) 4.7,-,-,
2017,34,1,16R,① 김민준,④ 원용관,⑤ 정용진,(1) 1.0,"(1) 1.0, (4) 4.1",(1-4) 4.8,(1-4) 5.1,(1-4-5) 15.8,-,-,
2017,33,2,01R,⑤ 김지현,① 김종목,② 정주현,(5) 1.8,"(5) 1.0, (1) 1.0",(5-1) 2.8,(1-5) 1.9,(1-2-5) 1.7,-,-,
2017,33,2,02R,② 심상철,⑥ 손지영,④ 김민길,(2) 1.0,"(2) 1.2, (6) 1.3",(2-6) 1.4,(2-6) 1.3,(2-4-6) 1.7,-,-,
2017,33,2,03R,③ 배혜민,⑥ 주은석,④ 류해광,(3) 1.9,"(3) 1.1, (6) 1.0",(3-6) 2.6,(3-6) 1.6,(3-4-6) 6.5,-,-,
2017,33,2,04R,② 김태용,⑥ 김지훈,① 이응석,(2) 2.2,"(2) 1.0, (6) 2.1",(2-6) 4.8,(2-6) 3.1,(1-2-6) 1.7,-,-,
2017,33,2,05R,② 최광성,① 경상수,⑥ 곽현성,(2) 5.9,"(2) 2.5, (1) 6.9",(2-1) 63.6,(1-2) 28.7,(1-2-6) 42.7,-,-,
2017,33,2,06R,① 장수영,⑤ 안지민,⑥ 박준현,(1) 1.1,"(1) 1.0, (5) 2.0",(1-5) 3.1,(1-5) 3.0,(1-5-6) 9.7,-,-,
2017,33,2,07R,⑤ 박정아,① 고정환,④ 신현경,(5) 1.7,"(5) 1.8, (1) 2.2",(5-1) 4.5,(1-5) 3.0,(1-4-5) 2.9,-,-,
2017,33,2,08R,② 강창효,⑤ 김신오,③ 이진우,(2) 2.7,"(2) 1.7, (5) 7.2",(2-5) 26.3,(2-5) 22.2,(2-3-5) 5.6,-,-,
2017,33,2,09R,⑤ 심상철,① 김강현,③ 김지현,(5) 1.4,"(5) 1.4, (1) 1.8",(5-1) 3.6,(1-5) 2.9,(1-3-5) 6.0,-,-,
2017,33,2,10R,⑤ 권현기,① 김인혜,② 권일혁,(5) 8.8,"(5) 3.1, (1) 2.4",(5-1) 47.1,(1-5) 21.6,(1-2-5) 12.1,-,-,
2017,33,2,11R,① 손지영,② 유석현,④ 김국흠,(1) 1.2,"(1) 1.1, (2) 3.0",(1-2) 3.7,(1-2) 3.5,(1-2-4) 2.8,-,-,
2017,33,2,12R,① 김지훈,⑥ 김민길,④ 곽현성,(1) 1.3,"(1) 1.3, (6) 6.3",(1-6) 7.1,(1-6) 5.8,(1-4-6) 3.1,-,-,
2017,33,2,13R,① 김영민,③ 이종인,② 정종훈,(1) 1.6,"(1) 1.6, (3) 1.3",(1-3) 4.2,(1-3) 2.5,(1-2-3) 10.6,-,-,
2017,33,2,14R,② 최영재,④ 나병창,⑥ 류해광,(2) 3.4,"(2) 1.4, (4) 1.2",(2-4) 4.0,(2-4) 2.0,(2-4-6) 4.3,-,-,
2017,33,2,15R,② 길현태,① 박원규,⑤ 정주현,(2) 2.7,"(2) 1.4, (1) 1.1",(2-1) 5.4,(1-2) 2.2,(1-2-5) 8.3,-,-,
2017,33,2,16R,③ 이창규,④ 이응석,⑥ 구본수,(3) 2.3,"(3) 1.1, (4) 1.7",(3-4) 4.3,(3-4) 2.5,(3-4-6) 37.3,-,-,
2017,33,1,01R,① 이진우,③ 황이태,④ 김영민,(1) 1.0,"(1) 1.2, (3) 2.4",(1-3) 4.8,(1-3) 4.5,(1-3-4) 2.6,-,-,
2017,33,1,02R,④ 안지민,③ 강창효,① 최영재,(4) 1.1,"(4) 1.0, (3) 4.9",(4-3) 7.5,(3-4) 7.2,(1-3-4) 2.3,-,-,
2017,33,1,03R,④ 조성인,② 신현경,⑥ 김재윤,(4) 1.6,"(4) 1.6, (2) 1.2",(4-2) 2.8,(2-4) 1.8,(2-4-6) 3.5,-,-,
2017,33,1,04R,① 오재빈,⑥ 나병창,⑤ 김강현,(1) 25.6,"(1) 7.6, (6) 1.8",(1-6) 76.4,(1-6) 33.7,(1-5-6) 53.4,-,-,
2017,33,1,05R,③ 김현덕,④ 유석현,⑥ 한 진,(3) 3.4,"(3) 1.9, (4) 4.5",(3-4) 31.4,(3-4) 22.0,(3-4-6) 65.2,-,-,
2017,33,1,06R,② 권현기,③ 최진혁,⑥ 배혜민,(2) 1.5,"(2) 1.3, (3) 7.8",(2-3) 15.4,(2-3) 14.7,(2-3-6) 20.6,-,-,
2017,33,1,07R,① 김민길,② 류해광,③ 이동준,(1) 1.2,"(1) 1.0, (2) 2.5",(1-2) 6.5,(1-2) 6.0,(1-2-3) 4.3,-,-,
2017,33,1,08R,⑥ 장수영,② 김종희,① 문주엽,(6) 4.9,"(6) 2.0, (2) 1.3",(6-2) 15.4,(2-6) 4.9,(1-2-6) 6.7,-,-,
2017,33,1,09R,② 주은석,④ 이창규,⑤ 김종목,(2) 1.4,"(2) 1.3, (4) 2.6",(2-4) 6.0,(2-4) 5.2,(2-4-5) 10.3,-,-,
2017,33,1,10R,④ 김지훈,② 김국흠,① 이지수,(4) 2.1,"(4) 2.5, (2) 1.6",(4-2) 3.7,(2-4) 2.1,(1-2-4) 3.3,-,-,
2017,33,1,11R,③ 조성인,① 곽현성,⑥ 이진우,(3) 2.2,"(3) 1.7, (1) 1.0",(3-1) 3.6,(1-3) 1.4,(1-3-6) 2.4,-,-,
2017,33,1,12R,④ 심상철,⑤ 김태용,① 한 진,(4) 1.4,"(4) 1.2, (5) 1.7",(4-5) 2.2,(4-5) 1.8,(1-4-5) 3.0,-,-,
2017,33,1,13R,③ 손지영,② 김지현,⑤ 이지은,(3) 5.6,"(3) 1.8, (2) 3.6",(3-2) 30.4,(2-3) 19.2,(2-3-5) 62.0,-,-,
2017,33,1,14R,① 장영태,⑥ 고일수,④ 오세준,(1) 1.2,"(1) 1.3, (6) 1.3",(1-6) 2.5,(1-6) 1.8,(1-4-6) 2.9,-,-,
2017,33,1,15R,② 김재윤,③ 김영민,⑤ 박준현,(2) 2.1,"(2) 1.3, (3) 3.1",(2-3) 7.0,(2-3) 5.6,(2-3-5) 9.4,-,-,
2017,33,1,16R,② 나병창,④ 장수영,⑤ 이동준,(2) 1.3,"(2) 1.2, (4) 1.4",(2-4) 2.7,(2-4) 1.7,(2-4-5) 2.6,-,-,
2017,32,2,01R,④ 이태희,② 임태경,① 김민준,(4) 1.6,"(4) 1.1, (2) 2.2",(4-2) 9.2,(2-4) 6.9,(1-2-4) 2.8,-,-,
2017,32,2,02R,④ 김종희,⑤ 박원규,② 한 진,(4) 1.4,"(4) 1.0, (5) 17.7",(4-5) 16.5,(4-5) 18.7,(2-4-5) 18.7,-,-,
2017,32,2,03R,⑤ 박석문,① 박상현,② 김기한,(5) 5.8,"(5) 2.6, (1) 1.6",(5-1) 15.9,(1-5) 6.8,(1-2-5) 7.3,-,-,
2017,32,2,04R,② 강지환,⑥ 강영길,③ 송효석,(2) 2.1,"(2) 1.4, (6) 2.6",(2-6) 15.9,(2-6) 8.9,(2-3-6) 10.5,-,-,
2017,32,2,05R,④ 김도휘,① 김도환,③ 지현욱,(4) 22.5,"(4) 6.1, (1) 1.6",(4-1) 38.2,(1-4) 13.6,(1-3-4) 8.8,-,-,
2017,32,2,06R,① 길현태,⑤ 김동민,⑥ 원용관,(1) 1.0,"(1) 1.2, (5) 2.0",(1-5) 2.1,(1-5) 1.9,(1-5-6) 4.6,-,-,
2017,32,2,07R,① 한종석,② 장수영,③ 정인교,(1) 1.4,"(1) 1.1, (2) 1.6",(1-2) 3.0,(1-2) 2.1,(1-2-3) 2.0,-,-,
2017,32,2,08R,① 사재준,② 손근성,③ 이휘동,(1) 1.5,"(1) 1.2, (2) 1.0",(1-2) 2.3,(1-2) 1.4,(1-2-3) 2.6,-,-,
2017,32,2,09R,① 우진수,⑤ 정용진,③ 배혜민,(1) 1.7,"(1) 1.7, (5) 1.4",(1-5) 3.9,(1-5) 1.9,(1-3-5) 4.4,-,-,
2017,32,2,10R,② 이태희,③ 김계영,⑥ 김대선,(2) 1.0,"(2) 1.0, (3) 1.5",(2-3) 1.5,(2-3) 1.3,(2-3-6) 3.5,-,-,
2017,32,2,11R,④ 최재원,② 이재학,① 박준호,(4) 7.7,"(4) 2.9, (2) 1.0",(4-2) 10.1,(2-4) 3.0,(1-2-4) 12.1,-,-,
2017,32,2,12R,④ 김민준,③ 서 휘,⑥ 신동길,(4) 3.6,"(4) 1.7, (3) 1.7",(4-3) 8.5,(3-4) 2.0,(3-4-6) 18.0,-,-,
2017,32,2,13R,② 이응석,① 신동열,③ 박영수,(2) 1.2,"(2) 1.2, (1) 2.5",(2-1) 4.7,(1-2) 3.6,(1-2-3) 4.0,-,-,
2017,32,2,14R,① 원용관,④ 송효석,⑥ 조규태,(1) 2.9,"(1) 1.4, (4) 1.5",(1-4) 7.2,(1-4) 4.8,(1-4-6) 31.4,-,-,
2017,32,2,15R,① 민영건,③ 강지환,⑤ 김민길,(1) 1.6,"(1) 1.1, (3) 3.8",(1-3) 5.3,(1-3) 3.7,(1-3-5) 5.8,-,-,
2017,32,2,16R,① 서화모,⑤ 김종희,⑥ 우진수,(1) 1.8,"(1) 1.4, (5) 3.7",(1-5) 11.1,(1-5) 8.2,(1-5-6) 80.8,-,-,
2017,32,1,01R,③ 이응석,⑤ 사재준,② 김대선,(3) 5.7,"(3) 2.8, (5) 2.0",(3-5) 7.7,(3-5) 4.5,(2-3-5) 4.9,-,-,
2017,32,1,02R,② 김계영,⑥ 손근성,⑤ 원용관,(2) 1.8,"(2) 1.0, (6) 1.5",(2-6) 2.7,(2-6) 1.6,(2-5-6) 16.5,-,-,
2017,32,1,03R,② 우진수,④ 이승일,⑤ 장수영,(2) 1.6,"(2) 1.4, (4) 3.4",(2-4) 9.5,(2-4) 8.0,(2-4-5) 10.2,-,-,③
2017,32,1,04R,⑥ 김정구,⑤ 길현태,② 김세원,(6) 17.3,"(6) 2.7, (5) 1.4",(6-5) 25.3,(5-6) 5.7,(2-5-6) 2.3,-,-,
2017,32,1,05R,② 서 휘,③ 한 진,④ 민영건,(2) 1.3,"(2) 1.0, (3) 2.0",(2-3) 2.0,(2-3) 1.5,(2-3-4) 3.3,-,-,
2017,32,1,06R,① 최광성,④ 강지환,③ 김완석,(1) 2.9,"(1) 1.6, (4) 6.7",(1-4) 24.8,(1-4) 21.7,(1-3-4) 8.1,-,-,
2017,32,1,07R,⑤ 박상현,② 김선필,③ 이진휘,(5) 2.8,"(5) 1.8, (2) 1.9",(5-2) 11.6,(2-5) 7.3,(2-3-5) 3.7,-,-,
2017,32,1,08R,⑤ 이태희,② 정용진,① 김동민,(5) 4.5,"(5) 1.4, (2) 2.1",(5-2) 13.1,(2-5) 4.2,(1-2-5) 5.2,-,-,
2017,32,1,09R,④ 이응석,① 김종희,③ 이재학,(4) 2.9,"(4) 1.2, (1) 1.8",(4-1) 6.2,(1-4) 2.1,(1-3-4) 3.6,-,-,
2017,32,1,10R,③ 안지민,① 김기한,⑤ 신동열,(3) 18.1,"(3) 3.9, (1) 1.2",(3-1) 40.4,(1-3) 13.6,(1-3-5) 35.3,-,-,
2017,32,1,11R,① 이승일,⑥ 지현욱,④ 김희용,(1) 6.2,"(1) 2.1, (6) 3.0",(1-6) 45.3,(1-6) 23.7,(1-4-6) 17.9,-,-,
2017,32,1,12R,② 김정구,③ 한종석,⑤ 김계영,(2) 1.8,"(2) 1.0, (3) 1.6",(2-3) 3.0,(2-3) 2.5,(2-3-5) 3.7,-,-,
2017,32,1,13R,② 정인교,① 박석문,③ 최재원,(2) 5.4,"(2) 1.7, (1) 1.6",(2-1) 9.5,(1-2) 2.6,(1-2-3) 2.3,-,-,
2017,32,1,14R,③ 임태경,① 윤동오,② 박민수,(3) 2.4,"(3) 1.2, (1) 1.6",(3-1) 4.5,(1-3) 2.1,(1-2-3) 8.1,-,-,
2017,32,1,15R,② 사재준,④ 길현태,③ 장수영,(2) 1.9,"(2) 1.1, (4) 1.7",(2-4) 3.5,(2-4) 2.3,(2-3-4) 5.7,-,-,
2017,32,1,16R,① 지용민,② 민영건,⑥ 김동민,(1) 1.3,"(1) 1.0, (2) 1.3",(1-2) 2.9,(1-2) 1.8,(1-2-6) 4.9,-,-,
2017,31,2,01R,② 김민준,① 김현철,③ 권일혁,(2) 2.9,"(2) 1.0, (1) 1.0",(2-1) 3.6,(1-2) 1.1,(1-2-3) 6.6,-,-,
2017,31,2,02R,⑤ 강창효,⑥ 김인혜,④ 이미나,(5) 3.0,"(5) 1.1, (6) 5.1",(5-6) 14.9,(5-6) 12.2,(4-5-6) 27.7,-,-,
2017,31,2,03R,③ 김은지,④ 이용세,② 김민천,(3) 13.7,"(3) 4.6, (4) 18.4",(3-4) 395.4,(3-4) 184.5,(2-3-4) 60.8,-,-,
2017,31,2,04R,② 김희용,⑤ 윤영근,① 구본수,(2) 29.0,"(2) 7.1, (5) 2.1",(2-5) 182.4,(2-5) 49.2,(1-2-5) 58.4,-,-,
2017,31,2,05R,① 박정아,③ 오재빈,⑥ 김국흠,(1) 1.1,"(1) 1.0, (3) 2.5",(1-3) 4.0,(1-3) 3.9,(1-3-6) 7.1,-,-,
2017,31,2,06R,③ 김종목,⑥ 이응석,④ 김동민,(3) 2.5,"(3) 1.3, (6) 1.2",(3-6) 4.5,(3-6) 2.3,(3-4-6) 5.1,-,-,
2017,31,2,07R,① 지용민,⑤ 최영재,② 오세준,(1) 2.0,"(1) 1.2, (5) 4.0",(1-5) 17.6,(1-5) 12.8,(1-2-5) 10.6,-,-,
2017,31,2,08R,① 장수영,⑤ 정훈민,③ 우진수,(1) 6.9,"(1) 2.4, (5) 1.3",(1-5) 16.8,(1-5) 6.0,(1-3-5) 6.9,-,-,
2017,31,2,09R,⑤ 심상철,④ 이창규,① 김재윤,(5) 2.0,"(5) 1.0, (4) 1.5",(5-4) 3.4,(4-5) 1.7,(1-4-5) 4.0,-,-,
2017,31,2,10R,② 박설희,① 류해광,⑥ 조성인,(2) 1.2,"(2) 1.0, (1) 1.9",(2-1) 2.1,(1-2) 1.6,(1-2-6) 1.9,-,-,④
2017,31,2,11R,② 손지영,⑥ 황이태,⑤ 김신오,(2) 2.7,"(2) 1.3, (6) 15.9",(2-6) 83.2,(2-6) 52.9,(2-5-6) 100.4,-,-,
2017,31,2,12R,① 강창효,③ 정인교,⑤ 박준현,(1) 1.3,"(1) 1.0, (3) 1.6",(1-3) 2.6,(1-3) 2.1,(1-3-5) 2.5,-,-,
2017,31,2,13R,⑥ 김태용,② 윤영근,⑤ 이주영,(6) 31.7,"(6) 12.3, (2) 1.9",(6-2) 184.6,(2-6) 35.4,(2-5-6) 18.6,-,-,
2017,31,2,14R,② 장영태,④ 권현기,① 김국흠,(2) 4.0,"(2) 2.6, (4) 1.6",(2-4) 15.6,(2-4) 9.6,(1-2-4) 3.3,-,-,
2017,31,2,15R,② 김인혜,① 이동준,⑤ 곽현성,(2) 5.8,"(2) 1.5, (1) 1.0",(2-1) 10.4,(1-2) 2.3,(1-2-5) 6.0,-,-,
