연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2023,41,1,13R,④ 손제민,⑥ 한종석,① 염윤정,(4) 2.2,"(4) 1.4, (6) 3.2",(4-6) 6.6,(4-6) 4.7,(4-6-1) 27.3,(4-6-1) 38.5,(4-6-1) 59.5,
2023,41,1,14R,③ 손유정,① 김종목,⑥ 이경섭,(3) 2.1,"(3) 1.6, (1) 2.2",(3-1) 7.7,(3-1) 3.6,(3-1-6) 7.9,(3-1-6) 16.5,(3-1-6) 27.5,
2023,41,1,15R,② 김재윤,③ 송효범,④ 김완석,(2) 8.6,"(2) 3.6, (3) 10.9",(2-3) 152.5,(2-3) 78.3,(2-3-4) 20.0,(2-3-4) 144.6,(2-3-4) 408.5,
2023,41,1,16R,④ 기광서,⑤ 한 진,③ 문주엽,(4) 1.5,"(4) 1.3, (5) 2.3",(4-5) 3.1,(4-5) 2.6,(4-5-3) 2.2,(4-5-3) 3.4,(4-5-3) 7.2,
2023,41,1,17R,③ 정승호,② 구현구,④ 이응석,(3) 1.5,"(3) 1.0, (2) 1.6",(3-2) 3.1,(3-2) 1.6,(3-2-4) 13.1,(3-2-4) 26.1,(3-2-4) 29.9,
2023,40,3,01R,① 최광성,⑤ 박종덕,② 우진수,(1) 1.4,"(1) 1.1, (5) 1.4",(1-5) 3.5,(1-5) 2.0,(1-5-2) 2.1,(1-5-2) 3.5,(1-5-2) 7.0,
2023,40,3,02R,① 김인혜,⑤ 박정아,② 김동경,(1) 1.5,"(1) 1.2, (5) 1.2",(1-5) 3.0,(1-5) 1.9,(1-5-2) 4.0,(1-5-2) 6.3,(1-5-2) 11.4,
2023,40,3,03R,② 김종민,① 정인교,⑥ 김영민,(2) 1.1,"(2) 1.0, (1) 3.1",(2-1) 3.4,(2-1) 2.9,(2-1-6) 20.7,(2-1-6) 24.8,(2-1-6) 36.4,
2023,40,3,04R,② 김민준,⑥ 한준희,① 최진혁,(2) 1.2,"(2) 1.1, (6) 2.1",(2-6) 3.2,(2-6) 2.4,(2-6-1) 3.9,(2-6-1) 4.8,(2-6-1) 10.5,
2023,40,3,05R,④ 심상철,③ 이지수,② 김동민,(4) 1.9,"(4) 1.2, (3) 1.7",(4-3) 3.8,(4-3) 2.6,(4-3-2) 2.0,(4-3-2) 3.9,(4-3-2) 8.3,
2023,40,3,06R,① 손지영,⑤ 강영길,④ 김완석,(1) 1.8,"(1) 1.1, (5) 2.9",(1-5) 13.0,(1-5) 11.6,(1-5-4) 3.2,(1-5-4) 7.1,(1-5-4) 36.6,
2023,40,3,07R,① 김명진,-,-,([]) 1.0,([]) 1.0,([]-[]) 1.0,([]-[]) 1.0,([]-[]-[]) 1.0,([]-[]-[]) 1.0,([]-[]-[]) 1.0,
2023,40,3,08R,① 어선규,⑤ 이승일,② 정민수,(1) 1.5,"(1) 1.1, (5) 2.7",(1-5) 6.8,(1-5) 5.4,(1-5-2) 1.8,(1-5-2) 3.0,(1-5-2) 10.8,
2023,40,3,09R,② 서 휘,① 손제민,④ 박석문,(2) 1.8,"(2) 1.2, (1) 1.4",(2-1) 2.9,(2-1) 1.7,(2-1-4) 4.1,(2-1-4) 8.2,(2-1-4) 10.3,
2023,40,3,10R,② 나종호,⑤ 장영태,① 윤영근,(2) 1.6,"(2) 1.1, (5) 3.6",(2-5) 6.4,(2-5) 5.1,(2-5-1) 13.4,(2-5-1) 21.3,(2-5-1) 53.4,
2023,40,3,11R,① 박종덕,④ 박준호,② 배혜민,(1) 1.2,"(1) 1.0, (4) 2.5",(1-4) 4.9,(1-4) 4.0,(1-4-2) 1.9,(1-4-2) 2.4,(1-4-2) 8.8,
2023,40,3,12R,① 김민천,⑥ 문주엽,② 이상문,(1) 1.6,"(1) 1.2, (6) 4.8",(1-6) 10.9,(1-6) 7.5,(1-6-2) 6.6,(1-6-2) 8.7,(1-6-2) 25.2,
2023,40,3,13R,④ 김민준,① 이응석,⑤ 우진수,(4) 4.6,"(4) 1.7, (1) 4.8",(4-1) 47.1,(4-1) 27.5,(4-1-5) 96.2,(4-1-5) 194.0,(4-1-5) 381.2,
2023,40,3,14R,② 반혜진,⑤ 최진혁,⑥ 손지영,(2) 1.3,"(2) 1.0, (5) 12.6",(2-5) 27.2,(2-5) 21.9,(2-5-6) 28.5,(2-5-6) 39.9,(2-5-6) 94.1,
2023,40,3,15R,⑥ 한성근,③ 김영민,④ 이승일,(6) 16.8,"(6) 2.3, (3) 2.8",(6-3) 32.6,(6-3) 12.2,(6-3-4) 6.3,(6-3-4) 44.3,(6-3-4) 103.3,
2023,40,3,16R,③ 이태희,② 박원규,⑤ 송효석,(3) 2.4,"(3) 1.4, (2) 2.3",(3-2) 6.9,(3-2) 3.7,(3-2-5) 20.0,(3-2-5) 31.3,(3-2-5) 75.6,
2023,40,3,17R,① 김계영,② 권명호,⑥ 김동민,(1) 1.0,"(1) 1.1, (2) 4.9",(1-2) 5.3,(1-2) 5.3,(1-2-6) 4.1,(1-2-6) 4.4,(1-2-6) 13.3,
2023,40,2,01R,① 서 휘,② 송효석,⑤ 곽현성,(1) 1.1,"(1) 1.0, (2) 2.5",(1-2) 3.5,(1-2) 3.5,(1-2-5) 3.4,(1-2-5) 4.4,(1-2-5) 8.4,
2023,40,2,02R,① 이태희,④ 김지현,② 손지영,(1) 1.4,"(1) 1.2, (4) 1.6",(1-4) 3.0,(1-4) 2.8,(1-4-2) 2.4,(1-4-2) 3.3,(1-4-2) 7.5,
2023,40,2,03R,④ 박종덕,① 서종원,⑤ 어선규,(4) 1.5,"(4) 1.2, (1) 5.8",(4-1) 18.5,(4-1) 10.9,(4-1-5) 18.0,(4-1-5) 24.9,(4-1-5) 46.6,
2023,40,2,04R,② 조성인,③ 배혜민,⑤ 서화모,(2) 1.3,"(2) 1.1, (3) 1.5",(2-3) 1.8,(2-3) 1.5,(2-3-5) 5.1,(2-3-5) 6.0,(2-3-5) 7.2,
2023,40,2,05R,① 권명호,⑥ 김승택,③ 김계영,(1) 2.4,"(1) 1.6, (6) 13.1",(1-6) 135.2,(1-6) 105.4,(1-6-3) 121.3,(1-6-3) 132.5,(1-6-3) 860.7,
2023,40,2,06R,① 한준희,③ 장영태,④ 문주엽,(1) 1.3,"(1) 1.0, (3) 2.0",(1-3) 3.4,(1-3) 3.5,(1-3-4) 6.9,(1-3-4) 8.5,(1-3-4) 12.4,
2023,40,2,07R,① 한성근,⑤ 정민수,③ 염윤정,(1) 1.1,"(1) 1.0, (5) 1.8",(1-5) 2.8,(1-5) 2.4,(1-5-3) 6.8,(1-5-3) 7.9,(1-5-3) 15.2,
2023,40,2,08R,② 박정아,⑤ 한종석,① 우진수,(2) 2.6,"(2) 1.4, (5) 5.2",(2-5) 13.0,(2-5) 11.0,(2-5-1) 5.2,(2-5-1) 10.8,(2-5-1) 38.6,
2023,40,2,09R,② 김인혜,③ 박원규,④ 안지민,(2) 1.7,"(2) 1.0, (3) 1.9",(2-3) 4.1,(2-3) 2.9,(2-3-4) 2.3,(2-3-4) 4.0,(2-3-4) 7.1,
2023,40,2,10R,① 이승일,⑥ 심상철,③ 오세준,(1) 1.8,"(1) 1.2, (6) 1.6",(1-6) 4.3,(1-6) 3.0,(1-6-3) 7.0,(1-6-3) 12.2,(1-6-3) 19.1,
2023,40,2,11R,① 김희용,⑤ 손지영,② 이재학,(1) 2.6,"(1) 1.4, (5) 4.5",(1-5) 18.0,(1-5) 12.1,(1-5-2) 8.9,(1-5-2) 15.0,(1-5-2) 58.1,
2023,40,2,12R,② 김완석,① 신현경,⑥ 최광성,(2) 1.2,([]) 1.0,(2-1) 3.4,(2-1) 2.2,(2-1-6) 6.2,(2-1-6) 8.8,(2-1-6) 12.6,③ ④
2023,40,2,13R,① 김종민,⑤ 김동민,④ 서종원,(1) 1.1,"(1) 1.0, (5) 4.0",(1-5) 4.9,(1-5) 4.6,(1-5-4) 28.0,(1-5-4) 29.7,(1-5-4) 53.2,
2023,40,2,14R,④ 반혜진,⑤ 조성인,① 김영민,(4) 3.4,"(4) 1.4, (5) 2.3",(4-5) 5.0,(4-5) 3.2,(4-5-1) 2.6,(4-5-1) 5.3,(4-5-1) 10.1,③
2023,40,2,15R,① 김민준,⑤ 김계영,② 이지수,(1) 1.2,"(1) 1.0, (5) 5.1",(1-5) 6.8,(1-5) 6.8,(1-5-2) 1.9,(1-5-2) 2.8,(1-5-2) 13.1,
2023,40,2,16R,⑥ 배혜민,① 김도휘,② 장영태,(6) 3.8,"(6) 1.5, (1) 1.3",(6-1) 8.9,(6-1) 3.7,(6-1-2) 10.0,(6-1-2) 20.3,(6-1-2) 31.8,
2023,40,2,17R,⑥ 나종호,① 정민수,② 박준호,(6) 5.1,"(6) 1.7, (1) 1.1",(6-1) 7.5,(6-1) 2.0,(6-1-2) 2.3,(6-1-2) 14.6,(6-1-2) 19.4,
2023,40,1,01R,① 심상철,⑤ 한준희,③ 나종호,(1) 1.1,"(1) 1.0, (5) 1.7",(1-5) 3.3,(1-5) 2.5,(1-5-3) 2.9,(1-5-3) 3.8,(1-5-3) 7.8,
2023,40,1,02R,⑥ 김민준,⑤ 김민천,② 김경일,(6) 5.0,"(6) 2.1, (5) 3.3",(6-5) 19.1,(6-5) 10.7,(6-5-2) 8.8,(6-5-2) 29.6,(6-5-2) 73.0,
2023,40,1,03R,③ 곽현성,① 이재학,⑤ 박준호,(3) 3.6,"(3) 1.5, (1) 1.2",(3-1) 8.8,(3-1) 3.6,(3-1-5) 9.1,(3-1-5) 25.7,(3-1-5) 46.7,
2023,40,1,04R,① 박준현,② 김도휘,⑥ 안지민,(1) 19.1,"(1) 3.5, (2) 1.1",(1-2) 23.3,(1-2) 4.6,(1-2-6) 10.2,(1-2-6) 72.5,(1-2-6) 85.1,
2023,40,1,05R,③ 박정아,⑤ 배혜민,④ 이상문,(3) 2.2,"(3) 1.3, (5) 4.4",(3-5) 9.7,(3-5) 9.2,(3-5-4) 19.6,(3-5-4) 22.1,(3-5-4) 50.6,
2023,40,1,06R,① 박원규,③ 정민수,④ 손지영,(1) 1.7,"(1) 1.4, (3) 1.0",(1-3) 3.6,(1-3) 1.7,(1-3-4) 2.5,(1-3-4) 5.6,(1-3-4) 7.0,
2023,40,1,07R,① 문주엽,④ 한성근,⑥ 박종덕,(1) 2.7,"(1) 1.6, (4) 1.1",(1-4) 5.6,(1-4) 2.9,(1-4-6) 2.7,(1-4-6) 7.0,(1-4-6) 10.6,
2023,40,1,08R,② 한종석,③ 최광성,⑤ 김지현,(2) 1.5,"(2) 1.1, (3) 1.4",(2-3) 3.4,(2-3) 2.2,(2-3-5) 3.0,(2-3-5) 4.7,(2-3-5) 7.6,
2023,40,1,09R,② 한준희,③ 김종민,① 이미나,(2) 2.6,"(2) 1.2, (3) 1.1",(2-3) 3.6,(2-3) 1.5,(2-3-1) 3.1,(2-3-1) 6.9,(2-3-1) 9.2,
2023,40,1,10R,① 반혜진,⑤ 심상철,② 김민천,(1) 1.8,"(1) 1.0, (5) 1.7",(1-5) 4.6,(1-5) 2.6,(1-5-2) 2.8,(1-5-2) 5.1,(1-5-2) 10.5,
2023,40,1,11R,① 강영길,③ 김완석,④ 박준현,(1) 2.7,"(1) 1.5, (3) 1.6",(1-3) 8.6,(1-3) 4.4,(1-3-4) 18.2,(1-3-4) 45.4,(1-3-4) 61.8,
2023,40,1,12R,① 조성인,② 오세준,④ 이지수,(1) 1.4,"(1) 1.1, (2) 4.1",(1-2) 5.8,(1-2) 5.0,(1-2-4) 3.5,(1-2-4) 4.2,(1-2-4) 11.9,
2023,40,1,13R,⑥ 이태희,① 장영태,⑤ 김영민,(6) 11.7,"(6) 3.2, (1) 1.1",(6-1) 33.7,(6-1) 9.8,(6-1-5) 38.5,(6-1-5) 358.0,(6-1-5) 639.5,
2023,40,1,14R,⑤ 문주엽,② 김희용,③ 황이태,(5) 15.5,"(5) 4.5, (2) 2.2",(5-2) 89.3,(5-2) 37.5,(5-2-3) 104.4,(5-2-3) 880.0,(5-2-3) 749.0,
2023,40,1,15R,④ 권명호,③ 최재원,② 정인교,(4) 3.5,"(4) 1.6, (3) 1.6",(4-3) 21.3,(4-3) 8.4,(4-3-2) 5.5,(4-3-2) 21.9,(4-3-2) 75.7,
2023,40,1,16R,③ 한성근,① 최영재,④ 어선규,(3) 1.5,"(3) 1.1, (1) 1.5",(3-1) 2.9,(3-1) 1.8,(3-1-4) 1.6,(3-1-4) 2.5,(3-1-4) 4.8,
2023,40,1,17R,⑥ 김종민,③ 박종덕,① 김지현,(6) 5.8,"(6) 2.4, (3) 3.7",(6-3) 20.7,(6-3) 13.2,(6-3-1) 9.0,(6-3-1) 25.3,(6-3-1) 73.2,
2023,39,2,01R,① 임태경,④ 서화모,② 강영길,(1) 1.3,"(1) 1.1, (4) 3.8",(1-4) 9.6,(1-4) 9.2,(1-4-2) 8.7,(1-4-2) 10.8,(1-4-2) 29.2,
2023,39,2,02R,① 이지수,③ 박진서,⑥ 최광성,(1) 1.3,"(1) 1.3, (3) 1.6",(1-3) 2.7,(1-3) 1.9,(1-3-6) 3.9,(1-3-6) 5.4,(1-3-6) 7.7,
2023,39,2,03R,① 손근성,⑤ 이택근,③ 이주영,(1) 2.6,"(1) 1.6, (5) 3.2",(1-5) 13.2,(1-5) 9.5,(1-5-3) 5.8,(1-5-3) 11.7,(1-5-3) 42.5,
2023,39,2,04R,① 배혜민,② 김선웅,③ 길현태,(1) 1.1,"(1) 1.1, (2) 2.3",(1-2) 4.9,(1-2) 3.5,(1-2-3) 5.0,(1-2-3) 6.7,(1-2-3) 14.3,
2023,39,2,05R,① 이승일,⑤ 문안나,③ 전동욱,(1) 2.6,"(1) 2.2, (5) 5.2",(1-5) 30.2,(1-5) 16.4,(1-5-3) 19.4,(1-5-3) 32.1,(1-5-3) 109.0,
2023,39,2,06R,③ 사재준,⑤ 김보경,② 박설희,(3) 3.4,"(3) 1.7, (5) 2.6",(3-5) 11.6,(3-5) 10.3,(3-5-2) 5.0,(3-5-2) 12.8,(3-5-2) 37.3,
2023,39,2,07R,④ 이진우,⑥ 정주현,① 손지영,(4) 6.9,"(4) 2.6, (6) 3.6",(4-6) 47.6,(4-6) 26.7,(4-6-1) 6.4,(4-6-1) 32.4,(4-6-1) 119.2,
2023,39,2,08R,⑤ 김민준,② 신동길,⑥ 원용관,(5) 2.1,"(5) 1.4, (2) 1.6",(5-2) 7.4,(5-2) 4.1,(5-2-6) 26.0,(5-2-6) 39.6,(5-2-6) 64.5,
2023,39,2,09R,① 구현구,③ 김현철,⑥ 이지수,(1) 2.7,"(1) 1.5, (3) 1.2",(1-3) 5.0,(1-3) 2.0,(1-3-6) 7.5,(1-3-6) 17.8,(1-3-6) 20.9,
2023,39,2,10R,④ 전두식,② 반혜진,① 김승택,(4) 4.2,"(4) 2.1, (2) 1.0",(4-2) 9.4,(4-2) 2.8,(4-2-1) 3.0,(4-2-1) 17.3,(4-2-1) 29.7,
2023,39,2,11R,① 이 인,② 김현덕,③ 한 진,(1) 1.9,"(1) 1.3, (2) 1.9",(1-2) 4.0,(1-2) 2.2,(1-2-3) 4.2,(1-2-3) 7.2,(1-2-3) 11.7,
2023,39,2,12R,① 김지영,④ 안지민,② 이택근,(1) 2.6,"(1) 1.5, (4) 1.9",(1-4) 9.9,(1-4) 7.1,(1-4-2) 7.9,(1-4-2) 15.5,(1-4-2) 33.7,
2023,39,2,13R,① 정승호,③ 김효년,② 조규태,(1) 2.1,"(1) 1.5, (3) 1.2",(1-3) 4.7,(1-3) 2.3,(1-3-2) 4.7,(1-3-2) 9.5,(1-3-2) 13.6,
2023,39,2,14R,① 사재준,⑤ 이종인,③ 한 운,(1) 1.3,"(1) 1.1, (5) 3.4",(1-5) 8.4,(1-5) 6.8,(1-5-3) 21.2,(1-5-3) 30.0,(1-5-3) 57.7,
2023,39,2,15R,③ 정주현,① 이경섭,④ 김보경,(3) 2.1,"(3) 1.4, (1) 1.7",(3-1) 4.6,(3-1) 2.0,(3-1-4) 3.0,(3-1-4) 6.2,(3-1-4) 11.2,
2023,39,2,16R,② 김국흠,① 김태영,⑤ 박민성,(2) 1.3,"(2) 1.1, (1) 1.9",(2-1) 4.8,(2-1) 3.3,(2-1-5) 17.8,(2-1-5) 28.5,(2-1-5) 46.7,
2023,39,2,17R,② 김민준,⑤ 조승민,③ 윤영일,(2) 1.1,"(2) 1.0, (5) 2.4",(2-5) 2.7,(2-5) 2.8,(2-5-3) 9.7,(2-5-3) 9.6,(2-5-3) 18.7,
2023,39,1,01R,③ 이택근,④ 송효범,⑤ 김인혜,(3) 3.4,"(3) 1.5, (4) 4.0",(3-4) 27.7,(3-4) 27.3,(3-4-5) 19.5,(3-4-5) 23.3,(3-4-5) 59.9,
2023,39,1,02R,② 김창규,③ 배혜민,⑤ 구현구,(2) 4.9,"(2) 1.4, (3) 1.3",(2-3) 6.4,(2-3) 1.9,(2-3-5) 4.2,(2-3-5) 17.0,(2-3-5) 20.0,
2023,39,1,03R,③ 최광성,⑥ 안지민,⑤ 이경섭,(3) 3.3,"(3) 1.1, (6) 2.4",(3-6) 9.1,(3-6) 7.6,(3-6-5) 20.3,(3-6-5) 29.2,(3-6-5) 61.0,
2023,39,1,04R,① 이주영,④ 나병창,⑤ 서화모,(1) 1.3,"(1) 1.0, (4) 2.1",(1-4) 2.8,(1-4) 2.3,(1-4-5) 4.4,(1-4-5) 5.8,(1-4-5) 8.9,
2023,39,1,05R,② 길현태,③ 김재윤,① 원용관,(2) 1.2,"(2) 1.0, (3) 2.5",(2-3) 3.9,(2-3) 3.6,(2-3-1) 4.1,(2-3-1) 6.3,(2-3-1) 14.5,
2023,39,1,06R,① 김보경,⑤ 이동준,② 전두식,(1) 3.2,"(1) 1.7, (5) 3.8",(1-5) 24.2,(1-5) 16.9,(1-5-2) 18.5,(1-5-2) 33.5,(1-5-2) 130.0,
2023,39,1,07R,② 김정구,① 한 진,⑥ 손지영,(2) 3.0,"(2) 1.3, (1) 1.2",(2-1) 4.8,(2-1) 2.0,(2-1-6) 2.5,(2-1-6) 7.4,(2-1-6) 11.4,
2023,39,1,08R,④ 서 휘,② 손유정,⑥ 김국흠,(4) 2.7,"(4) 1.5, (2) 3.2",(4-2) 15.8,(4-2) 12.8,(4-2-6) 17.4,(4-2-6) 32.3,(4-2-6) 67.5,
2023,39,1,09R,② 정주현,⑤ 김현덕,① 신동길,(2) 1.6,"(2) 1.2, (5) 3.1",(2-5) 6.5,(2-5) 5.2,(2-5-1) 8.6,(2-5-1) 9.9,(2-5-1) 23.3,
2023,39,1,10R,⑤ 정경호,④ 김선웅,⑥ 이 인,(5) 11.0,"(5) 4.7, (4) 4.3",(5-4) 101.0,(5-4) 39.9,(5-4-6) 48.6,(5-4-6) 205.7,(5-4-6) 408.4,
2023,39,1,11R,① 김효년,② 이진우,⑥ 사재준,(1) 1.3,"(1) 1.0, (2) 1.5",(1-2) 1.8,(1-2) 1.4,(1-2-6) 4.8,(1-2-6) 6.8,(1-2-6) 8.9,
2023,39,1,12R,③ 구현구,① 안지민,④ 한 운,(3) 4.6,"(3) 1.4, (1) 1.0",(3-1) 5.2,(3-1) 1.3,(3-1-4) 1.7,(3-1-4) 9.0,(3-1-4) 12.9,②
2023,39,1,13R,② 박진서,③ 임태경,⑤ 김창규,(2) 2.0,"(2) 1.4, (3) 3.0",(2-3) 8.1,(2-3) 8.3,(2-3-5) 9.3,(2-3-5) 11.3,(2-3-5) 23.5,
2023,39,1,14R,② 김기한,④ 김민준,① 곽현성,(2) 3.7,"(2) 1.9, (4) 1.4",(2-4) 8.9,(2-4) 3.1,(2-4-1) 1.8,(2-4-1) 9.7,(2-4-1) 18.5,
2023,39,1,15R,④ 이지수,② 서 휘,③ 이동준,(4) 9.7,"(4) 1.7, (2) 1.2",(4-2) 12.6,(4-2) 2.7,(4-2-3) 2.6,(4-2-3) 18.8,(4-2-3) 25.5,
2023,39,1,16R,⑤ 김정구,⑥ 김지영,② 최광성,(5) 1.8,"(5) 1.4, (6) 2.1",(5-6) 5.6,(5-6) 3.5,(5-6-2) 2.9,(5-6-2) 5.1,(5-6-2) 10.0,
2023,39,1,17R,③ 손지영,① 조성인,⑤ 김현철,(3) 3.1,"(3) 2.3, (1) 1.9",(3-1) 16.4,(3-1) 4.4,(3-1-5) 3.6,(3-1-5) 19.1,(3-1-5) 21.6,
2023,38,2,01R,④ 이태희,① 박준호,⑤ 정주현,(4) 4.4,"(4) 2.1, (1) 1.1",(4-1) 11.2,(4-1) 4.3,(4-1-5) 8.5,(4-1-5) 24.3,(4-1-5) 37.4,
2023,38,2,02R,② 정용진,③ 이진우,⑤ 김현덕,(2) 1.7,"(2) 1.1, (3) 1.7",(2-3) 4.1,(2-3) 2.7,(2-3-5) 6.2,(2-3-5) 8.7,(2-3-5) 12.2,
2023,38,2,03R,② 김민길,① 어선규,③ 손제민,(2) 2.2,"(2) 1.1, (1) 1.3",(2-1) 3.6,(2-1) 1.6,(2-1-3) 1.7,(2-1-3) 3.8,(2-1-3) 6.3,
2023,38,2,04R,① 장영태,③ 김종민,② 염윤정,(1) 3.4,"(1) 1.4, (3) 1.1",(1-3) 4.5,(1-3) 1.4,(1-3-2) 4.3,(1-3-2) 11.9,(1-3-2) 19.1,
2023,38,2,05R,④ 김현철,① 김완석,⑥ 홍기철,(4) 1.8,"(4) 1.1, (1) 1.0",(4-1) 2.8,(4-1) 1.2,(4-1-6) 3.9,(4-1-6) 8.4,(4-1-6) 10.1,
2023,38,2,06R,④ 나종호,⑤ 이지은,② 김민천,(4) 8.5,"(4) 4.0, (5) 13.8",(4-5) 85.0,(4-5) 51.9,(4-5-2) 39.6,(4-5-2) 99.4,(4-5-2) 427.6,
2023,38,2,07R,③ 최영재,① 신현경,④ 이 인,(3) 3.4,"(3) 1.5, (1) 1.5",(3-1) 6.5,(3-1) 2.5,(3-1-4) 2.4,(3-1-4) 6.2,(3-1-4) 10.1,
2023,38,2,08R,④ 심상철,③ 황만주,① 한준희,(4) 1.3,"(4) 1.1, (3) 6.3",(4-3) 10.5,(4-3) 8.0,(4-3-1) 6.1,(4-3-1) 8.3,(4-3-1) 40.1,
2023,38,2,09R,② 김동민,① 윤영일,④ 박정아,(2) 1.5,"(2) 1.2, (1) 3.1",(2-1) 4.6,(2-1) 3.4,(2-1-4) 3.7,(2-1-4) 6.0,(2-1-4) 11.2,
2023,38,2,10R,③ 양원준,④ 정용진,① 이태희,(3) 11.4,"(3) 5.4, (4) 1.3",(3-4) 62.6,(3-4) 17.5,(3-4-1) 3.5,(3-4-1) 58.4,(3-4-1) 166.8,
2023,38,2,11R,① 정주현,③ 김지현,② 원용관,(1) 1.5,"(1) 1.0, (3) 2.1",(1-3) 4.5,(1-3) 3.6,(1-3-2) 5.1,(1-3-2) 6.9,(1-3-2) 13.5,
2023,38,2,12R,⑤ 이진우,① 길현태,⑥ 김완석,(5) 12.0,"(5) 3.5, (1) 1.0",(5-1) 35.6,(5-1) 8.6,(5-1-6) 5.9,(5-1-6) 46.4,(5-1-6) 84.3,
2023,38,2,13R,② 김현덕,④ 김민길,③ 홍기철,(2) 3.2,"(2) 2.0, (4) 1.2",(2-4) 9.3,(2-4) 2.8,(2-4-3) 4.9,(2-4-3) 16.4,(2-4-3) 25.7,
2023,38,2,14R,① 서 휘,② 박종덕,③ 조성인,(1) 1.7,"(1) 1.2, (2) 1.5",(1-2) 3.5,(1-2) 2.5,(1-2-3) 1.8,(1-2-3) 3.3,(1-2-3) 6.1,
2023,38,2,15R,② 김민준,⑥ 박원규,① 배혜민,(2) 2.7,"(2) 1.3, (6) 9.1",(2-6) 25.1,(2-6) 19.8,(2-6-1) 6.5,(2-6-1) 17.7,(2-6-1) 87.0,
2023,38,2,16R,⑤ 이 인,⑥ 김민천,③ 서화모,(5) 2.6,"(5) 1.4, (6) 3.1",(5-6) 6.4,(5-6) 4.7,(5-6-3) 8.1,(5-6-3) 11.6,(5-6-3) 21.0,
2023,38,2,17R,② 심상철,① 이상문,③ 김희용,(2) 1.0,"(2) 1.0, (1) 3.8",(2-1) 7.0,(2-1) 5.5,(2-1-3) 9.0,(2-1-3) 10.1,(2-1-3) 23.3,
2023,38,1,01R,① 이진우,② 김영민,③ 원용관,(1) 1.2,"(1) 1.0, (2) 2.8",(1-2) 5.6,(1-2) 4.6,(1-2-3) 11.4,(1-2-3) 15.9,(1-2-3) 27.3,
2023,38,1,02R,⑤ 어선규,① 나종호,③ 황이태,(5) 5.5,"(5) 2.3, (1) 1.1",(5-1) 14.4,(5-1) 4.4,(5-1-3) 10.9,(5-1-3) 57.2,(5-1-3) 75.8,
2023,38,1,03R,⑥ 김현철,③ 전정환,⑤ 이태희,(6) 2.6,"(6) 1.7, (3) 16.8",(6-3) 32.6,(6-3) 22.4,(6-3-5) 36.2,(6-3-5) 72.8,(6-3-5) 195.8,
2023,38,1,04R,⑤ 김완석,① 최재원,⑥ 김지현,(5) 2.5,"(5) 1.2, (1) 2.2",(5-1) 6.0,(5-1) 4.0,(5-1-6) 14.1,(5-1-6) 16.8,(5-1-6) 32.6,
2023,38,1,05R,④ 이택근,② 박석문,① 홍기철,(4) 2.7,"(4) 1.6, (2) 2.4",(4-2) 14.1,(4-2) 7.9,(4-2-1) 3.6,(4-2-1) 11.4,(4-2-1) 51.0,
2023,38,1,06R,② 손제민,③ 최진혁,④ 정주현,(2) 1.8,"(2) 1.1, (3) 9.6",(2-3) 32.9,(2-3) 33.1,(2-3-4) 29.6,(2-3-4) 37.2,(2-3-4) 101.7,
2023,38,1,07R,② 이재학,④ 길현태,③ 김현덕,(2) 1.5,"(2) 1.0, (4) 2.9",(2-4) 5.4,(2-4) 4.8,(2-4-3) 10.3,(2-4-3) 14.3,(2-4-3) 27.0,
2023,38,1,08R,② 최영재,① 사재준,④ 김종목,(2) 1.8,"(2) 1.0, (1) 1.2",(2-1) 2.6,(2-1) 1.4,(2-1-4) 3.8,(2-1-4) 6.4,(2-1-4) 7.6,
2023,38,1,09R,① 한 운,② 오세준,⑤ 정용진,(1) 2.5,"(1) 1.5, (2) 1.2",(1-2) 7.2,(1-2) 4.1,(1-2-5) 5.0,(1-2-5) 10.1,(1-2-5) 15.2,
2023,38,1,10R,② 이 인,③ 장영태,① 김명진,(2) 1.3,"(2) 1.0, (3) 2.5",(2-3) 2.7,(2-3) 1.9,(2-3-1) 2.5,(2-3-1) 3.9,(2-3-1) 7.8,⑤
2023,38,1,11R,① 김민천,② 김지현,④ 전동욱,(1) 1.8,"(1) 1.1, (2) 2.2",(1-2) 5.9,(1-2) 5.5,(1-2-4) 19.8,(1-2-4) 31.7,(1-2-4) 37.4,
2023,38,1,12R,② 김완석,① 김동민,⑥ 박준호,(2) 1.4,"(2) 1.0, (1) 1.3",(2-1) 2.3,(2-1) 1.5,(2-1-6) 10.9,(2-1-6) 16.4,(2-1-6) 20.5,
2023,38,1,13R,① 김현철,④ 김종민,② 양원준,(1) 1.3,"(1) 1.0, (4) 1.2",(1-4) 1.7,(1-4) 1.4,(1-4-2) 4.0,(1-4-2) 4.6,(1-4-2) 7.4,
2023,38,1,14R,④ 배혜민,⑥ 최광성,② 손지영,(4) 5.1,"(4) 2.0, (6) 14.6",(4-6) 62.2,(4-6) 48.2,(4-6-2) 44.6,(4-6-2) 121.6,(4-6-2) 452.0,
2023,38,1,15R,④ 김민준,⑤ 김도휘,③ 박원규,(4) 9.3,"(4) 1.8, (5) 6.7",(4-5) 52.6,(4-5) 39.1,(4-5-3) 25.0,(4-5-3) 100.7,(4-5-3) 275.8,
