연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2022,42,1,05R,③ 김승택,① 김희용,⑥ 김도휘,(3) 3.9,"(3) 2.1, (1) 2.1",(3-1) 25.2,(3-1) 9.4,(3-1-6) 10.0,(3-1-6) 35.8,(3-1-6) 94.8,
2022,42,1,06R,② 조성인,④ 김종희,⑥ 이지수,(2) 1.4,"(2) 1.1, (4) 4.2",(2-4) 12.5,(2-4) 11.9,(2-4-6) 30.4,(2-4-6) 36.0,(2-4-6) 53.8,
2022,42,1,07R,② 손지영,① 양원준,④ 김동경,(2) 1.2,"(2) 1.0, (1) 4.2",(2-1) 4.8,(2-1) 3.6,(2-1-4) 4.1,(2-1-4) 6.6,(2-1-4) 13.4,
2022,42,1,08R,① 이경섭,④ 한 진,③ 류해광,(1) 4.0,"(1) 2.4, (4) 1.0",(1-4) 6.8,(1-4) 2.4,(1-4-3) 3.8,(1-4-3) 13.1,(1-4-3) 21.4,
2022,42,1,09R,② 이종인,④ 김종민,⑤ 김민길,(2) 20.3,"(2) 6.0, (4) 1.7",(2-4) 55.1,(2-4) 17.3,(2-4-5) 40.7,(2-4-5) 185.4,(2-4-5) 285.8,
2022,42,1,10R,② 곽현성,⑤ 김선웅,③ 권일혁,(2) 2.4,"(2) 1.2, (5) 3.2",(2-5) 8.1,(2-5) 6.4,(2-5-3) 20.5,(2-5-3) 27.3,(2-5-3) 65.4,
2022,42,1,11R,① 구현구,④ 길현태,② 김태규,(1) 2.2,"(1) 1.4, (4) 1.3",(1-4) 3.5,(1-4) 1.8,(1-4-2) 2.1,(1-4-2) 4.5,(1-4-2) 7.8,
2022,42,1,12R,③ 김효년,⑥ 최광성,① 이상문,(3) 2.6,"(3) 1.8, (6) 1.5",(3-6) 10.4,(3-6) 11.1,(3-6-1) 11.0,(3-6-1) 18.2,(3-6-1) 45.9,
2022,42,1,13R,② 장수영,① 김현덕,⑤ 이용세,(2) 3.6,"(2) 1.8, (1) 1.3",(2-1) 9.4,(2-1) 3.7,(2-1-5) 5.1,(2-1-5) 16.4,(2-1-5) 23.7,
2022,42,1,14R,① 김민준,② 김창규,⑤ 한종석,(1) 2.1,"(1) 1.3, (2) 1.6",(1-2) 5.2,(1-2) 3.8,(1-2-5) 20.1,(1-2-5) 28.7,(1-2-5) 47.0,
2022,42,1,15R,① 김응선,④ 김민천,③ 한성근,(1) 1.4,"(1) 1.0, (4) 6.9",(1-4) 7.5,(1-4) 6.5,(1-4-3) 11.4,(1-4-3) 17.2,(1-4-3) 35.8,⑥
2022,42,1,16R,③ 나종호,⑥ 이응석,② 박준호,(3) 1.9,"(3) 1.2, (6) 1.7",(3-6) 3.0,(3-6) 2.1,(3-6-2) 13.9,(3-6-2) 21.3,(3-6-2) 28.7,
2022,42,1,17R,④ 손지영,⑤ 김종민,② 손근성,(4) 5.1,"(4) 1.7, (5) 3.9",(4-5) 16.6,(4-5) 14.5,(4-5-2) 15.2,(4-5-2) 36.6,(4-5-2) 88.9,
2022,41,2,01R,① 김국흠,④ 손제민,⑤ 나병창,(1) 1.8,"(1) 1.0, (4) 3.0",(1-4) 6.2,(1-4) 4.2,(1-4-5) 8.9,(1-4-5) 15.9,(1-4-5) 19.5,
2022,41,2,02R,② 윤동오,⑥ 한준희,③ 김종목,(2) 1.4,"(2) 1.0, (6) 5.7",(2-6) 22.3,(2-6) 17.0,(2-6-3) 10.2,(2-6-3) 14.1,(2-6-3) 54.0,①
2022,41,2,03R,② 구현구,③ 홍기철,④ 우진수,(2) 2.0,"(2) 1.3, (3) 2.5",(2-3) 9.6,(2-3) 7.3,(2-3-4) 12.6,(2-3-4) 16.8,(2-3-4) 33.2,
2022,41,2,04R,③ 기광서,④ 김도휘,① 송효석,(3) 2.6,"(3) 1.6, (4) 1.3",(3-4) 6.4,(3-4) 3.1,(3-4-1) 2.7,(3-4-1) 8.7,(3-4-1) 15.5,
2022,41,2,05R,② 서 휘,③ 정경호,① 김현철,(2) 2.8,"(2) 1.7, (3) 5.6",(2-3) 14.4,(2-3) 16.2,(2-3-1) 3.0,(2-3-1) 8.8,(2-3-1) 37.5,
2022,41,2,06R,③ 이승일,① 김현덕,② 최진혁,(3) 2.5,"(3) 1.9, (1) 1.3",(3-1) 5.7,(3-1) 2.6,(3-1-2) 3.6,(3-1-2) 12.6,(3-1-2) 19.5,
2022,41,2,07R,② 박정아,⑥ 곽현성,⑤ 장수영,(2) 1.3,"(2) 1.1, (6) 5.8",(2-6) 7.9,(2-6) 7.1,(2-6-5) 5.8,(2-6-5) 7.3,(2-6-5) 27.9,
2022,41,2,08R,③ 조성인,① 서화모,⑥ 안지민,(3) 1.3,"(3) 1.2, (1) 1.5",(3-1) 3.2,(3-1) 2.0,(3-1-6) 4.0,(3-1-6) 5.4,(3-1-6) 8.9,
2022,41,2,09R,② 문주엽,① 이휘동,⑤ 강영길,(2) 3.6,"(2) 1.9, (1) 2.9",(2-1) 20.3,(2-1) 9.3,(2-1-5) 29.0,(2-1-5) 68.2,(2-1-5) 114.0,
2022,41,2,10R,② 심상철,① 한준희,⑤ 구현구,(2) 1.0,"(2) 1.1, (1) 2.9",(2-1) 6.2,(2-1) 5.4,(2-1-5) 8.8,(2-1-5) 9.5,(2-1-5) 18.6,
2022,41,2,11R,② 류석현,① 김도휘,⑤ 류해광,(2) 2.2,"(2) 1.3, (1) 1.0",(2-1) 3.9,(2-1) 1.5,(2-1-5) 5.7,(2-1-5) 14.5,(2-1-5) 17.8,
2022,41,2,12R,① 권명호,② 문안나,④ 윤동오,(1) 1.6,"(1) 1.3, (2) 1.6",(1-2) 6.7,(1-2) 5.1,(1-2-4) 5.6,(1-2-4) 8.1,(1-2-4) 15.5,
2022,41,2,13R,③ 이택근,② 구본선,① 기광서,(3) 4.1,"(3) 1.5, (2) 2.3",(3-2) 16.4,(3-2) 9.5,(3-2-1) 3.0,(3-2-1) 12.5,(3-2-1) 54.9,
2022,41,2,14R,① 이용세,② 정용진,③ 김재윤,(1) 1.9,"(1) 1.6, (2) 1.3",(1-2) 3.9,(1-2) 2.3,(1-2-3) 6.7,(1-2-3) 12.0,(1-2-3) 14.7,
2022,41,2,15R,① 김민준,② 주은석,③ 김민천,(1) 1.4,"(1) 1.2, (2) 1.5",(1-2) 2.9,(1-2) 2.0,(1-2-3) 3.2,(1-2-3) 4.9,(1-2-3) 8.2,
2022,41,2,16R,① 임태경,⑤ 서화모,④ 홍진수,(1) 1.2,"(1) 1.1, (5) 3.1",(1-5) 3.1,(1-5) 2.3,(1-5-4) 7.1,(1-5-4) 10.0,(1-5-4) 18.0,
2022,41,2,17R,⑥ 심상철,② 배혜민,① 이태희,(6) 1.3,"(6) 1.0, (2) 2.1",(6-2) 3.8,(6-2) 3.3,(6-2-1) 5.3,(6-2-1) 7.5,(6-2-1) 13.5,
2022,41,1,01R,① 김대선,② 홍기철,④ 송효석,(1) 1.7,"(1) 1.4, (2) 1.7",(1-2) 6.3,(1-2) 4.7,(1-2-4) 3.5,(1-2-4) 6.2,(1-2-4) 11.8,
2022,41,1,02R,① 곽현성,⑥ 김영민,③ 임태경,(1) 1.4,"(1) 1.1, (6) 4.3",(1-6) 8.8,(1-6) 7.1,(1-6-3) 9.0,(1-6-3) 11.5,(1-6-3) 49.5,
2022,41,1,03R,① 손제민,② 정주현,⑤ 이태희,(1) 1.7,"(1) 1.3, (2) 1.2",(1-2) 2.5,(1-2) 1.5,(1-2-5) 3.7,(1-2-5) 7.2,(1-2-5) 10.1,⑥
2022,41,1,04R,① 나병창,⑥ 조성인,⑤ 이택근,(1) 5.4,"(1) 3.4, (6) 3.3",(1-6) 32.7,(1-6) 17.3,(1-6-5) 35.2,(1-6-5) 125.7,(1-6-5) 270.1,
2022,41,1,05R,④ 구현구,② 김인혜,⑤ 박종덕,(4) 13.2,"(4) 4.0, (2) 1.6",(4-2) 41.1,(4-2) 17.6,(4-2-5) 20.8,(4-2-5) 107.4,(4-2-5) 181.1,
2022,41,1,06R,① 우진수,② 김지영,⑥ 류해광,(1) 1.6,"(1) 1.2, (2) 3.6",(1-2) 12.1,(1-2) 8.2,(1-2-6) 45.9,(1-2-6) 66.9,(1-2-6) 91.3,
2022,41,1,07R,② 최재원,① 김강현,④ 서화모,(2) 4.2,"(2) 1.7, (1) 1.4",(2-1) 12.0,(2-1) 4.7,(2-1-4) 6.4,(2-1-4) 21.7,(2-1-4) 35.9,
2022,41,1,08R,② 강지환,③ 최진혁,① 안지민,(2) 4.1,"(2) 1.9, (3) 3.7",(2-3) 54.2,(2-3) 33.8,(2-3-1) 8.7,(2-3-1) 40.3,(2-3-1) 166.9,
2022,41,1,09R,⑤ 주은석,③ 박정아,⑥ 김도휘,(5) 5.6,"(5) 1.6, (3) 1.2",(5-3) 15.1,(5-3) 5.1,(5-3-6) 8.9,(5-3-6) 30.4,(5-3-6) 61.0,
2022,41,1,10R,⑤ 홍기철,② 이용세,③ 이태희,(5) 31.6,"(5) 7.4, (2) 1.5",(5-2) 47.6,(5-2) 9.9,(5-2-3) 11.0,(5-2-3) 134.0,(5-2-3) 203.7,
2022,41,1,11R,③ 이 인,① 김영민,⑤ 손제민,(3) 3.2,"(3) 1.8, (1) 1.1",(3-1) 8.4,(3-1) 2.8,(3-1-5) 3.6,(3-1-5) 16.3,(3-1-5) 27.2,
2022,41,1,12R,③ 심상철,④ 김현철,⑥ 김경일,(3) 1.2,"(3) 1.0, (4) 2.6",(3-4) 2.6,(3-4) 2.1,(3-4-6) 8.1,(3-4-6) 8.5,(3-4-6) 11.5,
2022,41,1,13R,② 조성인,③ 김국흠,① 류해광,(2) 1.6,"(2) 1.4, (3) 1.7",(2-3) 6.5,(2-3) 5.4,(2-3-1) 6.4,(2-3-1) 9.8,(2-3-1) 23.2,
2022,41,1,14R,① 장수영,③ 김승택,⑥ 서 휘,(1) 1.9,"(1) 1.3, (3) 1.8",(1-3) 4.1,(1-3) 2.4,(1-3-6) 3.1,(1-3-6) 5.4,(1-3-6) 9.7,
2022,41,1,15R,① 황이태,⑤ 윤동오,④ 류석현,(1) 4.4,"(1) 1.6, (5) 3.2",(1-5) 15.4,(1-5) 14.5,(1-5-4) 2.2,(1-5-4) 8.7,(1-5-4) 25.4,②
2022,41,1,16R,① 강영길,② 황만주,⑤ 강지환,(1) 1.1,"(1) 1.0, (2) 5.2",(1-2) 7.0,(1-2) 7.2,(1-2-5) 9.8,(1-2-5) 10.7,(1-2-5) 26.0,
2022,41,1,17R,④ 안지민,② 김효년,③ 우진수,(4) 10.9,"(4) 3.1, (2) 1.2",(4-2) 23.3,(4-2) 6.1,(4-2-3) 7.7,(4-2-3) 46.2,(4-2-3) 96.5,
2022,40,2,01R,③ 이지수,⑥ 전정환,② 최진혁,(3) 1.9,"(3) 1.3, (6) 6.0",(3-6) 7.7,(3-6) 6.1,(3-6-2) 8.1,(3-6-2) 13.6,(3-6-2) 29.8,
2022,40,2,02R,② 한 운,④ 이승일,③ 나종호,(2) 2.8,"(2) 1.9, (4) 1.4",(2-4) 8.5,(2-4) 4.2,(2-4-3) 16.9,(2-4-3) 39.8,(2-4-3) 59.9,
2022,40,2,03R,③ 김응선,⑤ 박상현,⑥ 김인혜,(3) 1.7,"(3) 1.2, (5) 5.6",(3-5) 10.6,(3-5) 11.3,(3-5-6) 16.0,(3-5-6) 14.9,(3-5-6) 38.7,
2022,40,2,04R,① 박정아,④ 김경일,③ 강지환,(1) 1.7,"(1) 1.1, (4) 2.9",(1-4) 3.8,(1-4) 3.8,(1-4-3) 17.9,(1-4-3) 21.4,(1-4-3) 35.1,
2022,40,2,05R,⑤ 심상철,⑥ 김효년,① 신현경,(5) 1.3,"(5) 1.0, (6) 3.3",(5-6) 2.7,(5-6) 2.4,(5-6-1) 5.2,(5-6-1) 6.1,(5-6-1) 11.6,
2022,40,2,06R,③ 한 진,① 김창규,⑥ 박민영,(3) 3.2,"(3) 1.2, (1) 1.1",(3-1) 4.7,(3-1) 1.5,(3-1-6) 8.1,(3-1-6) 26.0,(3-1-6) 36.9,
2022,40,2,07R,③ 정주현,⑤ 구현구,④ 김정구,(3) 2.3,"(3) 1.3, (5) 3.1",(3-5) 7.7,(3-5) 8.0,(3-5-4) 11.8,(3-5-4) 14.5,(3-5-4) 29.1,
2022,40,2,08R,② 류석현,① 김지영,⑥ 손근성,(2) 1.6,"(2) 1.2, (1) 1.4",(2-1) 4.6,(2-1) 2.5,(2-1-6) 1.5,(2-1-6) 3.3,(2-1-6) 7.8,
2022,40,2,09R,① 길현태,② 김동경,⑥ 송효석,(1) 1.2,"(1) 1.1, (2) 1.2",(1-2) 1.8,(1-2) 1.4,(1-2-6) 9.9,(1-2-6) 11.6,(1-2-6) 16.2,
2022,40,2,10R,① 전정환,② 조성인,④ 나종호,(1) 2.8,"(1) 1.8, (2) 1.0",(1-2) 6.4,(1-2) 2.9,(1-2-4) 17.6,(1-2-4) 52.0,(1-2-4) 54.8,
2022,40,2,11R,② 임태경,③ 이용세,① 박상현,(2) 4.5,"(2) 2.1, (3) 1.6",(2-3) 20.9,(2-3) 9.8,(2-3-1) 5.7,(2-3-1) 25.7,(2-3-1) 61.9,
2022,40,2,12R,③ 김종민,① 김인혜,⑥ 배혜민,(3) 2.1,"(3) 1.2, (1) 1.1",(3-1) 3.6,(3-1) 1.6,(3-1-6) 5.1,(3-1-6) 8.2,(3-1-6) 11.4,
2022,40,2,13R,① 심상철,③ 손제민,⑥ 김응선,(1) 1.2,"(1) 1.0, (3) 3.1",(1-3) 4.9,(1-3) 4.9,(1-3-6) 8.8,(1-3-6) 9.2,(1-3-6) 16.0,
2022,40,2,14R,① 손지영,④ 이상문,⑤ 나병창,(1) 3.7,"(1) 1.7, (4) 10.4",(1-4) 27.4,(1-4) 15.9,(1-4-5) 31.2,(1-4-5) 59.7,(1-4-5) 122.8,
2022,40,2,15R,⑤ 김동민,② 박진서,⑥ 박석문,(5) 4.6,"(5) 2.0, (2) 1.8",(5-2) 29.7,(5-2) 11.9,(5-2-6) 38.3,(5-2-6) 83.2,(5-2-6) 155.8,
2022,40,2,16R,⑤ 김민천,① 기광서,⑥ 류석현,(5) 23.5,"(5) 3.6, (1) 1.1",(5-1) 68.6,(5-1) 18.3,(5-1-6) 22.1,(5-1-6) 162.5,(5-1-6) 259.7,
2022,40,2,17R,③ 최인원,① 김정구,② 송효석,(3) 1.2,"(3) 1.0, (1) 3.5",(3-1) 4.7,(3-1) 3.9,(3-1-2) 17.4,(3-1-2) 20.9,(3-1-2) 28.8,
2022,40,1,01R,③ 이종인,① 윤영일,④ 송효석,(3) 4.2,"(3) 2.0, (1) 1.7",(3-1) 15.8,(3-1) 8.5,(3-1-4) 11.8,(3-1-4) 24.3,(3-1-4) 77.7,
2022,40,1,02R,① 김동경,④ 전정환,② 한 진,(1) 1.9,"(1) 1.6, (4) 3.5",(1-4) 9.8,(1-4) 6.4,(1-4-2) 3.0,(1-4-2) 5.7,(1-4-2) 20.6,
2022,40,1,03R,③ 윤영근,① 이상문,⑤ 김지영,(3) 4.4,"(3) 1.6, (1) 1.2",(3-1) 8.2,(3-1) 2.9,(3-1-5) 12.8,(3-1-5) 32.5,(3-1-5) 45.8,
2022,40,1,04R,① 박민영,④ 최인원,② 배혜민,(1) 4.8,"(1) 3.0, (4) 4.8",(1-4) 32.2,(1-4) 19.6,(1-4-2) 20.8,(1-4-2) 56.7,(1-4-2) 179.6,
2022,40,1,05R,① 박석문,⑥ 김종민,② 김경일,(1) 2.7,"(1) 1.4, (6) 1.7",(1-6) 7.0,(1-6) 3.6,(1-6-2) 2.5,(1-6-2) 6.6,(1-6-2) 14.8,
2022,40,1,06R,① 이지수,③ 손근성,② 이진우,(1) 2.1,"(1) 1.7, (3) 1.2",(1-3) 3.9,(1-3) 2.1,(1-3-2) 2.9,(1-3-2) 5.8,(1-3-2) 9.9,
2022,40,1,07R,② 이응석,① 서 휘,⑥ 김완석,(2) 4.6,"(2) 1.8, (1) 1.1",(2-1) 8.2,(2-1) 2.9,(2-1-6) 6.9,(2-1-6) 28.2,(2-1-6) 39.6,
2022,40,1,08R,④ 김인혜,③ 오세준,① 강지환,(4) 2.1,"(4) 1.3, (3) 2.1",(4-3) 6.1,(4-3) 3.1,(4-3-1) 2.2,(4-3-1) 4.7,(4-3-1) 12.2,
2022,40,1,09R,② 김동민,③ 최재원,④ 손지영,(2) 1.8,"(2) 1.3, (3) 3.4",(2-3) 14.2,(2-3) 13.9,(2-3-4) 18.5,(2-3-4) 29.4,(2-3-4) 68.7,
2022,40,1,10R,④ 김효년,② 김은지,⑥ 이태희,(4) 3.5,"(4) 1.6, (2) 3.0",(4-2) 18.4,(4-2) 16.5,(4-2-6) 10.9,(4-2-6) 25.0,(4-2-6) 75.5,
2022,40,1,11R,③ 류석현,① 이재학,⑥ 김동경,(3) 3.9,"(3) 1.5, (1) 1.2",(3-1) 7.7,(3-1) 2.8,(3-1-6) 9.5,(3-1-6) 22.4,(3-1-6) 36.6,
2022,40,1,12R,⑥ 길현태,③ 김창규,④ 전동욱,(6) 15.7,"(6) 3.5, (3) 1.9",(6-3) 84.8,(6-3) 35.9,(6-3-4) 34.5,(6-3-4) 209.0,(6-3-4) 404.7,
2022,40,1,13R,④ 조성인,① 구현구,⑥ 한 진,(4) 3.2,"(4) 1.7, (1) 1.1",(4-1) 4.8,(4-1) 2.1,(4-1-6) 5.9,(4-1-6) 11.4,(4-1-6) 21.2,
2022,40,1,14R,④ 손근성,① 윤상선,② 김완석,(4) 2.6,"(4) 1.2, (1) 4.5",(4-1) 29.0,(4-1) 20.0,(4-1-2) 5.3,(4-1-2) 19.4,(4-1-2) 68.3,
2022,40,1,15R,④ 서 휘,⑥ 심상철,① 나병창,(4) 4.2,"(4) 1.6, (6) 1.3",(4-6) 8.2,(4-6) 3.4,(4-6-1) 3.7,(4-6-1) 14.3,(4-6-1) 25.6,
2022,40,1,16R,⑤ 이응석,⑥ 최진혁,① 이경섭,(5) 1.5,"(5) 1.2, (6) 3.9",(5-6) 3.8,(5-6) 4.6,(5-6-1) 2.6,(5-6-1) 2.9,(5-6-1) 7.0,
2022,40,1,17R,① 정주현,② 김응선,⑤ 김경일,(1) 1.3,"(1) 1.0, (2) 1.5",(1-2) 2.6,(1-2) 1.9,(1-2-5) 1.9,(1-2-5) 2.5,(1-2-5) 3.9,
2022,39,2,01R,① 정주현,⑥ 오세준,③ 김영민,(1) 2.0,"(1) 1.6, (6) 2.6",(1-6) 9.4,(1-6) 5.9,(1-6-3) 7.5,(1-6-3) 11.5,(1-6-3) 25.3,
2022,39,2,02R,② 정승호,⑤ 김민천,① 전동욱,(2) 3.2,"(2) 2.3, (5) 1.9",(2-5) 7.8,(2-5) 4.8,(2-5-1) 4.5,(2-5-1) 14.0,(2-5-1) 25.4,
2022,39,2,03R,① 김명진,④ 류해광,⑤ 나병창,(1) 2.5,"(1) 2.0, (4) 1.3",(1-4) 8.1,(1-4) 5.1,(1-4-5) 5.9,(1-4-5) 13.8,(1-4-5) 23.5,③
2022,39,2,04R,④ 어선규,② 장수영,⑥ 정민수,(4) 1.9,"(4) 1.4, (2) 1.6",(4-2) 5.1,(4-2) 3.1,(4-2-6) 1.9,(4-2-6) 3.3,(4-2-6) 7.4,①
2022,39,2,05R,① 김종목,② 박원규,④ 김완석,(1) 5.9,"(1) 2.0, (2) 1.0",(1-2) 10.4,(1-2) 4.1,(1-2-4) 1.6,(1-2-4) 8.7,(1-2-4) 16.2,
2022,39,2,06R,① 손지영,⑤ 배혜민,⑥ 최광성,(1) 1.3,"(1) 1.2, (5) 3.5",(1-5) 4.1,(1-5) 3.9,(1-5-6) 7.3,(1-5-6) 8.9,(1-5-6) 13.6,
2022,39,2,07R,① 정경호,⑤ 김도휘,② 우진수,(1) 1.8,"(1) 1.5, (5) 2.4",(1-5) 6.4,(1-5) 4.5,(1-5-2) 3.1,(1-5-2) 5.4,(1-5-2) 14.9,
2022,39,2,08R,② 박정아,⑤ 김응선,⑥ 김기한,(2) 2.2,"(2) 1.0, (5) 1.2",(2-5) 2.9,(2-5) 1.2,(2-5-6) 1.8,(2-5-6) 5.2,(2-5-6) 6.5,
2022,39,2,09R,② 서 휘,③ 오세준,⑥ 전동욱,(2) 1.4,([]) 1.0,(2-3) 1.2,(2-3) 1.0,([]-[]-[]) 1.0,([]-[]-[]) 1.0,([]-[]-[]) 1.0,① ④ ⑤
2022,39,2,10R,③ 정주현,① 김현철,② 나병창,(3) 10.5,"(3) 2.5, (1) 1.0",(3-1) 14.4,(3-1) 3.3,(3-1-2) 3.0,(3-1-2) 31.3,(3-1-2) 40.6,
2022,39,2,11R,① 김승택,④ 김종민,③ 이경섭,(1) 7.0,"(1) 3.0, (4) 1.4",(1-4) 15.8,(1-4) 6.2,(1-4-3) 35.4,(1-4-3) 94.1,(1-4-3) 168.3,
2022,39,2,12R,③ 박준현,② 곽현성,④ 김채현,(3) 3.0,"(3) 1.7, (2) 1.1",(3-2) 5.8,(3-2) 1.5,(3-2-4) 6.5,(3-2-4) 25.9,(3-2-4) 36.0,
2022,39,2,13R,② 김완석,① 김강현,⑤ 정용진,(2) 1.8,"(2) 1.2, (1) 2.1",(2-1) 3.4,(2-1) 2.3,(2-1-5) 2.8,(2-1-5) 4.1,(2-1-5) 7.6,
2022,39,2,14R,② 류해광,⑥ 박원규,⑤ 우진수,(2) 5.2,"(2) 1.5, (6) 2.6",(2-6) 20.6,(2-6) 13.2,(2-6-5) 31.0,(2-6-5) 67.0,(2-6-5) 153.5,
2022,39,2,15R,④ 한준희,① 나종호,⑥ 조규태,(4) 22.5,"(4) 4.3, (1) 1.1",(4-1) 80.3,(4-1) 22.2,(4-1-6) 49.2,(4-1-6) 301.2,(4-1-6) 341.5,
2022,39,2,16R,① 배혜민,⑤ 서 휘,⑥ 민영건,(1) 7.3,"(1) 2.7, (5) 2.1",(1-5) 39.2,(1-5) 19.4,(1-5-6) 98.7,(1-5-6) 294.2,(1-5-6) 368.9,
2022,39,2,17R,③ 정경호,② 이미나,⑥ 손지영,(3) 1.3,"(3) 1.2, (2) 2.6",(3-2) 9.9,(3-2) 7.9,(3-2-6) 26.2,(3-2-6) 33.3,(3-2-6) 62.4,
2022,39,1,01R,④ 권일혁,① 기광서,⑤ 정경호,(4) 6.2,"(4) 1.7, (1) 1.5",(4-1) 10.9,(4-1) 3.2,(4-1-5) 2.8,(4-1-5) 12.8,(4-1-5) 21.9,
2022,39,1,02R,① 민영건,③ 김기한,⑥ 박준현,(1) 3.5,"(1) 1.8, (3) 4.3",(1-3) 25.4,(1-3) 19.0,(1-3-6) 40.2,(1-3-6) 79.7,(1-3-6) 159.5,
2022,39,1,03R,④ 박설희,① 박정아,⑤ 홍기철,(4) 2.7,"(4) 1.2, (1) 1.3",(4-1) 5.0,(4-1) 1.8,(4-1-5) 9.9,(4-1-5) 20.5,(4-1-5) 29.8,
2022,39,1,04R,⑤ 이미나,① 최진혁,③ 김민천,(5) 26.5,"(5) 10.8, (1) 2.6",(5-1) 99.7,(5-1) 36.9,(5-1-3) 16.6,(5-1-3) 192.8,(5-1-3) 396.0,
2022,39,1,05R,① 조규태,⑥ 정용진,② 박진서,(1) 3.2,"(1) 1.9, (6) 7.0",(1-6) 57.4,(1-6) 43.7,(1-6-2) 30.0,(1-6-2) 71.5,(1-6-2) 263.2,
2022,39,1,06R,① 김응선,⑤ 김창규,④ 이휘동,(1) 1.3,"(1) 1.0, (5) 3.2",(1-5) 2.6,(1-5) 2.1,(1-5-4) 4.0,(1-5-4) 4.5,(1-5-4) 9.9,
2022,39,1,07R,① 김효년,⑤ 김강현,② 오세준,(1) 1.3,"(1) 1.1, (5) 4.8",(1-5) 5.6,(1-5) 4.8,(1-5-2) 2.9,(1-5-2) 3.9,(1-5-2) 12.7,
2022,39,1,08R,① 권일혁,③ 원용관,④ 배혜민,(1) 4.1,"(1) 2.3, (3) 6.1",(1-3) 29.2,(1-3) 16.1,(1-3-4) 16.5,(1-3-4) 38.6,(1-3-4) 100.5,
2022,39,1,09R,④ 정민수,② 김국흠,① 서종원,(4) 2.7,"(4) 1.5, (2) 1.5",(4-2) 4.4,(4-2) 1.7,(4-2-1) 2.5,(4-2-1) 8.4,(4-2-1) 13.0,
2022,39,1,10R,⑤ 나종호,① 박준현,⑥ 박정아,(5) 5.1,"(5) 2.0, (1) 1.2",(5-1) 8.9,(5-1) 2.9,(5-1-6) 4.8,(5-1-6) 16.2,(5-1-6) 22.0,
2022,39,1,11R,① 어선규,④ 김민천,⑥ 김종목,(1) 1.5,"(1) 1.2, (4) 1.6",(1-4) 1.8,(1-4) 1.5,(1-4-6) 4.2,(1-4-6) 5.3,(1-4-6) 7.1,
2022,39,1,12R,④ 김도휘,② 박설희,⑥ 기광서,(4) 11.5,"(4) 3.8, (2) 1.2",(4-2) 44.0,(4-2) 11.3,(4-2-6) 55.1,(4-2-6) 316.6,(4-2-6) 357.4,
2022,39,1,13R,② 김종민,③ 박원규,① 홍기철,(2) 1.5,"(2) 1.1, (3) 1.3",(2-3) 2.1,(2-3) 1.6,(2-3-1) 5.7,(2-3-1) 8.1,(2-3-1) 10.2,
2022,39,1,14R,③ 서 휘,④ 김희용,⑤ 곽현성,(3) 4.0,"(3) 3.0, (4) 13.5",(3-4) 49.8,(3-4) 42.8,(3-4-5) 50.3,(3-4-5) 81.9,(3-4-5) 185.6,
2022,39,1,15R,② 김창규,⑥ 우진수,① 한유형,(2) 1.3,"(2) 1.0, (6) 10.7",(2-6) 15.7,(2-6) 15.3,(2-6-1) 52.4,(2-6-1) 81.4,(2-6-1) 193.0,
2022,39,1,16R,③ 나병창,④ 신동길,⑤ 김국흠,(3) 3.4,"(3) 1.6, (4) 2.1",(3-4) 5.8,(3-4) 4.4,(3-4-5) 3.8,(3-4-5) 7.1,(3-4-5) 12.6,
2022,39,1,17R,① 정용진,⑤ 김효년,② 김영민,(1) 2.0,"(1) 1.1, (5) 4.6",(1-5) 5.8,(1-5) 4.4,(1-5-2) 14.7,(1-5-2) 22.7,(1-5-2) 42.6,
2022,38,2,01R,④ 서화모,③ 김재윤,① 김동민,(4) 4.7,"(4) 1.4, (3) 3.4",(4-3) 51.2,(4-3) 21.8,(4-3-1) 4.7,(4-3-1) 35.6,(4-3-1) 174.8,
2022,38,2,02R,⑤ 윤영근,② 황만주,③ 손동민,(5) 36.0,"(5) 8.7, (2) 4.8",(5-2) 213.9,(5-2) 71.4,(5-2-3) 46.8,(5-2-3) 354.8,(5-2-3) 647.5,
2022,38,2,03R,④ 박상현,① 문안나,② 김동경,(4) 2.2,"(4) 1.8, (1) 5.5",(4-1) 33.8,(4-1) 18.0,(4-1-2) 38.7,(4-1-2) 95.4,(4-1-2) 205.4,
2022,38,2,04R,① 이지은,② 손제민,③ 임태경,(1) 3.0,"(1) 1.3, (2) 1.1",(1-2) 5.2,(1-2) 1.9,(1-2-3) 6.3,(1-2-3) 15.7,(1-2-3) 23.4,
2022,38,2,05R,① 한성근,④ 이승일,⑤ 최영재,(1) 1.1,"(1) 1.0, (4) 3.3",(1-4) 3.0,(1-4) 3.0,(1-4-5) 6.7,(1-4-5) 7.6,(1-4-5) 9.3,
2022,38,2,06R,③ 김인혜,④ 심상철,① 이상문,(3) 2.1,"(3) 1.4, (4) 1.1",(3-4) 4.1,(3-4) 1.6,(3-4-1) 1.7,(3-4-1) 5.2,(3-4-1) 8.4,
2022,38,2,07R,② 김민준,⑥ 윤동오,① 김대선,(2) 1.4,"(2) 1.1, (6) 7.7",(2-6) 20.8,(2-6) 20.2,(2-6-1) 9.7,(2-6-1) 16.5,(2-6-1) 63.9,
