연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2018,41,3,13R,② 이종인,④ 박석문,① 김계영,(2) 18.8,"(2) 4.9, (4) 1.0",(2-4) 53.4,(2-4) 12.2,(2-4-1) 13.3,-,(2-4-1) 264.8,
2018,41,3,14R,① 김승택,⑤ 김선웅,④ 박원규,(1) 1.2,"(1) 1.1, (5) 1.7",(1-5) 2.5,(1-5) 2.2,(1-5-4) 1.8,-,(1-5-4) 4.7,
2018,41,3,15R,④ 황이태,⑤ 김종희,⑥ 한성근,(4) 2.1,"(4) 1.0, (5) 10.3",(4-5) 34.2,(4-5) 32.3,(4-5-6) 21.8,-,(4-5-6) 103.5,
2018,41,3,16R,① 이응석,③ 한 진,④ 정주현,(1) 1.6,"(1) 1.1, (3) 1.6",(1-3) 2.9,(1-3) 1.9,(1-3-4) 2.1,-,(1-3-4) 5.3,
2018,41,2,01R,① 최영재,② 윤동오,⑥ 김창규,(1) 1.5,"(1) 1.1, (2) 1.5",(1-2) 2.9,(1-2) 1.8,(1-2-6) 6.7,-,(1-2-6) 15.8,
2018,41,2,02R,② 정종훈,④ 이종인,⑤ 박상현,(2) 1.3,"(2) 1.0, (4) 10.0",(2-4) 16.6,(2-4) 16.4,(2-4-5) 36.2,-,(2-4-5) 84.3,
2018,41,2,03R,① 박원규,③ 이미나,⑥ 박민수,(1) 2.1,"(1) 1.1, (3) 1.2",(1-3) 2.5,(1-3) 1.5,(1-3-6) 3.7,-,(1-3-6) 9.0,
2018,41,2,04R,② 김응선,① 김인혜,④ 장수영,(2) 4.1,"(2) 1.9, (1) 1.2",(2-1) 11.0,(2-1) 4.2,(2-1-4) 1.8,-,(2-1-4) 16.1,
2018,41,2,05R,③ 정주현,① 정승호,⑤ 권일혁,(3) 1.5,"(3) 1.1, (1) 3.4",(3-1) 7.5,(3-1) 4.6,(3-1-5) 5.0,-,(3-1-5) 16.5,
2018,41,2,06R,④ 조성인,② 한성근,③ 이주영,(4) 3.0,"(4) 1.4, (2) 2.8",(4-2) 17.9,(4-2) 10.7,(4-2-3) 6.4,-,(4-2-3) 46.9,
2018,41,2,07R,④ 권명호,① 이태희,⑤ 지현욱,(4) 9.2,"(4) 1.4, (1) 1.1",(4-1) 10.5,(4-1) 1.3,(4-1-5) 2.5,-,(4-1-5) 39.6,
2018,41,2,08R,③ 손지영,① 김민길,④ 김대선,(3) 1.9,"(3) 1.2, (1) 1.5",(3-1) 3.4,(3-1) 1.4,(3-1-4) 3.2,-,(3-1-4) 8.7,
2018,41,2,09R,④ 최진혁,⑤ 황이태,① 김창규,(4) 1.5,"(4) 1.0, (5) 2.5",(4-5) 4.0,(4-5) 3.5,(4-5-1) 2.7,-,(4-5-1) 8.8,
2018,41,2,10R,⑤ 김민준,② 김민천,③ 반혜진,(5) 4.1,"(5) 2.3, (2) 1.4",(5-2) 11.5,(5-2) 5.0,(5-2-3) 1.9,-,(5-2-3) 20.0,
2018,41,2,11R,② 한종석,① 김선웅,⑤ 박영수,(2) 2.3,"(2) 1.4, (1) 1.3",(2-1) 5.8,(2-1) 2.8,(2-1-5) 23.3,-,(2-1-5) 78.8,
2018,41,2,12R,③ 이용세,⑤ 김인혜,⑥ 김종희,(3) 1.3,"(3) 1.2, (5) 1.5",(3-5) 2.1,(3-5) 1.9,(3-5-6) 5.3,-,(3-5-6) 9.5,
2018,41,2,13R,② 문안나,⑤ 조성인,① 나병창,(2) 1.4,"(2) 1.2, (5) 2.4",(2-5) 3.6,(2-5) 2.2,(2-5-1) 3.7,-,(2-5-1) 10.6,
2018,41,2,14R,③ 박석문,⑤ 정주현,① 이경섭,(3) 2.2,"(3) 1.3, (5) 3.8",(3-5) 11.0,(3-5) 10.3,(3-5-1) 2.4,-,(3-5-1) 15.8,
2018,41,2,15R,② 이시원,① 장수영,④ 이주영,(2) 5.6,"(2) 2.1, (1) 1.2",(2-1) 15.5,(2-1) 3.7,(2-1-4) 1.7,-,(2-1-4) 23.2,
2018,41,2,16R,② 한 운,④ 박민수,③ 김계영,(2) 1.3,"(2) 1.1, (4) 2.0",(2-4) 3.6,(2-4) 2.9,(2-4-3) 4.3,-,(2-4-3) 9.2,
2018,41,1,01R,④ 김승택,① 이용세,⑥ 이주영,(4) 1.2,"(4) 1.0, (1) 1.4",(4-1) 1.9,(4-1) 1.4,(4-1-6) 1.8,-,(4-1-6) 3.6,
2018,41,1,02R,② 반혜진,⑥ 이응석,③ 나병창,(2) 1.1,"(2) 1.2, (6) 1.1",(2-6) 2.5,(2-6) 1.9,(2-6-3) 3.5,-,(2-6-3) 8.4,
2018,41,1,03R,① 손지영,⑤ 한종석,③ 문안나,(1) 1.5,"(1) 1.0, (5) 2.6",(1-5) 5.5,(1-5) 3.8,(1-5-3) 1.4,-,(1-5-3) 8.2,
2018,41,1,04R,⑤ 이태희,② 박민수,③ 권일혁,(5) 1.6,"(5) 1.1, (2) 1.3",(5-2) 3.2,(5-2) 1.6,(5-2-3) 3.8,-,(5-2-3) 9.7,
2018,41,1,05R,① 김응선,④ 이진휘,⑥ 지현욱,(1) 2.0,"(1) 1.0, (4) 1.4",(1-4) 3.0,(1-4) 2.2,(1-4-6) 4.1,-,(1-4-6) 9.6,
2018,41,1,06R,② 이미나,⑤ 박석문,④ 김지훈,(2) 4.1,"(2) 1.6, (5) 1.0",(2-5) 3.0,(2-5) 1.3,(2-5-4) 2.9,-,(2-5-4) 9.3,
2018,41,1,07R,② 이주영,④ 이경섭,① 김대선,(2) 1.7,"(2) 1.4, (4) 1.6",(2-4) 4.5,(2-4) 2.5,(2-4-1) 1.5,-,(2-4-1) 7.3,
2018,41,1,08R,⑤ 김강현,④ 한 진,② 김계영,(5) 61.6,"(5) 7.8, (4) 1.1",(5-4) 159.1,(5-4) 12.8,(5-4-2) 4.0,-,(5-4-2) 314.2,
2018,41,1,09R,② 이응석,⑤ 김민길,⑥ 김인혜,(2) 1.0,"(2) 1.0, (5) 1.5",(2-5) 1.7,(2-5) 1.6,(2-5-6) 2.4,-,(2-5-6) 3.6,
2018,41,1,10R,⑤ 문안나,② 정주현,⑥ 반혜진,(5) 2.0,"(5) 1.6, (2) 1.3",(5-2) 4.2,(5-2) 2.2,(5-2-6) 3.1,-,(5-2-6) 9.9,
2018,41,1,11R,⑤ 장수영,③ 이태희,① 황이태,(5) 4.9,"(5) 2.0, (3) 1.0",(5-3) 7.2,(5-3) 1.9,(5-3-1) 1.6,-,(5-3-1) 15.8,
2018,41,1,12R,① 지현욱,⑤ 박원규,⑥ 이종인,(1) 1.1,"(1) 1.0, (5) 3.1",(1-5) 4.6,(1-5) 3.7,(1-5-6) 12.7,-,(1-5-6) 21.4,
2018,41,1,13R,③ 조성인,⑤ 이용세,⑥ 권명호,(3) 1.6,"(3) 1.0, (5) 2.2",(3-5) 4.2,(3-5) 3.2,(3-5-6) 6.5,-,(3-5-6) 10.3,
2018,41,1,14R,② 김승택,④ 최영재,① 한 운,(2) 1.2,"(2) 1.0, (4) 4.0",(2-4) 3.7,(2-4) 3.2,(2-4-1) 2.1,-,(2-4-1) 6.7,
2018,41,1,15R,④ 이미나,⑥ 김선웅,① 김도환,(4) 1.2,"(4) 1.0, (6) 1.8",(4-6) 2.9,(4-6) 2.5,(4-6-1) 2.2,-,(4-6-1) 5.6,
2018,41,1,16R,⑤ 최진혁,⑥ 손지영,④ 손제민,(5) 1.7,"(5) 1.2, (6) 1.6",(5-6) 3.4,(5-6) 2.7,(5-6-4) 16.8,-,(5-6-4) 33.0,
2018,40,2,01R,⑤ 박정아,② 이진우,④ 김효년,(5) 1.5,"(5) 1.0, (2) 1.6",(5-2) 2.7,(5-2) 1.6,(5-2-4) 1.3,-,(5-2-4) 3.8,
2018,40,2,02R,② 김은지,① 배혜민,④ 한유형,(2) 1.4,"(2) 1.0, (1) 1.5",(2-1) 3.0,(2-1) 1.6,(2-1-4) 3.3,-,(2-1-4) 6.6,
2018,40,2,03R,③ 박설희,⑤ 어선규,② 정용진,(3) 1.3,"(3) 1.1, (5) 3.1",(3-5) 5.5,(3-5) 4.7,(3-5-2) 11.8,-,(3-5-2) 32.8,
2018,40,2,04R,① 손동민,② 김영민,④ 최영재,(1) 1.3,"(1) 1.0, (2) 2.2",(1-2) 2.6,(1-2) 2.0,(1-2-4) 2.1,-,(1-2-4) 4.5,
2018,40,2,05R,① 김동민,⑥ 신현경,② 여현창,(1) 1.5,"(1) 1.3, (6) 2.4",(1-6) 6.6,(1-6) 4.7,(1-6-2) 5.0,-,(1-6-2) 18.5,
2018,40,2,06R,⑤ 이태희,② 김태용,① 오세준,(5) 2.5,"(5) 1.2, (2) 6.8",(5-2) 33.5,(5-2) 29.0,(5-2-1) 4.9,-,(5-2-1) 97.0,
2018,40,2,07R,② 김현철,① 이승일,⑥ 김민천,(2) 1.6,"(2) 1.1, (1) 1.3",(2-1) 3.3,(2-1) 1.7,(2-1-6) 2.8,-,(2-1-6) 7.8,
2018,40,2,08R,① 우진수,⑤ 이주영,② 손지영,(1) 6.1,"(1) 1.4, (5) 1.3",(1-5) 9.4,(1-5) 2.9,(1-5-2) 2.8,-,(1-5-2) 26.7,
2018,40,2,09R,③ 손제민,② 박진서,⑤ 박종덕,(3) 8.1,"(3) 1.9, (2) 1.2",(3-2) 10.0,(3-2) 3.1,(3-2-5) 4.7,-,(3-2-5) 27.3,
2018,40,2,10R,③ 기광서,② 손근성,④ 이시원,(3) 12.6,"(3) 2.3, (2) 1.1",(3-2) 25.9,(3-2) 3.7,(3-2-4) 4.2,-,(3-2-4) 46.5,
2018,40,2,11R,② 김효년,① 류해광,⑥ 배혜민,(2) 1.1,"(2) 1.0, (1) 1.1",(2-1) 1.8,(2-1) 1.4,(2-1-6) 6.0,-,(2-1-6) 11.8,
2018,40,2,12R,⑥ 김세원,⑤ 문성현,② 서 휘,(6) 7.7,([]) 1.0,(6-5) 40.2,(6-5) 14.0,(6-5-2) 2.9,-,(6-5-2) 67.6,③ ④
2018,40,2,13R,① 이재학,⑤ 최영재,④ 어선규,(1) 1.3,"(1) 1.0, (5) 4.0",(1-5) 4.8,(1-5) 4.7,(1-5-4) 2.9,-,(1-5-4) 13.9,
2018,40,2,14R,⑤ 김현철,② 신현경,① 송효석,(5) 2.1,"(5) 1.0, (2) 1.5",(5-2) 3.5,(5-2) 1.9,(5-2-1) 4.2,-,(5-2-1) 11.3,
2018,40,2,15R,⑤ 김종민,① 박정아,⑥ 길현태,(5) 4.3,"(5) 1.3, (1) 1.0",(5-1) 7.5,(5-1) 1.6,(5-1-6) 1.4,-,(5-1-6) 14.2,
2018,40,2,16R,① 이주영,② 서화모,④ 전두식,(1) 1.0,"(1) 1.0, (2) 2.6",(1-2) 2.7,(1-2) 2.6,(1-2-4) 3.5,-,(1-2-4) 7.2,
2018,40,1,01R,⑤ 손근성,③ 김민천,① 박설희,(5) 43.9,"(5) 10.8, (3) 7.0",(5-3) 260.3,(5-3) 128.7,(5-3-1) 45.1,-,(5-3-1) 1593.9,
2018,40,1,02R,④ 이승일,③ 곽현성,⑥ 송효석,(4) 4.2,"(4) 1.8, (3) 2.1",(4-3) 17.0,(4-3) 5.9,(4-3-6) 11.6,-,(4-3-6) 67.3,
2018,40,1,03R,① 여현창,③ 김현철,② 임정택,(1) 4.2,"(1) 1.7, (3) 1.2",(1-3) 6.8,(1-3) 1.8,(1-3-2) 8.5,-,(1-3-2) 38.3,
2018,40,1,04R,① 손지영,④ 조규태,⑥ 서 휘,(1) 1.6,"(1) 1.0, (4) 1.4",(1-4) 2.8,(1-4) 1.6,(1-4-6) 8.6,-,(1-4-6) 19.4,
2018,40,1,05R,⑤ 주은석,④ 강지환,③ 한유형,(5) 6.2,"(5) 2.5, (4) 2.2",(5-4) 29.6,(5-4) 13.5,(5-4-3) 89.0,-,(5-4-3) 406.2,
2018,40,1,06R,② 이재학,① 전두식,③ 김종목,(2) 3.1,"(2) 1.7, (1) 1.4",(2-1) 5.5,(2-1) 2.3,(2-1-3) 4.8,-,(2-1-3) 15.4,
2018,40,1,07R,③ 박정아,② 박종덕,① 한성근,(3) 1.1,"(3) 1.1, (2) 2.7",(3-2) 4.6,(3-2) 3.6,(3-2-1) 4.4,-,(3-2-1) 15.2,
2018,40,1,08R,② 이주영,① 손근성,④ 손동민,(2) 1.5,"(2) 1.1, (1) 1.2",(2-1) 2.1,(2-1) 1.5,(2-1-4) 1.4,-,(2-1-4) 2.8,
2018,40,1,09R,① 손제민,③ 이승일,⑤ 박진서,(1) 2.5,"(1) 1.4, (3) 2.0",(1-3) 15.7,(1-3) 10.0,(1-3-5) 22.0,-,(1-3-5) 71.4,
2018,40,1,10R,② 김정구,⑤ 김동민,③ 황만주,(2) 6.2,"(2) 1.8, (5) 4.5",(2-5) 27.4,(2-5) 17.3,(2-5-3) 15.8,-,(2-5-3) 139.0,
2018,40,1,11R,⑤ 박설희,③ 서 휘,⑥ 이휘동,(5) 2.6,"(5) 1.4, (3) 2.6",(5-3) 10.2,(5-3) 6.7,(5-3-6) 17.3,-,(5-3-6) 53.8,
2018,40,1,12R,② 이태희,① 조규태,③ 문성현,(2) 1.6,"(2) 1.1, (1) 1.0",(2-1) 2.3,(2-1) 1.4,(2-1-3) 7.5,-,(2-1-3) 16.7,
2018,40,1,13R,③ 길현태,② 김도휘,④ 손지영,(3) 1.4,"(3) 1.1, (2) 4.4",(3-2) 9.6,(3-2) 7.2,(3-2-4) 12.0,-,(3-2-4) 38.9,
2018,40,1,14R,① 강지환,⑤ 오세준,⑥ 전두식,(1) 1.9,"(1) 1.0, (5) 2.9",(1-5) 7.0,(1-5) 5.3,(1-5-6) 10.5,-,(1-5-6) 22.1,
2018,40,1,15R,⑤ 김효년,③ 김인혜,② 장영태,(5) 2.5,"(5) 1.9, (3) 1.6",(5-3) 10.7,(5-3) 7.4,(5-3-2) 10.1,-,(5-3-2) 40.8,
2018,40,1,16R,⑥ 이주영,① 김종민,⑤ 김기한,(6) 3.6,"(6) 1.7, (1) 1.0",(6-1) 5.4,(6-1) 1.5,(6-1-5) 19.0,-,(6-1-5) 87.1,
2018,39,2,01R,③ 장수영,① 김계영,⑤ 김현덕,(3) 5.3,"(3) 1.2, (1) 1.0",(3-1) 4.8,(3-1) 1.2,(3-1-5) 10.6,-,(3-1-5) 43.2,
2018,39,2,02R,⑥ 김대선,② 이경섭,④ 김승택,(6) 11.9,"(6) 4.3, (2) 1.2",(6-2) 45.6,(6-2) 13.0,(6-2-4) 15.0,-,(6-2-4) 199.9,
2018,39,2,03R,⑤ 정민수,① 신동길,⑥ 김종희,(5) 9.5,"(5) 3.6, (1) 1.0",(5-1) 18.7,(5-1) 4.7,(5-1-6) 45.4,-,(5-1-6) 332.6,
2018,39,2,04R,⑤ 곽현성,③ 이응석,④ 전정환,(5) 17.7,"(5) 2.5, (3) 1.2",(5-3) 37.6,(5-3) 3.8,(5-3-4) 16.7,-,(5-3-4) 259.8,
2018,39,2,05R,③ 양원준,① 이미나,⑤ 한 진,(3) 2.3,"(3) 1.4, (1) 1.3",(3-1) 5.1,(3-1) 1.8,(3-1-5) 2.1,-,(3-1-5) 10.2,
2018,39,2,06R,① 안지민,③ 김동경,② 주은석,(1) 1.7,"(1) 1.3, (3) 1.6",(1-3) 8.1,(1-3) 6.0,(1-3-2) 2.2,-,(1-3-2) 15.5,
2018,39,2,07R,③ 한성근,② 박석문,① 김현덕,(3) 1.7,"(3) 1.3, (2) 1.9",(3-2) 5.5,(3-2) 2.8,(3-2-1) 3.0,-,(3-2-1) 16.3,
2018,39,2,08R,② 류해광,⑥ 나병창,① 이종인,(2) 1.4,"(2) 1.3, (6) 3.0",(2-6) 5.6,(2-6) 3.9,(2-6-1) 6.7,-,(2-6-1) 19.3,
2018,39,2,09R,① 박준현,③ 이동준,④ 권명호,(1) 2.1,"(1) 1.7, (3) 1.1",(1-3) 4.5,(1-3) 2.2,(1-3-4) 6.9,-,(1-3-4) 18.0,
2018,39,2,10R,⑤ 박상현,④ 김계영,① 이지수,(5) 7.0,"(5) 2.3, (4) 1.4",(5-4) 13.8,(5-4) 4.6,(5-4-1) 6.8,-,(5-4-1) 58.5,
2018,39,2,11R,⑤ 이응석,② 김승택,⑥ 장수영,(5) 1.6,"(5) 1.2, (2) 5.3",(5-2) 10.6,(5-2) 8.5,(5-2-6) 13.0,-,(5-2-6) 38.5,
2018,39,2,12R,① 김희용,⑥ 이상문,③ 박진서,(1) 3.2,"(1) 1.3, (6) 5.8",(1-6) 30.0,(1-6) 18.5,(1-6-3) 3.3,-,(1-6-3) 88.3,
2018,39,2,13R,② 곽현성,① 권혁민,⑥ 주은석,(2) 1.1,"(2) 1.0, (1) 3.3",(2-1) 8.6,(2-1) 6.8,(2-1-6) 9.9,-,(2-1-6) 25.8,
2018,39,2,14R,① 최광성,④ 박정아,② 김응선,(1) 1.2,"(1) 1.0, (4) 1.9",(1-4) 3.2,(1-4) 2.3,(1-4-2) 1.7,-,(1-4-2) 4.7,
2018,39,2,15R,④ 심상철,⑤ 최재원,② 이주영,(4) 2.0,"(4) 1.5, (5) 4.2",(4-5) 25.6,(4-5) 26.7,(4-5-2) 8.2,-,(4-5-2) 76.3,
2018,39,2,16R,④ 류해광,① 김대선,② 서종원,(4) 6.6,"(4) 2.3, (1) 1.1",(4-1) 9.1,(4-1) 2.7,(4-1-2) 11.1,-,(4-1-2) 94.1,
2018,39,1,01R,② 황이태,① 김태규,⑤ 김대선,(2) 2.4,"(2) 1.3, (1) 2.4",(2-1) 10.4,(2-1) 4.6,(2-1-5) 12.2,-,(2-1-5) 48.7,
2018,39,1,02R,② 손근성,⑤ 문주엽,① 원용관,(2) 1.4,"(2) 1.1, (5) 3.2",(2-5) 4.9,(2-5) 4.1,(2-5-1) 7.9,-,(2-5-1) 23.0,
2018,39,1,03R,① 이경섭,③ 이미나,⑥ 권현기,(1) 1.3,"(1) 1.1, (3) 1.2",(1-3) 1.9,(1-3) 1.4,(1-3-6) 10.0,-,(1-3-6) 18.5,
2018,39,1,04R,① 김승택,④ 이택근,⑥ 류해광,(1) 1.8,"(1) 1.4, (4) 1.2",(1-4) 3.5,(1-4) 1.8,(1-4-6) 5.5,-,(1-4-6) 14.1,
2018,39,1,05R,⑥ 이응석,① 김동경,② 한 진,(6) 3.5,"(6) 1.8, (1) 1.4",(6-1) 6.7,(6-1) 2.9,(6-1-2) 2.4,-,(6-1-2) 12.6,
2018,39,1,06R,④ 지현욱,① 사재준,② 김선웅,(4) 10.7,"(4) 2.9, (1) 1.1",(4-1) 17.9,(4-1) 4.3,(4-1-2) 3.4,-,(4-1-2) 50.4,
2018,39,1,07R,① 곽현성,③ 손제민,② 기광서,(1) 1.3,"(1) 1.0, (3) 1.8",(1-3) 2.6,(1-3) 2.0,(1-3-2) 1.9,-,(1-3-2) 4.8,
2018,39,1,08R,① 박진서,⑤ 김계영,⑥ 이동준,(1) 1.4,"(1) 1.0, (5) 1.2",(1-5) 2.4,(1-5) 1.5,(1-5-6) 2.4,-,(1-5-6) 4.6,④
2018,39,1,09R,② 장수영,① 양원준,③ 이종인,(2) 2.7,"(2) 1.1, (1) 1.2",(2-1) 3.6,(2-1) 1.5,(2-1-3) 6.5,-,(2-1-3) 20.1,
2018,39,1,10R,② 김대선,③ 주은석,④ 이상문,(2) 3.6,"(2) 1.9, (3) 1.3",(2-3) 7.0,(2-3) 3.0,(2-3-4) 8.7,-,(2-3-4) 24.5,
2018,39,1,11R,② 이택근,⑤ 안지민,④ 손근성,(2) 1.2,"(2) 1.1, (5) 1.6",(2-5) 3.7,(2-5) 3.0,(2-5-4) 2.9,-,(2-5-4) 9.2,
2018,39,1,12R,② 이용세,③ 류해광,④ 정민수,(2) 4.1,"(2) 1.7, (3) 1.5",(2-3) 10.6,(2-3) 4.7,(2-3-4) 3.0,-,(2-3-4) 16.6,
2018,39,1,13R,② 박상현,① 한 운,④ 김성찬,(2) 1.3,"(2) 1.0, (1) 1.4",(2-1) 2.6,(2-1) 1.6,(2-1-4) 14.8,-,(2-1-4) 26.8,
2018,39,1,14R,① 김인혜,② 정주현,④ 이태희,(1) 1.8,"(1) 2.0, (2) 2.1",(1-2) 10.7,(1-2) 7.7,(1-2-4) 4.3,-,(1-2-4) 18.5,
2018,39,1,15R,① 이주영,② 심상철,③ 최재원,(1) 3.0,"(1) 1.4, (2) 1.1",(1-2) 4.1,(1-2) 1.5,(1-2-3) 4.8,-,(1-2-3) 16.7,
2018,39,1,16R,② 이응석,① 강창효,⑤ 한성근,(2) 1.1,"(2) 1.0, (1) 1.8",(2-1) 2.4,(2-1) 2.0,(2-1-5) 1.5,-,(2-1-5) 3.9,
2018,38,3,01R,① 이택근,⑥ 김종민,④ 이동준,(1) 2.1,"(1) 1.2, (6) 1.6",(1-6) 6.0,(1-6) 3.4,(1-6-4) 4.3,-,(1-6-4) 18.8,
2018,38,3,02R,② 이경섭,⑥ 유석현,③ 사재준,(2) 4.5,"(2) 1.8, (6) 1.6",(2-6) 8.1,(2-6) 3.5,(2-6-3) 3.6,-,(2-6-3) 16.3,④
2018,38,3,03R,③ 한종석,② 김종목,④ 이재학,(3) 2.9,"(3) 1.3, (2) 1.1",(3-2) 3.6,(3-2) 1.6,(3-2-4) 2.9,-,(3-2-4) 8.3,
2018,38,3,04R,② 김기한,③ 여현창,⑤ 한 운,(2) 1.6,"(2) 1.1, (3) 2.7",(2-3) 11.0,(2-3) 9.0,(2-3-5) 3.7,-,(2-3-5) 23.3,
2018,38,3,05R,① 조현귀,④ 정인교,③ 손동민,(1) 4.5,"(1) 2.2, (4) 1.6",(1-4) 12.9,(1-4) 5.3,(1-4-3) 3.9,-,(1-4-3) 35.3,
2018,38,3,06R,① 이태희,③ 구본선,② 정종훈,(1) 1.2,"(1) 1.1, (3) 5.1",(1-3) 12.1,(1-3) 9.1,(1-3-2) 5.2,-,(1-3-2) 29.6,
2018,38,3,07R,② 김민길,③ 어선규,⑥ 이택근,(2) 2.2,"(2) 1.4, (3) 1.7",(2-3) 5.4,(2-3) 3.5,(2-3-6) 11.6,-,(2-3-6) 22.9,
2018,38,3,08R,① 최재원,③ 이동준,⑤ 윤영일,(1) 1.8,"(1) 1.4, (3) 1.4",(1-3) 6.1,(1-3) 3.1,(1-3-5) 12.7,-,(1-3-5) 28.9,
2018,38,3,09R,① 김지현,④ 장영태,⑥ 박영수,(1) 1.7,"(1) 1.1, (4) 1.4",(1-4) 3.1,(1-4) 2.4,(1-4-6) 13.8,-,(1-4-6) 29.4,
2018,38,3,10R,① 박민수,⑤ 이경섭,⑥ 김기한,(1) 1.6,"(1) 1.2, (5) 1.6",(1-5) 3.7,(1-5) 2.3,(1-5-6) 5.6,-,(1-5-6) 12.0,
2018,38,3,11R,① 이응석,② 이승일,⑤ 사재준,(1) 1.3,"(1) 1.0, (2) 1.2",(1-2) 1.9,(1-2) 1.4,(1-2-5) 1.5,-,(1-2-5) 3.0,④
2018,38,3,12R,① 이진휘,③ 서화모,④ 한종석,(1) 2.0,"(1) 1.4, (3) 3.7",(1-3) 11.5,(1-3) 10.0,(1-3-4) 4.1,-,(1-3-4) 21.4,
2018,38,3,13R,② 조성인,③ 김민준,① 김경일,(2) 1.1,"(2) 1.0, (3) 1.3",(2-3) 1.5,(2-3) 1.3,(2-3-1) 1.4,-,(2-3-1) 2.7,⑥
2018,38,3,14R,④ 손지영,① 반혜진,⑥ 손제민,(4) 7.2,"(4) 2.1, (1) 1.2",(4-1) 14.8,(4-1) 4.7,(4-1-6) 2.6,-,(4-1-6) 26.6,
2018,38,3,15R,③ 김효년,① 김동민,④ 정종훈,(3) 1.1,"(3) 1.0, (1) 1.4",(3-1) 2.1,(3-1) 1.8,(3-1-4) 1.6,-,(3-1-4) 3.2,
2018,38,3,16R,① 이재학,② 김지훈,⑤ 지현욱,(1) 1.6,"(1) 1.2, (2) 1.3",(1-2) 2.9,(1-2) 2.0,(1-2-5) 11.5,-,(1-2-5) 19.9,
2018,38,2,01R,① 한종석,⑥ 조성인,② 김창규,(1) 1.1,"(1) 1.0, (6) 2.0",(1-6) 3.1,(1-6) 2.3,(1-6-2) 2.3,-,(1-6-2) 5.8,
2018,38,2,02R,① 어선규,④ 서화모,② 나병창,(1) 1.0,"(1) 1.0, (4) 5.9",(1-4) 6.7,(1-4) 5.6,(1-4-2) 6.9,-,(1-4-2) 21.7,
2018,38,2,03R,① 유석현,⑥ 김종목,⑤ 구본선,(1) 1.1,"(1) 1.0, (6) 2.7",(1-6) 3.6,(1-6) 3.5,(1-6-5) 9.8,-,(1-6-5) 20.0,
2018,38,2,04R,① 김효년,② 사재준,⑤ 이진휘,(1) 1.1,"(1) 1.0, (2) 1.5",(1-2) 1.6,(1-2) 1.4,(1-2-5) 2.2,-,(1-2-5) 3.3,
2018,38,2,05R,⑥ 이경섭,① 김민길,④ 이응석,(6) 49.8,"(6) 27.1, (1) 1.0",(6-1) 192.1,(6-1) 29.6,(6-1-4) 21.3,-,(6-1-4) 846.8,
2018,38,2,06R,② 손제민,④ 이태희,⑥ 김현철,(2) 1.5,"(2) 1.2, (4) 1.9",(2-4) 2.9,(2-4) 2.3,(2-4-6) 3.4,-,(2-4-6) 6.7,
2018,38,2,07R,④ 김완석,③ 박민수,⑥ 박종덕,(4) 3.9,"(4) 1.6, (3) 1.7",(4-3) 17.1,(4-3) 9.3,(4-3-6) 39.2,-,(4-3-6) 127.3,
2018,38,2,08R,① 구현구,⑥ 손동민,② 윤영일,(1) 1.2,"(1) 1.1, (6) 4.5",(1-6) 12.6,(1-6) 8.5,(1-6-2) 4.1,-,(1-6-2) 19.8,
2018,38,2,09R,① 조성인,④ 김동민,⑤ 손지영,(1) 1.2,"(1) 1.0, (4) 1.8",(1-4) 2.2,(1-4) 2.1,(1-4-5) 1.8,-,(1-4-5) 3.4,
2018,38,2,10R,② 이동준,⑥ 어선규,① 박영수,(2) 3.5,"(2) 1.9, (6) 3.6",(2-6) 20.9,(2-6) 13.8,(2-6-1) 28.9,-,(2-6-1) 159.8,
2018,38,2,11R,⑥ 김효년,① 김희영,⑤ 김영민,(6) 1.3,"(6) 1.0, (1) 2.6",(6-1) 3.7,(6-1) 3.0,(6-1-5) 4.8,-,(6-1-5) 10.4,
2018,38,2,12R,① 박원규,② 이응석,③ 이진휘,(1) 1.9,"(1) 1.3, (2) 1.7",(1-2) 3.6,(1-2) 2.2,(1-2-3) 2.5,-,(1-2-3) 6.4,
2018,38,2,13R,② 김도환,① 정용진,③ 정종훈,(2) 4.2,"(2) 1.9, (1) 1.1",(2-1) 8.9,(2-1) 2.1,(2-1-3) 1.9,-,(2-1-3) 17.7,
2018,38,2,14R,② 김종민,⑥ 김민길,① 김국흠,(2) 1.2,"(2) 1.0, (6) 2.2",(2-6) 3.6,(2-6) 2.8,(2-6-1) 6.4,-,(2-6-1) 14.0,
2018,38,2,15R,④ 이승일,① 박종덕,⑥ 김지훈,(4) 7.4,"(4) 2.0, (1) 2.2",(4-1) 20.9,(4-1) 8.6,(4-1-6) 30.1,-,(4-1-6) 156.4,
2018,38,2,16R,④ 손제민,③ 한 운,① 장영태,(4) 1.6,"(4) 1.4, (3) 1.8",(4-3) 7.1,(4-3) 4.6,(4-3-1) 2.1,-,(4-3-1) 11.8,
2018,38,1,01R,② 정인교,④ 정용진,③ 김민길,(2) 1.8,"(2) 1.1, (4) 1.5",(2-4) 4.5,(2-4) 4.0,(2-4-3) 1.7,-,(2-4-3) 8.2,
2018,38,1,02R,① 조승민,⑤ 이태희,② 여현창,(1) 4.5,"(1) 3.4, (5) 1.0",(1-5) 11.5,(1-5) 3.9,(1-5-2) 10.9,-,(1-5-2) 78.4,
