연도,회차,일차,경주번호,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2021,31,2,6,2,B2,15,윤상선,남,29,66,1.36,1.21,0,0,0,0.28,6565 5656,1.5,0,F0L0,1,,일10-3-5,5,0.0/1,0.0/1,0.0/1,00.0/0,00.0/0,0.0/2,060,4.72,22.2,50,박민성/45,조승민/33,020,5.05,36.8,
2021,31,2,6,3,B2,16,김현주,여,22,50,1.77,1.73,0,0,0,0.26,6656 6665,1.25,0,F0L0,0.25,,일10-출제(Ⅱ)-4,7,0.0/2,00.0/0,0.0/1,0.0/1,0.0/1,0.0/2,087,4.55,25,40,박준호/62,김세원/224,054,3,5.9,
2021,31,2,6,4,B1,1,강지환,남,43,61,4.33,4.28,5.6,22.2,33.3,0.24,4125 3664,4,18.2,F0L0,0,,"일01-1-2, 일09-4-6",7,0.0/2,00.0/0,0.0/1,100.0/1,0.0/2,0.0/1,085,5.24,33.3,57.1,반혜진/42,장영태/124,092,5.38,25,
2021,31,2,6,5,A1,3,박정아,여,42,50,6.5,6.44,38.9,50,61.1,0.29,2311 1311,8.25,75,F0L0,0,,"일03-4-4, 일09-2-3",8,100.0/1,100.0/1,66.7/3,100.0/1,0.0/1,0.0/1,056,2.94,6.3,25,정승호/36,권일혁/663,031,3.53,23.5,
2021,31,2,6,6,A2,11,서  휘,남,35,55,6.5,6.33,22.2,55.6,66.7,0.19,2434 2124,5.83,41.7,F0L0,0.33,,"일05-1-1, 온12-2-4",10,100.0/2,100.0/1,50.0/2,0.0/1,0.0/2,0.0/2,068,5.33,33.3,58.3,김정구/361,김창규/330,016,3.58,21.1,
2021,31,2,7,1,B2,13,김태용,남,35,55,2.92,2.62,0,7.7,23.1,0.34,3244 5056,5.5,25,F0L0,0,,일08-3-6,3,0.0/1,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,020,4.82,29.4,47.1,이태희/323,류해광/655,036,4.59,35.3,
2021,31,2,7,2,A1,2,이용세,남,49,56,6.58,6.47,21.1,57.9,68.4,0.19,4341 1226,6.11,44.4,F0L0,0,12,일01-5-3,7,100.0/1,100.0/1,00.0/0,50.0/2,0.0/2,0.0/1,120,3.13,12.5,31.3,강지환/46,오상현/65,057,4.9,23.8,
2021,31,2,7,3,A1,12,류석현,남,35,55,7.4,7.1,50,70,80,0.26,2361 1132,8.08,75,F0L0,0.67,,"일06-5-6, 온11-6-1",8,00.0/0,100.0/1,50.0/2,100.0/2,50.0/2,100.0/1,112,1.81,0,0,송효석/654,한  운/465,004,4.77,36.4,
2021,31,2,7,4,B2,15,김채현,여,26,56,2.23,1.85,0,7.7,15.4,0.24,6256 6666,2.55,9.1,F0L0,0.25,,일07-5-3,8,0.0/2,100.0/1,00.0/0,0.0/1,0.0/2,0.0/2,007,4.11,16.7,33.3,손유정/565,이미나/43,065,4.95,40,
2021,31,2,7,5,B2,16,이수빈,여,27,51,3.75,3.5,0,8.3,25,0.4,5554 5464,2.63,0,F0L0,0.25,,일06-3-2,7,0.0/1,00.0/0,0.0/2,0.0/2,0.0/2,00.0/0,147,5,23.8,47.6,김지훈/511,최진혁/664,079,5.32,31.6,
2021,31,2,7,6,B1,7,류해광,남,37,62,4.13,4.07,6.7,20,33.3,0.24,6552 5542,3.45,18.2,F0L0,0,,일08-4-1,7,100.0/1,00.0/0,50.0/2,0.0/2,0.0/2,00.0/0,101,2.29,5.9,11.8,류해광/066,이수빈/54,074,5.16,32,
2021,31,2,8,1,B2,2,김기한,남,48,55,3.47,3.33,0,0,26.7,0.29,6343 4343,4.5,0,F0L0,0,,일07-3-5,3,0.0/1,00.0/0,0.0/2,00.0/0,00.0/0,00.0/0,093,4.68,26.3,47.4,박정아/542,곽현성/613,042,5.38,37.5,
2021,31,2,8,2,A1,6,김동민,남,43,54,6.67,6.07,20,46.7,86.7,0.31,0321 2133,6.8,50,F0L0,2.33,,"일05-3-5, 온11-1-3",6,50.0/2,0.0/1,00.0/0,100.0/2,00.0/0,0.0/1,070,3.69,18.8,31.3,엄광호/66,임지훈/43,094,4.52,23.8,
2021,31,2,8,3,A1,7,심상철,남,39,55,9,8.89,77.8,83.3,94.4,0.16,1111 3315,8.71,78.6,F0L0,0,,"일07-2-1, 온12-1-5",10,100.0/1,100.0/3,100.0/1,100.0/2,0.0/1,50.0/2,118,3.45,15,20,손유정/546,김완석/054,090,4.96,28,
2021,31,2,8,4,A2,1,이태희,남,50,57,6.06,5.78,27.8,38.9,55.6,0.25,3114 4411,6.07,40,F0L0,0,,"일04-1-5, 일10-1-2",9,00.0/0,0.0/1,66.7/3,00.0/0,50.0/2,33.3/3,033,5.43,38.1,52.4,김효년/332,한준희/65,066,4.16,21.1,
2021,31,2,8,5,B2,15,김태영,남,31,67,2.54,1.31,0,7.7,7.7,0.23,4462 5665,3,14.3,F0L0,0,,일05-6-4,4,00.0/0,00.0/0,50.0/2,0.0/1,00.0/0,0.0/1,038,4.42,15.8,47.4,이택근/643,전두식/643,064,4.92,30.8,
2021,31,2,8,6,B2,1,황만주,남,50,62,3.93,3.87,0,6.7,33.3,0.24,5534 3344,4.09,0,F0L0,0,,"일02-5-5, 온11-2-2",7,00.0/0,0.0/2,0.0/2,0.0/2,00.0/0,0.0/1,103,3,5.9,23.5,박원규/532,정경호/356,100,5.09,31.8,
2021,31,2,9,1,A2,4,민영건,남,45,58,5.44,5.33,11.1,27.8,55.6,0.17,3614 4323,5,25,F0L0,0,02,일01-6-4,7,100.0/1,50.0/2,0.0/2,0.0/1,00.0/0,0.0/1,102,5.04,25,50,윤동오/16,구남우/354,003,4.38,20.8,
2021,31,2,9,2,B2,6,양원준,남,44,59,4.12,3,5.9,11.8,47.1,0.28,6546 3645,3,0,F0L0,0,,일04-3-6,5,00.0/0,0.0/1,0.0/1,0.0/2,00.0/0,0.0/1,042,4.91,30.4,43.5,류석현/236,전정환/523,098,5.38,37.5,
2021,31,2,9,3,B1,1,오세준,남,46,62,3.78,3.72,5.6,11.1,33.3,0.2,5636 5654,3.22,11.1,F0L0,0,,"일03-5-6, 온12-6-1",5,00.0/0,0.0/1,0.0/1,50.0/2,0.0/1,00.0/0,113,4.18,28.6,39.3,권일혁/666,김승택/564,058,1.87,0,
2021,31,2,9,4,A1,10,김완석,남,39,55,6.32,5.89,36.8,52.6,57.9,0.17,0541 1154,6.27,53.3,F0L0,1.33,01,일08-1-5,8,00.0/0,66.7/3,100.0/1,33.3/3,00.0/0,100.0/1,130,4.68,31.6,47.4,이승일/334,이응석/25,014,4.41,13.6,
2021,31,2,9,5,A2,4,이창규,남,42,60,6,5.92,30.8,46.2,61.5,0.28,3241 1551,6,46.2,F0L0,0,03,일06-6-4,10,66.7/3,0.0/1,33.3/3,100.0/1,0.0/1,0.0/1,121,3.24,19,28.6,우진수/253,박상현/365,087,4.64,28,
2021,31,2,9,6,B2,1,김대선,남,51,56,3.33,3.22,5.6,11.1,22.2,0.25,2336 5445,3.89,11.1,F0L0,0,,일08-5-2,6,50.0/2,0.0/1,00.0/0,0.0/1,0.0/2,00.0/0,029,3,17.6,17.6,이동준/104,김지현/255,085,5.09,27.3,
2021,31,2,10,1,B1,1,길현태,남,45,60,4.95,4.84,15.8,36.8,47.4,0.22,6656 2525,3.92,25,F0L0,0,02,일07-1-4,8,0.0/1,50.0/2,0.0/1,50.0/2,0.0/1,0.0/1,018,4.91,36.4,45.5,김도휘/30,이수빈/55,051,5.43,33.3,
2021,31,2,10,2,B2,4,구현구,남,43,64,4.28,3.94,5.6,16.7,38.9,0.23,4156 5233,4.36,18.2,F0L0,0,,일09-1-4,6,0.0/1,00.0/0,50.0/2,00.0/0,0.0/2,0.0/1,090,3.22,5.6,22.2,길현태/46,정승호/45,038,5.48,36,
2021,31,2,10,3,B2,10,박준호,남,35,65,3.42,3.25,0,16.7,16.7,0.28,6226 5444,4,40,F0L0,0,,"일01-4-5, 온12-5-2",6,100.0/2,100.0/1,0.0/1,100.0/1,00.0/0,0.0/1,049,4.33,19,33.3,안지민/25,서  휘/243,105,5.18,29.4,
2021,31,2,10,4,A2,8,송효석,남,41,55,5.5,5.31,12.5,25,68.8,0.27,3363 4325,4.83,16.7,F0L0,0,01,일03-1-1,7,0.0/1,0.0/2,0.0/1,0.0/2,0.0/1,00.0/0,016,4.32,18.2,36.4,민영건/361,이지수/134,006,4.52,33.3,
2021,31,2,10,5,A1,8,한종석,남,38,60,7.13,7.06,37.5,56.3,75,0.21,5124 2511,7.33,66.7,F0L0,0,04,일10-5-3,10,100.0/2,50.0/2,100.0/2,100.0/2,00.0/0,0.0/2,059,5,32,52,주은석/322,윤동오/365,102,4.37,21.1,
2021,31,2,10,6,A2,1,조현귀,남,53,62,5.89,5.56,33.3,33.3,50,0.25,4564 4113,5.22,22.2,F0L0,0,,"일04-4-2, 온11-4-4",8,100.0/1,0.0/2,100.0/1,100.0/1,100.0/1,0.0/2,048,5,25,54.2,김태규/354,서  휘/212,034,2.44,5.6,
2021,31,2,11,1,B1,16,손유정,여,30,54,5,5,20,20,40,18.29,6344 1,3.5,0,F0L0,0,03,일04-5-3,3,00.0/0,00.0/0,0.0/1,00.0/0,0.0/1,0.0/1,075,4.71,29.4,41.2,이용세/341,엄광호/56,015,5.33,27.8,
2021,31,2,11,2,A2,1,장영태,남,46,59,4,3.5,0,0,0,18.14,4434 3562,4,0,F0L0,0,05,일08-2-4,3,0.0/1,00.0/0,100.0/1,0.0/1,00.0/0,00.0/0,024,5.48,38.1,52.4,최재원/421,임지훈/53,081,4.82,22.7,
2021,31,2,11,3,B2,14,김성찬,남,34,61,1.2,1.2,0,0,0,18.52,6665 6162,1,0,F0L0,0,02,일05-2-2,3,00.0/0,00.0/0,0.0/1,00.0/0,0.0/1,0.0/1,035,4.86,23.8,47.6,이종인/336,이창규/324,050,3.56,11.1,
2021,31,2,11,4,A2,10,이경섭,남,38,60,2.8,2.8,0,0,20,18.48,4366 5211,2.8,0,F0L0,0,04,일02-2-2,3,00.0/0,00.0/0,0.0/1,00.0/0,0.0/2,00.0/0,132,4.25,25,43.8,어선규/15,한유형/556,089,4.95,35,
2021,31,2,11,5,B1,5,이종인,남,43,58,4.67,4.33,16.7,16.7,33.3,18.19,3451 4553,5.2,20,F0L0,1,01,일09-5-2,3,0.0/1,00.0/0,00.0/0,0.0/2,00.0/0,00.0/0,104,3.58,10.5,31.6,반혜진/63,문성현/55,002,3.9,14.3,
2021,31,2,11,6,A1,12,한성근,남,34,57,8.5,8.38,50,87.5,87.5,18.29,2411 2211,8,80,F0L0,0,06,일06-2-3,5,100.0/1,100.0/1,100.0/1,00.0/0,50.0/2,00.0/0,141,4.58,31.6,47.4,김경일/16,한유형/666,084,4.86,33.3,
2021,32,1,1,1,A1,3,이미나,여,42,53,6.29,6.14,28.6,50,57.1,0.26,1416 4622,6.29,50,F0L0,0.17,14,,10,66.7/3,100.0/1,0.0/1,0.0/1,0.0/1,33.3/3,001,6.76,52.4,76.2,기광서/532,윤영일/231,103,5.13,30.4,
2021,32,1,1,2,B2,2,손근성,남,49,54,6.43,5.14,35.7,57.1,64.3,0.21,0111 6232,7.5,75,F0L0,0,,,2,00.0/0,00.0/0,100.0/1,00.0/0,0.0/1,00.0/0,115,5.58,34.6,53.8,임태경/314,한종석/123,020,5.14,33.3,
2021,32,1,1,3,A2,7,손동민,남,39,54,6.19,5.88,18.8,50,68.8,0.21,5421 1265,6.19,50,F0L0,0.33,08,,10,50.0/2,66.7/3,00.0/0,00.0/0,100.0/3,50.0/2,129,4.5,17.9,53.6,최영재/136,김종목/666,096,5.72,38.9,
2021,32,1,1,4,B1,1,윤영근,남,52,59,5.47,5.47,13.3,26.7,60,0.25,3451 1343,5.47,26.7,F0L0,0,,,10,100.0/1,100.0/1,33.3/3,0.0/1,0.0/2,0.0/2,082,4.87,34.8,39.1,정훈민/152,김인혜/411,011,7,57.9,
2021,32,1,1,5,B1,15,정세혁,남,28,58,6.29,6.06,23.5,52.9,58.8,0.17,1212 2345,6.29,52.9,F0L0,0,,,11,100.0/1,50.0/2,100.0/2,33.3/3,0.0/1,50.0/2,071,6.1,55,60,조승민/0,염윤정/556,021,6.08,45.8,
2021,32,1,1,6,B2,14,문성현,남,30,72,1.46,1.38,0,0,0,0.31,6655 6556,1.6,0,F0L0,0,15,,9,0.0/1,0.0/2,0.0/1,0.0/1,0.0/2,0.0/2,117,4.91,31.8,54.5,전동욱/356,김영민/23,051,6,41.7,
2021,32,1,2,1,B2,15,신선길,남,32,59,1.19,0.06,0,0,0,0.24,6666 5666,1.33,0,F0L0,0,,,10,0.0/1,0.0/2,0.0/3,0.0/1,0.0/2,0.0/1,016,4.76,24,44,송효석/231,민영건/361,065,4.64,36.4,
2021,32,1,2,2,B1,11,김영민,남,38,57,5.18,4.94,11.8,23.5,47.1,0.3,2364 1341,5.57,28.6,F0L0,0.4,15,,9,50.0/2,0.0/2,0.0/2,0.0/1,100.0/2,00.0/0,045,5.35,21.7,56.5,박종덕/43,정용진/4254,012,5.53,42.1,
2021,32,1,2,3,B1,4,김종희,남,50,58,4.5,4.25,0,18.8,43.8,0.32,5233 4432,4.43,21.4,F0L0,0.6,14,,9,0.0/2,0.0/2,0.0/2,100.0/1,0.0/1,0.0/1,036,6.5,50,68.2,조성인/112,김민길/141,085,4.83,25,
2021,32,1,2,4,B2,10,반혜진,여,34,51,5.81,4.81,31.3,43.8,56.3,0.24,4263 4013,6.42,50,F0L0,0.25,09,,6,50.0/2,0.0/1,00.0/0,00.0/0,0.0/1,0.0/2,018,5.52,44,52,길현태/111,김도휘/30,006,4.96,37.5,
2021,32,1,2,5,A2,8,김민길,남,42,56,7.29,7,41.2,58.8,76.5,0.22,1411 1131,7.29,58.8,F0L0,0,,,9,100.0/1,50.0/2,100.0/2,0.0/1,00.0/0,33.3/3,092,5.46,45.8,54.2,정주현/30,이응석/24,027,5.95,47.6,
2021,32,1,2,6,A1,7,정경호,남,41,54,6.11,6,16.7,50,66.7,0.25,4313 5621,6.25,41.7,F0L0,0.17,,,8,00.0/0,0.0/2,0.0/1,100.0/1,50.0/2,50.0/2,148,5.85,50,55,전두식/642,기광서/525,068,5.88,40,
2021,32,1,3,1,A2,2,최광성,남,47,57,5.5,5.28,22.2,44.4,50,0.2,5451 5242,5.5,44.4,F0L0,0.33,,,12,50.0/2,50.0/2,50.0/2,50.0/2,0.0/2,50.0/2,044,4.86,33.3,38.1,박준현/24,김응선/215,091,6.22,52.2,
2021,32,1,3,2,B2,4,어선규,남,43,58,6.71,5.71,35.3,47.1,70.6,0.22,1531 2314,7.23,53.8,F0L0,0,15,,9,33.3/3,100.0/1,0.0/1,100.0/1,50.0/2,0.0/1,074,8.32,73.7,94.7,정세혁/121,박석문/212,060,5.46,42.9,
2021,32,1,3,3,B2,15,김태영,남,31,66,2.4,1.33,0,6.7,6.7,0.24,5644 6256,2.67,11.1,F0L0,0,,,6,00.0/0,00.0/0,50.0/2,0.0/2,0.0/1,0.0/1,143,5.42,47.4,52.6,최광성/545,박종덕/22,022,4.9,35,
2021,32,1,3,4,B1,8,전두식,남,41,57,4.53,4.35,5.9,17.6,47.1,0.29,6426 4313,4.47,20,F0L0,0.33,14,,10,0.0/1,100.0/1,0.0/1,50.0/2,0.0/3,0.0/2,096,5.18,31.8,45.5,김선웅/55,손동민/542,030,4.77,27.3,
2021,32,1,3,5,A2,2,박석문,남,58,56,7.2,6.87,33.3,66.7,73.3,0.18,2142 1215,7.2,66.7,F0L0,0.33,10,,9,100.0/1,100.0/2,100.0/1,100.0/2,0.0/1,0.0/2,005,5.79,36.8,57.9,김현덕/232,김강현/415,084,4.79,33.3,
2021,32,1,3,6,B2,7,황이태,남,41,57,6.38,5.15,23.1,46.2,76.9,0.15,3232 2101,7.2,60,F0L0,0,,,3,0.0/1,100.0/1,00.0/0,00.0/0,0.0/1,00.0/0,079,5.94,50,55.6,윤상선/65,박민성/14,009,5.78,33.3,
2021,32,1,4,1,B1,2,사재준,남,47,59,2.78,2.61,0,5.6,16.7,0.24,5554 6664,2.93,6.7,F0L0,0,,,7,00.0/0,00.0/0,0.0/2,00.0/0,0.0/1,25.0/4,059,4.75,28.6,46.4,한종석/545,주은석/322,017,5.82,27.3,
2021,32,1,4,2,B1,1,권현기,남,50,57,3.79,3.36,0,7.1,35.7,0.28,4562 5564,3.79,7.1,F0L0,0.4,14,,9,0.0/3,0.0/1,0.0/1,00.0/0,33.3/3,0.0/1,061,6.32,40.9,72.7,이진우/442,강영길/33,036,4.95,36.8,
2021,32,1,4,3,B1,7,윤동오,남,38,62,4.13,3.97,6.3,12.5,37.5,0.23,1636 5345,4.13,12.5,F0L0,0.3,,,12,100.0/1,50.0/2,0.0/2,0.0/3,0.0/1,0.0/3,102,5.1,29,51.6,민영건/226,윤동오/16,078,4.34,10.3,
2021,32,1,4,4,A2,5,주은석,남,39,58,6.5,6.28,16.7,44.4,72.2,0.19,3223 3421,6.5,44.4,F0L0,0.33,11,,11,100.0/2,50.0/2,50.0/2,50.0/2,0.0/1,0.0/2,149,6.12,48,60,김종민/241,김명진/251,049,4.35,20,
2021,32,1,4,5,B2,15,한준희,남,27,60,3,2.85,0,0,23.1,0.31,6546 4353,2.82,0,F0L0,0.25,,,9,0.0/1,0.0/1,0.0/2,0.0/2,0.0/1,0.0/2,012,4.6,15,45,곽현성/33,이창규/412,025,5.63,47.4,
2021,32,1,4,6,A2,1,김국흠,남,50,61,5.19,5.19,6.3,37.5,50,0.21,6554 5421,5.19,37.5,F0L0,0,15,,12,100.0/1,0.0/2,66.7/3,0.0/2,50.0/2,100.0/2,047,4.79,33.3,41.7,김세원/451,이응석/662,107,4.46,29.2,
2021,32,1,5,1,B2,14,이휘동,남,32,55,4,2.45,18.2,27.3,36.4,0.19,5604 1362,3.4,20,F0L0,0.5,,,4,00.0/0,0.0/1,0.0/1,00.0/0,0.0/1,0.0/1,076,4.57,26.1,39.1,김재윤/54,송효범/36,064,4.68,28.6,
2021,32,1,5,2,A2,2,최재원,남,53,59,6.71,6.47,23.5,64.7,64.7,0.16,4211 1425,6.4,60,F0L0,0.67,12,,8,100.0/2,00.0/0,0.0/1,100.0/2,0.0/1,50.0/2,040,6,47.6,61.9,구본선/161,박민영/55,003,4.65,26.9,
2021,32,1,5,3,B2,13,최진혁,남,37,60,2.31,2,0,0,7.7,0.17,6646 6563,2,0,F0L0,0,,,5,0.0/2,0.0/1,0.0/1,00.0/0,0.0/1,00.0/0,077,5.76,42.9,52.4,박원규/116,이지수/33,048,6.21,52.6,
2021,32,1,5,4,B1,15,이  인,남,34,55,5.64,5.29,21.4,35.7,57.1,0.26,1543 0164,5.58,33.3,F0L0,0,,,7,100.0/2,0.0/1,00.0/0,00.0/0,0.0/2,0.0/2,127,5.39,30.4,52.2,신현경/11,고정환/624,093,5,34.8,
2021,32,1,5,5,A1,11,김지현,여,34,51,6.59,6.35,23.5,47.1,76.5,0.27,3132 5513,6.27,40,F0L0,0.17,14,,10,50.0/2,0.0/1,0.0/3,50.0/2,100.0/1,0.0/1,066,7.09,59.1,68.2,김민준/111,김정구/142,013,6.16,52.6,
2021,32,1,5,6,A1,1,한  진,남,45,58,5.76,5.65,17.6,41.2,52.9,0.21,6413 6524,5.76,41.2,F0L0,0.17,15,,10,100.0/2,0.0/2,50.0/2,50.0/2,00.0/0,0.0/2,124,5.63,33.3,58.3,배혜민/142,정승호/53,026,6.14,47.6,
2021,32,1,6,1,A1,16,나종호,남,27,59,5.13,4.93,6.7,26.7,46.7,0.19,5143 5444,5.38,30.8,F0L0,0.14,15,,9,100.0/1,100.0/2,50.0/2,0.0/1,0.0/2,0.0/1,051,6.89,47.4,73.7,윤영근/345,조성인/11,098,5.42,34.6,
2021,32,1,6,2,A1,12,조성인,남,33,56,8.88,8.75,56.3,87.5,100,0.18,1121 1233,8.92,84.6,F0L0,0,13,,8,66.7/3,100.0/1,100.0/1,00.0/0,50.0/2,100.0/1,021,6.24,38.1,57.1,박진서/146,어선규/31,089,5,34.8,
2021,32,1,6,3,B2,6,김계영,여,42,53,4,2.42,16.7,25,33.3,0.28,4166 6503,3.17,16.7,F0L0,0,,,4,00.0/0,0.0/1,00.0/0,0.0/1,0.0/1,0.0/1,089,5.56,38.9,61.1,신동길/626,권현기/25,090,5.21,32.1,
2021,32,1,6,4,B1,9,김지훈,남,35,60,5.38,5.06,18.8,50,50,0.26,5115 2261,5.5,50,F0L0,0.5,,,9,50.0/2,100.0/1,100.0/2,0.0/1,0.0/2,100.0/1,030,7.79,68.4,84.2,이재학/0,김종희/34,086,5.9,38.1,
2021,32,1,6,5,B2,14,서종원,남,32,58,3.25,1.96,0,16.7,33.3,0.21,4336 6066,3.6,0,F0L0,0,,,3,0.0/1,0.0/1,00.0/0,00.0/0,0.0/1,00.0/0,125,5.78,34.8,60.9,박진서/333,문안나/163,035,6.56,52,
2021,32,1,6,6,A1,4,원용관,남,46,55,5.94,5.81,18.8,37.5,56.3,0.19,2314 6114,5.94,37.5,F0L0,0,14,,12,100.0/3,50.0/2,0.0/2,33.3/3,0.0/1,0.0/1,080,5.96,39.1,65.2,손지영/214,김지현/313,071,6.17,54.2,
2021,32,1,7,1,A2,6,문주엽,남,40,56,6.4,5.93,13.3,40,66.7,0.29,2442 2321,6.4,40,F0L0,1.67,,,11,0.0/1,33.3/3,100.0/1,50.0/2,50.0/2,50.0/2,147,5,21.7,47.8,이수빈/43,김지훈/511,106,5,38.5,
2021,32,1,7,2,B1,1,김종목,남,47,56,3.44,3.44,6.3,6.3,31.3,0.36,6661 4333,3.38,7.7,F0L0,0,,,8,0.0/1,0.0/1,0.0/2,0.0/2,50.0/2,00.0/0,026,6.61,65.2,69.6,박민영/460,한성근/121,046,6.53,57.9,
2021,32,1,7,3,B2,9,신현경,여,41,52,4.5,3.44,18.8,31.3,37.5,0.22,1125 3455,4.7,30,F0L0,0,,,8,0.0/1,66.7/3,0.0/1,0.0/1,100.0/1,0.0/1,068,5.48,37,59.3,서  휘/521,김정구/361,061,4.63,14.8,
2021,32,1,7,4,A2,11,김강현,남,38,56,6.12,5.94,23.5,41.2,70.6,0.22,4153 2121,5.86,42.9,F0L0,0.33,,,9,00.0/0,50.0/2,0.0/3,50.0/2,0.0/1,100.0/1,085,5.58,37.5,58.3,강지환/141,반혜진/42,018,4.26,17.4,
2021,32,1,7,5,A1,2,김민천,남,45,56,9,8.94,56.3,93.8,100,0.18,1122 2112,9,93.8,F0L0,0,,,9,00.0/0,66.7/3,100.0/1,100.0/1,100.0/1,100.0/3,086,5.89,47.4,57.9,염윤정/63,신동길/224,094,5.04,29.2,
2021,32,1,7,6,B2,15,정승호,남,32,62,3,3,7.7,7.7,23.1,0.35,3645 5366,3.4,10,F0L0,0,,,9,0.0/1,50.0/2,0.0/2,0.0/2,0.0/1,0.0/1,150,5,27.3,40.9,김승택/443,조현귀/322,005,4.91,34.8,
2021,32,1,8,1,B2,1,강창효,남,48,63,4.38,3,15.4,23.1,46.2,0.25,3151 5204,5.25,37.5,F0L0,0,,,5,100.0/2,100.0/1,00.0/0,0.0/2,00.0/0,00.0/0,097,5.37,42.1,47.4,권현기/456,오세준/563,047,5.96,37.5,
2021,32,1,8,2,A2,14,고정환,남,34,63,5.5,5.25,0,43.8,56.3,0.15,6246 3324,5.14,35.7,F0L0,0.17,,,8,100.0/1,0.0/1,0.0/1,0.0/2,0.0/1,0.0/2,065,6.24,42.9,66.7,원용관/231,한준희/46,007,4.44,22.2,
2021,32,1,8,3,B2,16,홍진수,남,28,54,5.46,3.77,15.4,46.2,46.2,0.25,4462 4205,4.83,33.3,F0L0,1.5,,,5,50.0/2,00.0/0,100.0/1,00.0/0,00.0/0,0.0/2,062,5,19,47.6,김국흠/655,원용관/14,028,5.94,33.3,
2021,32,1,8,4,A2,7,손동민,남,39,54,6.19,5.88,18.8,50,68.8,0.21,5421 1265,6.19,50,F0L0,0.33,01,,10,50.0/2,66.7/3,00.0/0,00.0/0,100.0/3,50.0/2,129,4.5,17.9,53.6,최영재/136,김종목/666,096,5.72,38.9,
2021,32,1,8,5,A1,6,손제민,남,39,61,6.94,6.72,33.3,66.7,66.7,0.14,1441 1222,6.36,57.1,F0L0,0,,,9,100.0/1,100.0/1,00.0/0,50.0/2,100.0/2,0.0/3,027,5.59,41.2,58.8,한유형/62,주은석/334,004,4.64,36,
2021,32,1,8,6,B1,2,김효년,남,47,53,5.72,5.28,22.2,38.9,61.1,0.21,3322 1113,5.72,38.9,F0L0,0.17,,,11,100.0/1,100.0/2,50.0/2,66.7/3,0.0/2,0.0/1,116,4.76,20,52,우진수/5,곽현성/123,063,5.64,31.8,
2021,32,1,9,1,B1,1,정민수,남,46,58,5,4.67,13.3,20,53.3,0.3,2314 5635,5.42,25,F0L0,0.5,,,7,00.0/0,00.0/0,50.0/2,0.0/1,0.0/2,0.0/2,075,4.6,25,40,손유정/345,이용세/341,069,5.6,40,
2021,32,1,9,2,B2,13,김태용,남,35,54,3.6,3.33,6.7,13.3,33.3,0.3,1332 4450,6.33,33.3,F0L0,0,,,5,50.0/2,00.0/0,100.0/1,00.0/0,00.0/0,0.0/2,106,7.05,52.4,76.2,김종희/523,김효년/211,104,6.4,45,
2021,32,1,9,3,B2,10,반혜진,여,34,51,5.81,4.81,31.3,43.8,56.3,0.24,4263 4013,6.42,50,F0L0,0.25,02,,6,50.0/2,0.0/1,00.0/0,00.0/0,0.0/1,0.0/2,018,5.52,44,52,길현태/111,김도휘/30,006,4.96,37.5,
2021,32,1,9,4,A2,15,김지영,여,34,53,5.29,5.24,5.9,35.3,52.9,0.3,2643 3125,5.29,35.3,F0L0,0,,,11,100.0/1,33.3/3,33.3/3,0.0/1,0.0/2,0.0/1,144,5.95,45,70,박석문/214,이지은/32,032,6.63,50,
2021,32,1,9,5,A1,14,박원규,남,28,56,7.06,6.91,47.1,58.8,76.5,0.2,1165 3221,7.06,58.8,F0L0,0.25,,,11,100.0/1,100.0/2,100.0/2,0.0/1,50.0/2,33.3/3,048,4.78,22.2,48.1,조현귀/644,김태규/354,073,4.73,31.8,
2021,32,1,9,6,B1,2,한  운,남,48,55,4.81,4.69,6.3,25,43.8,0.3,4334 6552,4.5,20,F0L0,0,,,7,50.0/2,0.0/1,00.0/0,00.0/0,0.0/1,0.0/3,015,5.78,52.2,56.5,원용관/461,김국흠/21,095,6.05,50,
2021,32,1,10,1,A2,7,배혜민,남,40,57,7.17,7.11,33.3,61.1,77.8,0.19,1421 1213,7.47,66.7,F0L0,0.17,,,9,100.0/1,100.0/2,50.0/2,0.0/1,100.0/1,50.0/2,141,4.55,31.8,45.5,한성근/642,김경일/16,082,5.63,33.3,
2021,32,1,10,2,B2,1,이응석,남,50,61,4,4,0,26.7,33.3,0.21,2425 6625,4.57,42.9,F0L0,0,,,6,100.0/1,00.0/0,100.0/2,0.0/1,00.0/0,0.0/2,031,5.91,52.2,56.5,김명진/624,이  인/15,074,5,29.6,
2021,32,1,10,3,A2,2,박석문,남,58,56,7.2,6.87,33.3,66.7,73.3,0.18,2142 1215,7.2,66.7,F0L0,0.33,03,,9,100.0/1,100.0/2,100.0/1,100.0/2,0.0/1,0.0/2,005,5.79,36.8,57.9,김현덕/232,김강현/415,084,4.79,33.3,
