연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2020,2,2,10R,③ 김민천,① 김경일,② 정용진,(3) 5.3,"(3) 2.6, (1) 2.3",(3-1) 23.7,(3-1) 11.8,(3-1-2) 5.5,(3-1-2) 32.8,(3-1-2) 72.9,
2020,2,2,11R,① 김지현,② 홍기철,④ 신동길,(1) 1.5,"(1) 1.0, (2) 8.0",(1-2) 9.4,(1-2) 8.7,(1-2-4) 9.1,(1-2-4) 13.5,(1-2-4) 31.0,
2020,2,2,12R,③ 김태규,① 김지영,④ 장영태,(3) 1.2,"(3) 1.0, (1) 1.4",(3-1) 2.2,(3-1) 1.4,(3-1-4) 1.3,(3-1-4) 1.9,(3-1-4) 3.4,⑤
2020,2,2,13R,① 이종인,② 최진혁,⑤ 김현철,(1) 2.1,"(1) 1.1, (2) 5.5",(1-2) 11.8,(1-2) 9.3,(1-2-5) 8.4,(1-2-5) 13.4,(1-2-5) 34.0,
2020,2,2,14R,③ 어선규,① 강영길,② 유석현,(3) 1.9,"(3) 1.2, (1) 1.6",(3-1) 5.0,(3-1) 2.5,(3-1-2) 1.9,(3-1-2) 4.0,(3-1-2) 10.5,
2020,2,2,15R,① 김지훈,② 송효석,④ 서화모,(1) 4.8,"(1) 2.2, (2) 1.1",(1-2) 8.8,(1-2) 3.0,(1-2-4) 11.7,(1-2-4) 32.1,(1-2-4) 44.6,
2020,2,2,16R,② 정경호,① 김성찬,④ 한종석,(2) 3.1,"(2) 1.1, (1) 2.4",(2-1) 11.9,(2-1) 4.3,(2-1-4) 17.3,(2-1-4) 35.9,(2-1-4) 55.7,
2020,2,1,01R,④ 김현주,③ 나종호,① 박민성,(4) 1.4,"(4) 1.4, (3) 3.3",(4-3) 14.7,(4-3) 7.9,(4-3-1) 11.8,(4-3-1) 27.6,(4-3-1) 59.6,
2020,2,1,02R,⑤ 기광서,① 김도휘,② 우진수,(5) 5.5,"(5) 2.2, (1) 1.7",(5-1) 10.7,(5-1) 4.6,(5-1-2) 4.3,(5-1-2) 15.3,(5-1-2) 42.0,
2020,2,1,03R,① 서 휘,④ 김지현,③ 이 인,(1) 1.0,"(1) 1.0, (4) 2.4",(1-4) 2.9,(1-4) 2.4,(1-4-3) 2.7,(1-4-3) 3.4,(1-4-3) 7.0,
2020,2,1,04R,③ 문성현,④ 이상문,① 문안나,(3) 3.9,"(3) 1.4, (4) 4.3",(3-4) 17.6,(3-4) 15.6,(3-4-1) 6.2,(3-4-1) 19.4,(3-4-1) 56.9,
2020,2,1,05R,④ 조규태,⑤ 박정아,③ 이종인,(4) 15.6,"(4) 3.3, (5) 2.4",(4-5) 25.2,(4-5) 11.7,(4-5-3) 6.1,(4-5-3) 38.0,(4-5-3) 77.4,
2020,2,1,06R,① 어선규,③ 정용진,⑥ 길현태,(1) 1.1,"(1) 1.1, (3) 1.7",(1-3) 1.6,(1-3) 1.4,(1-3-6) 3.0,(1-3-6) 3.0,(1-3-6) 4.4,
2020,2,1,07R,① 이동준,③ 유석현,② 김태용,(1) 2.2,"(1) 1.4, (3) 1.3",(1-3) 3.0,(1-3) 1.5,(1-3-2) 2.9,(1-3-2) 5.4,(1-3-2) 7.6,
2020,2,1,08R,④ 김현덕,⑥ 권명호,② 정승호,(4) 2.6,"(4) 1.7, (6) 2.6",(4-6) 7.7,(4-6) 5.8,(4-6-2) 28.8,(4-6-2) 49.7,(4-6-2) 82.2,
2020,2,1,09R,① 이진휘,③ 권현기,② 류해광,(1) 1.8,"(1) 1.0, (3) 9.8",(1-3) 18.0,(1-3) 16.3,(1-3-2) 4.1,(1-3-2) 8.6,(1-3-2) 37.3,
2020,2,1,10R,③ 김현철,⑥ 김태규,④ 권일혁,(3) 2.0,"(3) 1.3, (6) 1.9",(3-6) 4.7,(3-6) 4.0,(3-6-4) 9.9,(3-6-4) 13.5,(3-6-4) 22.5,
2020,2,1,11R,③ 기광서,① 김민길,④ 반혜진,(3) 1.7,"(3) 1.6, (1) 1.0",(3-1) 3.3,(3-1) 1.5,(3-1-4) 1.6,(3-1-4) 3.6,(3-1-4) 5.2,
2020,2,1,12R,② 사재준,④ 김지영,① 김완석,(2) 41.2,"(2) 2.9, (4) 10.8",(2-4) 283.2,(2-4) 128.5,(2-4-1) 29.8,(2-4-1) 256.8,(2-4-1) 1736.2,
2020,2,1,13R,② 조규태,① 길현태,⑤ 정경호,(2) 5.1,"(2) 1.7, (1) 1.0",(2-1) 7.1,(2-1) 2.3,(2-1-5) 5.1,(2-1-5) 18.8,(2-1-5) 31.2,
2020,2,1,14R,④ 이지수,⑤ 신동길,① 양원준,(4) 4.5,"(4) 1.4, (5) 4.1",(4-5) 17.2,(4-5) 15.2,(4-5-1) 4.0,(4-5-1) 14.6,(4-5-1) 40.7,
2020,2,1,15R,④ 신현경,② 박정아,⑤ 우진수,(4) 13.7,"(4) 1.1, (2) 1.5",(4-2) 33.4,(4-2) 4.9,(4-2-5) 6.2,(4-2-5) 74.2,(4-2-5) 111.9,
2020,2,1,16R,④ 송효석,⑤ 어선규,② 김영민,(4) 3.8,"(4) 2.6, (5) 1.0",(4-5) 8.7,(4-5) 3.9,(4-5-2) 51.0,(4-5-2) 122.9,(4-5-2) 154.8,
2020,1,2,01R,③ 임지훈,④ 김보경,① 홍진수,(3) 18.3,"(3) 1.6, (4) 1.8",(3-4) 21.5,(3-4) 6.0,(3-4-1) 2.0,(3-4-1) 20.8,(3-4-1) 42.1,
2020,1,2,02R,① 우진수,③ 이승일,④ 이재학,(1) 1.1,"(1) 1.1, (3) 3.1",(1-3) 10.9,(1-3) 10.1,(1-3-4) 18.6,(1-3-4) 30.2,(1-3-4) 55.9,
2020,1,2,03R,③ 김효년,④ 박종덕,① 이 인,(3) 2.4,"(3) 2.0, (4) 1.4",(3-4) 7.1,(3-4) 3.8,(3-4-1) 9.4,(3-4-1) 17.1,(3-4-1) 27.3,
2020,1,2,04R,③ 심상철,⑥ 이상문,⑤ 배혜민,(3) 1.1,"(3) 1.0, (6) 4.5",(3-6) 6.9,(3-6) 5.6,(3-6-5) 2.6,(3-6-5) 2.9,(3-6-5) 13.0,
2020,1,2,05R,② 최광성,③ 김응선,① 나병창,(2) 1.2,"(2) 1.0, (3) 1.4",(2-3) 1.7,(2-3) 1.5,(2-3-1) 2.1,(2-3-1) 2.7,(2-3-1) 4.4,
2020,1,2,06R,① 조성인,③ 임태경,② 박진서,(1) 1.4,"(1) 1.2, (3) 1.2",(1-3) 1.9,(1-3) 1.3,(1-3-2) 5.4,(1-3-2) 7.5,(1-3-2) 10.1,
2020,1,2,07R,① 정경호,② 전두식,④ 민영건,(1) 2.1,"(1) 1.7, (2) 2.6",(1-2) 9.9,(1-2) 5.3,(1-2-4) 6.9,(1-2-4) 12.1,(1-2-4) 18.2,
2020,1,2,08R,④ 김창규,① 서종원,⑤ 정훈민,(4) 1.4,"(4) 1.0, (1) 2.2",(4-1) 3.5,(4-1) 2.8,(4-1-5) 3.7,(4-1-5) 4.5,(4-1-5) 8.3,
2020,1,2,09R,① 안지민,③ 박상현,② 오세준,(1) 1.3,"(1) 1.0, (3) 2.2",(1-3) 3.2,(1-3) 2.1,(1-3-2) 4.0,(1-3-2) 6.1,(1-3-2) 10.4,
2020,1,2,10R,④ 이태희,① 고정환,③ 조규태,(4) 4.7,"(4) 1.8, (1) 3.3",(4-1) 18.9,(4-1) 10.5,(4-1-3) 22.6,(4-1-3) 74.7,(4-1-3) 107.0,
2020,1,2,11R,① 한 진,③ 최재원,② 신동길,(1) 1.2,"(1) 1.1, (3) 1.8",(1-3) 2.6,(1-3) 2.2,(1-3-2) 1.5,(1-3-2) 1.8,(1-3-2) 4.2,
2020,1,2,12R,⑥ 손제민,② 이승일,③ 류해광,(6) 6.9,"(6) 2.0, (2) 2.3",(6-2) 43.5,(6-2) 14.0,(6-2-3) 30.2,(6-2-3) 140.0,(6-2-3) 235.0,
2020,1,2,13R,① 손근성,④ 우진수,⑤ 윤영일,(1) 1.5,"(1) 1.0, (4) 2.0",(1-4) 3.7,(1-4) 2.6,(1-4-5) 12.6,(1-4-5) 17.3,(1-4-5) 21.0,
2020,1,2,14R,② 김재윤,③ 이용세,① 김종희,(2) 2.8,"(2) 1.6, (3) 1.6",(2-3) 5.2,(2-3) 2.7,(2-3-1) 1.9,(2-3-1) 5.0,(2-3-1) 10.3,
2020,1,2,15R,③ 김창규,④ 전두식,⑤ 김응선,(3) 1.4,"(3) 1.0, (4) 2.8",(3-4) 6.8,(3-4) 4.9,(3-4-5) 2.9,(3-4-5) 4.2,(3-4-5) 11.9,
2020,1,2,16R,① 서화모,③ 정훈민,④ 장영태,(1) 1.0,"(1) 1.0, (3) 3.3",(1-3) 6.8,(1-3) 6.9,(1-3-4) 6.3,(1-3-4) 7.2,(1-3-4) 18.8,
2020,1,1,01R,③ 김보경,① 손유정,⑥ 홍진수,(3) 1.6,"(3) 1.1, (1) 8.8",(3-1) 15.5,(3-1) 13.1,(3-1-6) 16.2,(3-1-6) 25.3,(3-1-6) 53.7,
2020,1,1,02R,① 심상철,⑥ 한성근,④ 오세준,(1) 1.0,"(1) 1.0, (6) 2.8",(1-6) 3.8,(1-6) 3.8,(1-6-4) 14.0,(1-6-4) 14.0,(1-6-4) 23.7,
2020,1,1,03R,③ 박종덕,④ 최광성,① 김정구,(3) 6.5,"(3) 2.7, (4) 1.0",(3-4) 12.6,(3-4) 3.0,(3-4-1) 3.0,(3-4-1) 20.5,(3-4-1) 32.8,
2020,1,1,04R,② 손근성,⑥ 안지민,① 박상현,(2) 10.1,"(2) 5.1, (6) 8.1",(2-6) 158.8,(2-6) 54.3,(2-6-1) 26.7,(2-6-1) 217.3,(2-6-1) 856.0,
2020,1,1,05R,② 장영태,⑤ 우진수,⑥ 이용세,(2) 1.3,"(2) 1.3, (5) 4.1",(2-5) 7.8,(2-5) 7.1,(2-5-6) 11.6,(2-5-6) 15.1,(2-5-6) 24.4,
2020,1,1,06R,④ 나병창,② 임태경,⑤ 신동길,(4) 11.9,"(4) 3.1, (2) 1.2",(4-2) 33.8,(4-2) 9.3,(4-2-5) 26.1,(4-2-5) 131.0,(4-2-5) 194.5,
2020,1,1,07R,① 민영건,⑤ 김창규,② 윤영일,(1) 1.5,"(1) 1.0, (5) 2.6",(1-5) 4.5,(1-5) 3.9,(1-5-2) 15.3,(1-5-2) 20.6,(1-5-2) 38.0,
2020,1,1,08R,① 배혜민,③ 서화모,④ 김민준,(1) 2.0,"(1) 1.2, (3) 1.4",(1-3) 3.0,(1-3) 1.6,(1-3-4) 1.3,(1-3-4) 2.3,(1-3-4) 3.7,
2020,1,1,09R,① 한성근,② 정훈민,⑥ 이택근,(1) 1.3,"(1) 1.0, (2) 2.0",(1-2) 2.8,(1-2) 2.3,(1-2-6) 8.0,(1-2-6) 9.5,(1-2-6) 12.4,
2020,1,1,10R,⑥ 조현귀,① 김선웅,② 하서우,(6) 25.0,"(6) 10.8, (1) 1.8",(6-1) 82.1,(6-1) 23.0,(6-1-2) 19.8,(6-1-2) 249.6,(6-1-2) 301.0,
2020,1,1,11R,④ 손제민,① 이응석,⑤ 최재원,(4) 2.0,"(4) 1.7, (1) 1.2",(4-1) 3.5,(4-1) 1.9,(4-1-5) 4.2,(4-1-5) 6.7,(4-1-5) 9.4,
2020,1,1,12R,① 김재윤,② 이태희,⑤ 박상현,(1) 4.4,"(1) 1.9, (2) 1.2",(1-2) 6.2,(1-2) 2.5,(1-2-5) 3.2,(1-2-5) 11.3,(1-2-5) 16.6,
2020,1,1,13R,⑥ 심상철,① 이용세,④ 정경호,(6) 8.0,"(6) 2.4, (1) 1.3",(6-1) 11.6,(6-1) 4.5,(6-1-4) 14.0,(6-1-4) 51.0,(6-1-4) 75.8,
2020,1,1,14R,② 이상문,③ 장수영,① 김명진,(2) 1.5,"(2) 1.1, (3) 2.6",(2-3) 4.7,(2-3) 3.1,(2-3-1) 6.8,(2-3-1) 12.2,(2-3-1) 20.8,
2020,1,1,15R,③ 최광성,⑥ 한 진,① 류해광,(3) 1.2,"(3) 1.1, (6) 2.1",(3-6) 3.4,(3-6) 3.0,(3-6-1) 3.4,(3-6-1) 4.2,(3-6-1) 8.8,
2020,1,1,16R,② 김응선,⑤ 민영건,③ 나병창,(2) 1.4,"(2) 1.2, (5) 9.8",(2-5) 24.1,(2-5) 21.2,(2-5-3) 23.4,(2-5-3) 23.9,(2-5-3) 109.6,
