연도,회차,일차,경주번호,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2022,5,2,12,5,A1,1,한  진,남,46,58,7.53,7.4,33.3,73.3,80,0.22,3252 1422,6.33,50,F0L0,0,,"일08-5-1, 일16-6-6",32,100.0/5,40.0/5,50.0/6,66.7/6,60.0/5,0.0/5,089,6.15,43.9,63.4,이휘동/234,문주엽/31,014,4.64,22.7,
2022,5,2,12,6,B2,8,이동준,남,37,55,6.67,6.6,13.3,46.7,73.3,0.25,1234 3421,7,50,F0L0,0,,일03-1-1,19,100.0/3,33.3/3,33.3/3,50.0/4,25.0/4,50.0/2,096,4.81,29.3,44,권일혁/524,김명진/533,079,5.87,39.5,
2022,5,2,13,1,B1,12,이상문,남,38,56,4.71,4.47,11.8,29.4,41.2,0.29,5432 1604,5.17,33.3,F0L0,0,05,일12-6-6,29,100.0/5,0.0/4,0.0/6,33.3/3,33.3/6,20.0/5,086,6.27,47.9,60.4,나병창/132,어선규/346,017,5.27,28.6,
2022,5,2,13,2,A1,4,어선규,남,44,57,7.21,6.93,28.6,64.3,78.6,0.2,1153 4623,5.5,33.3,F0L0,0.17,,"일02-3-6, 일09-4-3",26,60.0/5,66.7/6,100.0/4,50.0/4,66.7/3,0.0/4,019,5.93,48.2,64.3,박민성/443,윤동오/232,102,5.39,32.4,
2022,5,2,13,3,B1,2,김기한,남,49,54,4.44,4.38,12.5,18.8,43.8,0.27,5526 3353,4,33.3,F0L0,0.33,06,일06-4-4,25,50.0/4,33.3/6,0.0/2,0.0/4,0.0/5,0.0/4,142,5.72,37.7,53.6,김승택/213,안지민/331,046,5.2,35.3,
2022,5,2,13,4,B1,5,이종인,남,44,56,4.79,4.5,14.3,21.4,50,0.22,3661 5241,4,20,F0L0,0.2,,"일01-1-1, 일07-4-6",29,20.0/5,50.0/6,0.0/3,0.0/4,16.7/6,0.0/5,065,5.2,32.3,52.3,기광서/226,장영태/222,099,5.72,43.3,
2022,5,2,13,5,A2,11,박진서,남,41,56,6.8,6.73,33.3,53.3,73.3,0.25,2161 1365,7.5,66.7,F0L0,0,,"일03-5-4, 일10-1-1",26,75.0/4,60.0/5,100.0/4,25.0/4,0.0/6,33.3/3,143,5.52,41.3,52.2,김대선/434,하서우/56,036,5.05,30.4,
2022,5,2,13,6,B1,7,김승택,남,42,66,6.44,6.38,18.8,37.5,75,0.23,2134 1346,7.33,50,F0L0,0,01,일16-5-5,31,75.0/4,50.0/4,16.7/6,20.0/5,16.7/6,0.0/6,026,5.98,47.9,62.5,박준현/351,장수영/33,007,4.97,31,
2022,5,2,14,1,A2,7,손동민,남,40,53,5.88,5.44,31.3,56.3,56.3,0.2,1111 4505,7.67,66.7,F0L0,0.33,,"일02-1-3, 일08-3-6",28,75.0/4,66.7/6,80.0/5,20.0/5,25.0/4,50.0/4,046,5.38,34,56,손근성/452,김종민/111,104,5.55,36.4,
2022,5,2,14,2,B2,15,엄광호,남,34,64,3.38,3.15,15.4,15.4,15.4,0.21,5556 1164,1.75,0,F0L0,0.25,,일15-5-5,23,20.0/5,0.0/2,0.0/3,0.0/5,0.0/2,16.7/6,028,4.87,21.7,45.7,이주영/322,정훈민/333,101,6.42,46.2,
2022,5,2,14,3,A1,12,한성근,남,35,56,5.75,5.38,25,43.8,50,0.21,2231 6614,5.67,50,F0L0,1,03,일04-3-2,33,66.7/6,100.0/4,66.7/6,16.7/6,25.0/4,42.9/7,098,6.52,52.2,67.4,사재준/534,김민길/311,067,5.45,33.8,
2022,5,2,14,4,A2,13,김민준,남,34,56,5.53,4.53,13.3,40,60,0.2,6242 6201,5,50,F0L0,0,07,일10-2-5,26,50.0/4,80.0/5,60.0/5,40.0/5,100.0/2,0.0/5,052,5.22,33.3,55.6,어선규/115,안지민/322,077,4.89,31.9,
2022,5,2,14,5,B1,15,김태영,남,32,66,3.63,3.31,6.3,18.8,25,0.27,6515 4553,3.8,20,F0L0,0.4,06,일07-2-3,28,20.0/5,25.0/4,33.3/6,0.0/4,20.0/5,0.0/4,020,5.85,42.4,57.6,손동민/111,이상문/216,091,5.9,47.9,
2022,5,2,14,6,B2,11,김강현,남,39,55,6.43,5.36,21.4,50,71.4,0.26,2151 4233,6.86,57.1,F0L0,0,,일13-1-1,19,25.0/4,50.0/2,50.0/4,50.0/2,33.3/3,25.0/4,124,4.93,31.4,47.1,민영건/1114,황이태/251,063,5.06,28.1,
2022,5,2,15,1,B1,15,김지영,여,35,53,3.94,3.94,0,12.5,31.3,0.22,5643 4632,3.4,0,F0L0,0,04,일01-4-3,28,25.0/4,0.0/5,75.0/4,0.0/5,0.0/5,0.0/5,024,5.48,39.3,57.1,구남우/303,정경호/624,080,5.05,29.2,
2022,5,2,15,2,B2,11,전정환,남,35,58,4.69,4.54,7.7,30.8,38.5,0.25,5564 4325,2,0,F0L0,0,,일08-2-5,19,50.0/4,0.0/3,50.0/2,25.0/4,25.0/4,50.0/2,088,5.37,42.7,52,황만주/56,조성인/111,047,6.44,45.6,
2022,5,2,15,3,A2,3,이미나,여,43,55,5.12,4.71,5.9,35.3,52.9,0.28,2223 6551,5.5,50,F0L0,0.5,07,일13-2-2,29,60.0/5,75.0/4,40.0/5,40.0/5,20.0/5,20.0/5,074,7.51,61.7,80.9,김인혜/124,이동준/34,100,4.6,23.8,
2022,5,2,15,4,B1,1,김종목,남,48,55,4.94,4.81,12.5,25,50,0.27,6443 2655,3,0,F0L0,0,,"일07-3-2, 일14-5-3",24,50.0/6,25.0/4,33.3/3,0.0/3,0.0/5,0.0/3,030,6.09,44.4,60,권혁민/456,서  휘/324,084,4.89,29.7,
2022,5,2,15,5,A1,12,조성인,남,34,55,8.27,7.87,60,80,80,0.17,1114 1110,9,83.3,F0L0,0.17,,"일05-1-4, 일16-1-3",33,100.0/10,100.0/4,75.0/4,33.3/6,100.0/4,80.0/5,115,5.03,29.6,47.9,김경일/466,정주현/455,062,4.72,27.8,
2022,5,2,15,6,A1,2,이용세,남,50,56,7.76,7.65,29.4,70.6,82.4,0.17,4112 1224,8.33,83.3,F0L0,0,09,일09-2-2,33,100.0/4,66.7/6,44.4/9,100.0/5,60.0/5,50.0/4,150,5.01,27,45.9,신현경/331,강지환/134,027,6.54,56,
2022,5,2,16,1,B2,6,권일혁,남,41,60,2.29,0,0,7.1,14.3,0.21,5240 5406,4.67,33.3,F0L0,0,,일03-4-6,10,0.0/2,50.0/2,00.0/0,0.0/1,0.0/3,0.0/2,053,6.27,46.2,65.4,홍진수/511,한준희/245,011,5.68,42.6,
2022,5,2,16,2,B1,1,김대선,남,52,52,4.18,3.88,0,5.9,35.3,0.19,3554 3445,4,0,F0L0,0.33,08,일11-6-1,27,33.3/6,0.0/5,0.0/3,0.0/5,0.0/3,0.0/5,002,4.77,28.6,45.7,김희용/264,김태영/5,049,4.62,26.2,
2022,5,2,16,3,A2,11,김선웅,남,38,63,5.31,4.94,6.3,31.3,62.5,0.16,5453 2423,4.33,16.7,F0L0,0.33,09,일09-3-6,27,25.0/4,0.0/5,33.3/3,16.7/6,20.0/5,50.0/4,015,5.91,43.9,63.2,이지수/314,김경일/231,075,6.05,47.5,
2022,5,2,16,4,A1,2,김현철,남,53,55,7.07,6.87,20,60,86.7,0.24,1133 2223,8,66.7,F0L0,0.5,10,일05-2-5,27,50.0/2,33.3/3,40.0/5,50.0/6,83.3/6,60.0/5,059,5.09,33.3,50,전두식/26,박설희/455,068,6.15,46.3,
2022,5,2,16,5,B2,14,고정환,남,35,61,3.92,2.62,15.4,15.4,38.5,0.15,1365 3156,4.75,25,F0L0,0,,일13-4-3,18,33.3/3,0.0/4,50.0/2,0.0/3,0.0/4,0.0/2,007,5.06,35.2,44.4,신선길/64,김재윤/556,031,5.47,42.1,
2022,5,2,16,6,A1,10,반혜진,여,35,52,6.5,6.5,18.8,43.8,75,0.23,1325 1513,6.33,50,F0L0,0,,"일07-5-4, 일16-3-1",29,66.7/6,60.0/5,100.0/5,0.0/4,20.0/5,25.0/4,149,5.62,44.4,55.6,엄광호/55,박정아/252,037,5.48,33.3,
2022,6,1,1,1,B1,16,염윤정,여,34,53,2.53,2.33,0,6.7,20,0.32,6566 5235,2.5,16.7,F0L0,0,07,,26,0.0/5,20.0/5,0.0/3,0.0/4,33.3/3,0.0/6,112,2.6,7.1,14.3,하서우/66,주은석/235,034,4.38,24.5,
2022,6,1,1,2,B2,15,윤상선,남,30,65,2,1.8,0,6.7,13.3,0.3,6663 6666,2.25,0,F0L0,0.25,,,25,16.7/6,0.0/4,0.0/4,0.0/4,0.0/2,0.0/5,124,5.01,31.9,48.6,김강현/31,민영건/1114,103,5.12,31.6,
2022,6,1,1,3,B1,2,사재준,남,48,60,4.18,3.88,5.9,5.9,29.4,0.22,5344 4443,4,0,F0L0,0.33,,,28,20.0/5,0.0/3,20.0/5,20.0/5,0.0/5,0.0/5,028,4.73,20.8,43.8,엄광호/65,이주영/322,005,5.83,45.1,
2022,6,1,1,4,B1,12,이상문,남,38,56,4.53,4.24,17.6,23.5,41.2,0.27,1365 4321,5.33,33.3,F0L0,0.11,,,32,100.0/6,0.0/4,0.0/7,33.3/3,33.3/6,16.7/6,129,4.24,22.4,41.4,김국흠/664,사재준/444,025,5.03,32.8,
2022,6,1,1,5,B1,14,조규태,남,36,56,6.56,6.31,37.5,50,62.5,0.22,1341 1134,7.56,55.6,F0L0,0.22,09,,31,0.0/4,83.3/6,66.7/6,16.7/6,0.0/5,25.0/4,114,5.04,32.5,53.2,한  운/53,류석현/243,102,5.42,32.4,
2022,6,1,1,6,A2,1,권명호,남,53,58,8.47,8.29,35.3,88.2,100,0.23,1212 1222,9.33,100,F0L0,0,08,,22,33.3/3,75.0/4,83.3/6,33.3/3,100.0/3,33.3/3,016,4.09,17,35.8,강영길/43,박민영/55,067,5.43,33.8,
2022,6,1,2,1,B2,13,김도휘,남,37,57,5.23,5.15,0,38.5,46.2,0.23,2445 2525,4.5,25,F0L0,0.25,,,21,0.0/2,50.0/4,75.0/4,66.7/3,0.0/5,33.3/3,035,5.59,38.2,54.4,박상현/122,김도휘/24,110,5.28,35,
2022,6,1,2,2,A2,1,조현귀,남,54,62,5.19,4.88,18.8,37.5,50,0.21,4051 2335,2,0,F0L0,1.33,09,,28,40.0/5,40.0/5,25.0/4,60.0/5,25.0/4,20.0/5,065,5.24,32.4,51.5,이종인/441,기광서/226,060,5.66,42.1,
2022,6,1,2,3,B1,5,이종인,남,44,57,5.2,4.93,20,26.7,46.7,0.22,4413 6615,4.75,25,F0L0,0.25,08,,30,33.3/6,50.0/6,0.0/2,0.0/5,20.0/5,0.0/6,005,4.78,23.8,46,정승호/66,김정구/613,094,5.1,35.4,
2022,6,1,2,4,A2,7,정경호,남,42,55,6.2,6.07,20,46.7,60,0.24,1362 4354,5.13,25,F0L0,0.25,,,33,83.3/6,50.0/6,40.0/5,60.0/5,40.0/5,16.7/6,051,5.41,31.7,54,심상철/11,이진우/314,077,4.92,32,
2022,6,1,2,5,B1,16,이수빈,여,28,51,3.64,3.07,21.4,21.4,28.6,0.28,0535 6156,1,0,F0L0,2,,,18,50.0/4,0.0/3,0.0/2,0.0/3,0.0/3,0.0/3,137,4.54,26.8,41.1,송효석/612,김강현/423,056,3.71,14.3,
2022,6,1,2,6,A2,12,김인혜,여,32,51,6.07,5.75,14.3,42.9,64.3,0.18,1242 3553,6.33,50,F0L0,0.25,10,,30,66.7/6,50.0/6,33.3/3,60.0/5,25.0/4,0.0/6,029,3.05,15,20,김동민/201,이택근/41,057,4.54,18.8,
2022,6,1,3,1,B2,8,정주현,남,38,54,4.36,4.21,7.1,21.4,28.6,0.24,4145 5256,4.13,25,F0L0,0.13,,,22,0.0/2,80.0/5,0.0/4,25.0/4,20.0/5,0.0/2,121,3.58,18.8,33.3,임태경/436,최영재/062,014,4.59,23.2,
2022,6,1,3,2,B1,16,김보경,여,28,51,3.27,3.07,0,13.3,26.7,0.19,6566 5436,2.25,0,F0L0,0.38,,,29,0.0/6,25.0/4,40.0/5,0.0/4,20.0/5,0.0/5,048,4.73,28.6,42.9,김채현/65,손유정/546,051,5.86,40.6,
2022,6,1,3,3,B1,1,정용진,남,50,56,5,4.72,5.6,27.8,50,0.22,5353 4325,3.33,0,F0L0,0.33,12,,24,60.0/5,0.0/3,33.3/3,0.0/4,0.0/4,0.0/5,056,3.91,20.5,29.5,박석문/254,임지훈/05,020,5.23,33.9,
2022,6,1,3,4,B1,8,전두식,남,42,57,5.13,5,13.3,33.3,46.7,0.23,4422 6326,5,40,F0L0,0.2,,,29,80.0/5,80.0/5,0.0/5,16.7/6,25.0/4,0.0/4,012,5.23,33.3,51.7,장수영/0,나종호/213,099,5.73,42.9,
2022,6,1,3,5,A2,15,정세혁,남,29,58,4.88,4.5,12.5,31.3,50,0.2,1415 2565,6,50,F0L0,0.33,11,,28,75.0/4,20.0/5,80.0/5,20.0/5,25.0/4,20.0/5,132,4.75,30.2,47.6,박석문/353,정경호/13,018,5.69,39.3,
2022,6,1,3,6,A1,12,류석현,남,36,55,7.27,7.2,26.7,60,80,0.19,2434 1163,7,50,F0L0,0,10,,34,100.0/4,50.0/8,80.0/5,60.0/5,33.3/6,16.7/6,052,5.23,33.3,54.4,김민준/442,어선규/115,063,5.15,28.8,
2022,6,1,4,1,A2,6,손지영,여,37,53,5.75,5.56,31.3,31.3,43.8,0.23,4411 5141,6.67,50,F0L0,0.33,10,,28,100.0/5,60.0/5,60.0/5,0.0/4,20.0/5,0.0/4,130,4.75,31.7,47.6,손근성/44,서종원/36,093,5.68,43.8,
2022,6,1,4,2,B1,15,이  인,남,35,55,4.47,3.93,6.7,26.7,40,0.22,4122 3056,6,50,F0L0,1,,,24,40.0/5,0.0/4,25.0/4,75.0/4,0.0/2,0.0/5,101,3.63,14.6,26.8,임지훈/45,김채현/66,087,5.54,37,
2022,6,1,4,3,A2,16,나종호,남,28,60,5.73,5.53,26.7,40,53.3,0.16,2136 4156,6.5,50,F0L0,0.33,,,29,83.3/6,75.0/4,20.0/5,33.3/3,0.0/5,0.0/6,042,5.08,32.3,46.2,손제민/25,이승일/544,082,4.81,28.1,
2022,6,1,4,4,B1,5,이승일,남,43,61,5,4.67,16.7,33.3,38.9,0.29,5444 5311,3.67,0,F0L0,0.33,11,,28,75.0/4,40.0/5,40.0/5,0.0/5,0.0/5,25.0/4,102,4.58,23.4,42.2,김명진/455,김태용/343,088,3.67,12.1,
2022,6,1,4,5,B2,11,김응선,남,37,56,6.71,5.64,35.7,57.1,71.4,0.15,2101 3215,9,100,F0L0,0,,,24,100.0/3,75.0/4,100.0/4,80.0/5,25.0/4,0.0/4,070,4.94,31.7,49.2,우진수/234,홍기철/243,085,4.72,27.9,
2022,6,1,4,6,A2,4,원용관,남,47,57,5.06,4.69,12.5,25,50,0.23,1653 4201,5.17,33.3,F0L0,0,12,,24,66.7/3,25.0/4,0.0/2,80.0/5,50.0/4,0.0/6,116,4.45,20,43.6,김지현/5513,조성인/411,007,4.95,31.1,
2022,6,1,5,1,B2,14,서종원,남,33,59,3.14,3,7.1,14.3,28.6,0.34,3626 3546,4,25,F0L0,0,,,20,25.0/4,33.3/3,25.0/4,0.0/4,33.3/3,0.0/2,093,4.58,25,45.8,이재학/562,최인원/4,052,3.98,23.1,
2022,6,1,5,2,A2,1,장영태,남,47,58,7,6.88,23.5,64.7,76.5,0.23,2221 2245,8,100,F0L0,0,,,27,60.0/5,60.0/5,50.0/4,60.0/5,75.0/4,50.0/4,003,4.14,26.2,35.7,전동욱/55,오세준/565,023,4.2,18.2,
2022,6,1,5,3,A2,4,민영건,남,46,57,6.15,6.03,30,45,60,0.17,1114 3426,7.43,57.1,F0L0,0,14,,34,83.3/6,66.7/6,0.0/6,14.3/7,50.0/4,40.0/5,090,4.59,21.6,43.1,김민천/440,우진수/351,032,5.43,37,
2022,6,1,5,4,B2,16,박민성,남,33,61,3.19,3,0,6.3,18.8,0.22,4433 4564,4.8,0,F0L0,0.2,,,17,0.0/2,0.0/3,33.3/3,0.0/2,0.0/3,0.0/4,054,5.12,34.8,53,김보경/65,권혁민/36,050,3.66,14.9,
2022,6,1,5,5,A1,5,박종덕,남,44,55,6.56,6.38,18.8,56.3,68.8,0.2,6422 1423,5.83,50,F0L0,0.33,13,,28,100.0/3,50.0/4,50.0/6,80.0/5,20.0/5,0.0/5,120,3.8,17.1,31.7,박상현/444,이상문/045,001,5.33,32.8,
2022,6,1,5,6,B1,2,김기한,남,49,55,4,3.93,6.7,13.3,33.3,0.28,5455 2633,3.6,20,F0L0,0.2,11,,28,50.0/4,33.3/6,0.0/3,0.0/5,0.0/6,0.0/4,103,3.95,12.5,37.5,나병창/34,홍기철/253,092,5.2,30.8,
2022,6,1,6,1,A2,7,윤동오,남,39,60,6.19,6.06,12.5,50,68.8,0.22,4212 3221,7.33,66.7,F0L0,0,14,,26,80.0/5,100.0/2,50.0/6,25.0/4,20.0/5,0.0/4,049,4.93,31,44.8,정민수/213,정민수/6,019,4.48,25,
2022,6,1,6,2,B1,1,이응석,남,51,61,4,3.5,5.6,11.1,27.8,0.17,4643 0144,4.17,16.7,F0L0,0.83,,,24,50.0/4,25.0/4,100.0/3,0.0/4,20.0/5,0.0/4,115,5.18,31.1,50,조성인/311,김경일/466,039,4.21,27.9,
2022,6,1,6,3,B1,4,신동길,남,44,59,5.56,5.28,18.8,43.8,56.3,0.21,2112 4662,6.83,66.7,F0L0,0.42,,,22,66.7/3,0.0/2,40.0/5,66.7/3,25.0/4,20.0/5,040,5.54,34.4,57.4,조규태/134,손유정/65,004,4.86,36.4,
2022,6,1,6,4,B2,16,최인원,남,32,54,2.23,2.08,0,0,7.7,0.18,3644 5565,3.75,0,F0L0,0.25,,,21,0.0/4,0.0/6,0.0/3,0.0/1,0.0/4,0.0/3,062,5.28,35.5,52.6,김동민/651,구현구/223,013,5.75,45.3,
2022,6,1,6,5,A1,2,김종민,남,45,56,8.06,7.88,52.9,64.7,88.2,0.13,3141 1111,8.44,66.7,F0L0,0.22,12,,34,83.3/6,100.0/6,100.0/4,71.4/7,66.7/3,37.5/8,085,5.51,35.5,56.6,임지훈/42,박설희/553,084,4.81,28.4,
2022,6,1,6,6,A1,11,김영민,남,39,55,5.6,5.4,20,46.7,53.3,0.26,2655 1235,5.17,50,F0L0,0.33,13,,25,66.7/3,100.0/3,60.0/5,40.0/5,33.3/6,33.3/3,149,5.61,43.9,56.1,반혜진/235,엄광호/55,002,4.37,19.6,
2022,6,1,7,1,B2,1,황만주,남,51,63,2.69,2.15,0,7.7,23.1,0.28,5663 6520,2.5,0,F0L0,0.25,,,20,33.3/3,0.0/2,0.0/4,0.0/2,0.0/4,0.0/5,075,5.35,32.4,54.9,양원준/332,오상현/52,071,5.12,37.8,
2022,6,1,7,2,A2,6,안지민,여,37,52,7.33,7.17,5.6,61.1,100,0.28,3223 3132,7.33,50,F0L0,0.33,15,,30,75.0/4,40.0/5,50.0/6,80.0/5,40.0/5,80.0/5,097,5.45,32.8,58.2,김명진/04,김효년/613,096,5.16,37.9,
2022,6,1,7,3,B1,16,염윤정,여,34,53,2.53,2.33,0,6.7,20,0.32,6566 5235,2.5,16.7,F0L0,0,01,,26,0.0/5,20.0/5,0.0/3,0.0/4,33.3/3,0.0/6,112,2.6,7.1,14.3,하서우/66,주은석/235,034,4.38,24.5,
2022,6,1,7,4,A1,5,주은석,남,40,58,6.29,6.24,23.5,52.9,64.7,0.24,2125 2523,6,55.6,F0L0,0,16,,32,83.3/6,75.0/4,50.0/6,42.9/7,50.0/4,40.0/5,024,5.51,39,57.6,김지영/234,구남우/303,030,5.14,32.9,
2022,6,1,7,5,B1,1,김국흠,남,51,63,5,4.88,18.8,31.3,50,0.26,6645 6653,1.67,0,F0L0,0.17,,,28,60.0/5,50.0/4,33.3/6,0.0/3,0.0/4,16.7/6,096,4.83,29.9,44.2,이동준/61,권일혁/524,095,5.62,38.5,
2022,6,1,7,6,A1,11,서  휘,남,36,55,6.69,6.38,25,56.3,62.5,0.2,4221 2532,6.44,55.6,F0L0,0.33,,,33,60.0/5,66.7/6,66.7/6,100.0/5,33.3/6,0.0/5,087,4.67,24.2,43.9,김선웅/545,구본선/543,036,5.1,30.5,
2022,6,1,8,1,A2,1,권명호,남,53,58,8.47,8.29,35.3,88.2,100,0.23,1212 1222,9.33,100,F0L0,0,01,,22,33.3/3,75.0/4,83.3/6,33.3/3,100.0/3,33.3/3,016,4.09,17,35.8,강영길/43,박민영/55,067,5.43,33.8,
2022,6,1,8,2,B1,13,이진우,남,34,54,5.82,5.53,29.4,41.2,58.8,0.22,3142 3114,7.56,55.6,F0L0,0,16,,34,83.3/6,100.0/5,40.0/5,20.0/5,16.7/6,0.0/7,025,5.52,34.7,54.7,이휘동/11,반혜진/132,106,4.89,32.4,
2022,6,1,8,3,A1,10,김완석,남,40,56,7.13,6.69,50,56.3,62.5,0.15,1214 0411,6,50,F0L0,0.83,,,28,100.0/5,25.0/4,80.0/5,40.0/5,75.0/4,20.0/5,082,5.3,33.8,48.6,김동경/426,정승호/252,090,5.77,40,
2022,6,1,8,4,B1,5,이종인,남,44,57,5.2,4.93,20,26.7,46.7,0.22,4413 6615,4.75,25,F0L0,0.25,02,,30,33.3/6,50.0/6,0.0/2,0.0/5,20.0/5,0.0/6,005,4.78,23.8,46,정승호/66,김정구/613,094,5.1,35.4,
2022,6,1,8,5,B2,2,이재학,남,49,56,4.53,4.33,20,33.3,40,0.33,5622 6145,5,50,F0L0,0.17,,,22,75.0/4,0.0/4,50.0/2,50.0/4,50.0/2,0.0/6,008,5.57,37.9,53.4,배혜민/316,김태영/651,054,3.95,21.4,
2022,6,1,8,6,B1,1,김종목,남,48,56,4.65,4.47,11.8,17.6,47.1,0.25,6536 4432,3,0,F0L0,0.17,15,,27,50.0/6,20.0/5,25.0/4,0.0/4,0.0/5,0.0/3,141,5.07,33.9,49.2,권혁민/55,김완석/121,061,4.34,21.5,
2022,6,1,9,1,B1,14,조규태,남,36,56,6.56,6.31,37.5,50,62.5,0.22,1341 1134,7.56,55.6,F0L0,0.22,01,,31,0.0/4,83.3/6,66.7/6,16.7/6,0.0/5,25.0/4,114,5.04,32.5,53.2,한  운/53,류석현/243,102,5.42,32.4,
2022,6,1,9,2,B2,1,나병창,남,47,60,5.31,5.23,7.7,30.8,61.5,0.26,3413 2226,7.14,57.1,F0L0,0.14,,,21,66.7/3,66.7/3,20.0/5,33.3/3,33.3/3,25.0/4,136,3.63,12.2,28.6,윤영일/06,이태희/0044,105,4.21,19.2,
2022,6,1,9,3,A2,4,구현구,남,44,64,6.07,5.8,13.3,33.3,66.7,0.24,2232 3443,5.67,33.3,F0L0,0.22,,,23,33.3/3,60.0/5,0.0/2,40.0/5,0.0/3,20.0/5,076,4.3,23,34.4,최진혁/141,이수빈/,058,3.2,11.4,
2022,6,1,9,4,B1,10,임태경,여,34,49,3.81,3.34,6.3,6.3,31.3,0.28,4363 5655,3.33,0,F0L0,0.67,15,,24,50.0/4,0.0/4,20.0/5,0.0/3,0.0/5,0.0/3,045,5.01,27.4,50.7,주은석/212,정세혁/141,016,4.81,30.5,
2022,6,1,9,5,A2,1,조현귀,남,54,62,5.19,4.88,18.8,37.5,50,0.21,4051 2335,2,0,F0L0,1.33,02,,28,40.0/5,40.0/5,25.0/4,60.0/5,25.0/4,20.0/5,065,5.24,32.4,51.5,이종인/441,기광서/226,060,5.66,42.1,
2022,6,1,9,6,A2,3,박설희,여,40,58,3.94,3.74,0,17.6,35.3,0.2,5534 5545,3,0,F0L0,0.33,16,,27,60.0/5,25.0/4,0.0/5,25.0/4,50.0/4,0.0/5,036,5.65,38,56.3,이  인/412,정용진/535,045,5.82,40.4,
2022,6,1,10,1,A2,12,김인혜,여,32,51,6.07,5.75,14.3,42.9,64.3,0.18,1242 3553,6.33,50,F0L0,0.25,02,,30,66.7/6,50.0/6,33.3/3,60.0/5,25.0/4,0.0/6,029,3.05,15,20,김동민/201,이택근/41,057,4.54,18.8,
2022,6,1,10,2,A1,12,류석현,남,36,55,7.27,7.2,26.7,60,80,0.19,2434 1163,7,50,F0L0,0,03,,34,100.0/4,50.0/8,80.0/5,60.0/5,33.3/6,16.7/6,052,5.23,33.3,54.4,김민준/442,어선규/115,063,5.15,28.8,
2022,6,1,10,3,B2,11,전정환,남,35,57,5.15,5.08,7.7,38.5,46.2,0.25,4255 6443,4,25,F0L0,0,,,19,33.3/3,0.0/4,100.0/1,25.0/4,40.0/5,50.0/2,094,4.8,29.7,43.2,곽현성/106,윤상선/66,072,5.62,35.6,
2022,6,1,10,4,B2,8,이동준,남,37,55,6.93,6.86,21.4,57.1,78.6,0.23,6112 3434,6.5,50,F0L0,0,,,21,100.0/4,33.3/3,33.3/3,50.0/4,25.0/4,33.3/3,088,5.39,42.9,51.9,전정환/42,황만주/56,074,5.11,31.5,
2022,6,1,10,5,B1,16,홍진수,남,29,54,6,5.86,28.6,50,57.1,0.23,5111 2312,8,80,F0L0,0,,,22,66.7/3,40.0/5,40.0/5,50.0/4,33.3/3,0.0/2,027,4.59,31.3,43.8,염윤정/656,김영민/512,017,5.29,28.8,
2022,6,1,10,6,A2,6,손지영,여,37,53,5.75,5.56,31.3,31.3,43.8,0.23,4411 5141,6.67,50,F0L0,0.33,04,,28,100.0/5,60.0/5,60.0/5,0.0/4,20.0/5,0.0/4,130,4.75,31.7,47.6,손근성/44,서종원/36,093,5.68,43.8,
2022,6,1,11,1,B1,2,김기한,남,49,55,4,3.93,6.7,13.3,33.3,0.28,5455 2633,3.6,20,F0L0,0.2,05,,28,50.0/4,33.3/6,0.0/3,0.0/5,0.0/6,0.0/4,103,3.95,12.5,37.5,나병창/34,홍기철/253,092,5.2,30.8,
2022,6,1,11,2,B1,5,이승일,남,43,61,5,4.67,16.7,33.3,38.9,0.29,5444 5311,3.67,0,F0L0,0.33,04,,28,75.0/4,40.0/5,40.0/5,0.0/5,0.0/5,25.0/4,102,4.58,23.4,42.2,김명진/455,김태용/343,088,3.67,12.1,
2022,6,1,11,3,A2,15,정세혁,남,29,58,4.88,4.5,12.5,31.3,50,0.2,1415 2565,6,50,F0L0,0.33,03,,28,75.0/4,20.0/5,80.0/5,20.0/5,25.0/4,20.0/5,132,4.75,30.2,47.6,박석문/353,정경호/13,018,5.69,39.3,
2022,6,1,11,4,B2,16,손유정,여,31,55,2.86,2.71,7.1,7.1,21.4,0.26,6554 6613,3,14.3,F0L0,0.14,,,27,0.0/4,0.0/6,20.0/5,0.0/4,0.0/3,0.0/5,038,4.44,18.6,41.9,박정아/331,이승일/453,104,5.71,37.9,
2022,6,1,11,5,A1,6,문주엽,남,41,56,7.93,7.8,33.3,73.3,93.3,0.21,6331 2223,6.71,57.1,F0L0,0.14,,,25,33.3/3,66.7/3,80.0/5,85.7/7,50.0/4,33.3/3,064,4.62,27.6,41.4,길현태/232,신현경/5546,091,5.78,47.1,
2022,6,1,11,6,A1,3,박정아,여,43,51,7.29,7.06,17.6,64.7,88.2,0.21,3312 5232,6.67,50,F0L0,0,,,35,66.7/6,75.0/4,44.4/9,71.4/7,60.0/5,50.0/4,131,4.64,28.6,42.9,박종덕/642,김민준/262,035,5.66,41,
