연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2024,31,2,03R,③ 박정아,④ 곽현성,① 한 운,(3) 2.9,"(3) 2.1, (4) 1.3",(3-4) 6.4,(3-4) 3.4,(3-4-1) 10.5,(3-4-1) 25.7,(3-4-1) 42.2,
2024,31,2,04R,③ 반혜진,⑤ 정세혁,① 윤영근,(3) 1.5,"(3) 1.0, (5) 4.4",(3-5) 6.8,(3-5) 6.1,(3-5-1) 2.4,(3-5-1) 3.4,(3-5-1) 16.2,
2024,31,2,05R,③ 심상철,① 최영재,⑤ 손지영,(3) 1.1,"(3) 1.1, (1) 1.4",(3-1) 2.2,(3-1) 2.0,(3-1-5) 3.5,(3-1-5) 4.0,(3-1-5) 6.2,
2024,31,2,06R,② 김지현,③ 한 진,① 송효석,(2) 5.6,"(2) 2.5, (3) 3.6",(2-3) 35.5,(2-3) 16.4,(2-3-1) 6.8,(2-3-1) 23.3,(2-3-1) 61.1,
2024,31,2,07R,③ 조성인,② 조승민,⑤ 구현구,(3) 1.2,"(3) 1.3, (2) 1.5",(3-2) 3.2,(3-2) 2.7,(3-2-5) 9.5,(3-2-5) 10.3,(3-2-5) 20.0,
2024,31,2,08R,② 김재윤,① 양원준,⑤ 김기한,(2) 3.1,"(2) 1.8, (1) 3.1",(2-1) 16.4,(2-1) 7.6,(2-1-5) 26.2,(2-1-5) 41.2,(2-1-5) 87.0,
2024,31,2,09R,② 염윤정,④ 류석현,③ 김효년,(2) 10.3,"(2) 5.8, (4) 1.9",(2-4) 100.2,(2-4) 47.6,(2-4-3) 9.9,(2-4-3) 100.8,(2-4-3) 358.0,
2024,31,2,10R,① 곽현성,② 박상현,④ 정경호,(1) 1.1,"(1) 1.0, (2) 2.5",(1-2) 2.8,(1-2) 2.6,(1-2-4) 5.4,(1-2-4) 6.1,(1-2-4) 9.3,
2024,31,2,11R,② 어선규,① 전정환,④ 황만주,(2) 1.1,"(2) 1.1, (1) 1.7",(2-1) 2.6,(2-1) 2.0,(2-1-4) 14.7,(2-1-4) 17.1,(2-1-4) 18.8,
2024,31,2,12R,① 김민준,④ 한 운,⑤ 기광서,(1) 1.0,"(1) 1.0, (4) 5.0",(1-4) 6.5,(1-4) 5.2,(1-4-5) 13.3,(1-4-5) 12.9,(1-4-5) 21.2,
2024,31,2,13R,④ 김동민,② 김응선,① 손지영,(4) 4.3,"(4) 2.1, (2) 1.4",(4-2) 16.3,(4-2) 5.2,(4-2-1) 2.2,(4-2-1) 14.1,(4-2-1) 39.0,
2024,31,2,14R,③ 정주현,② 정세혁,① 신현경,(3) 1.3,"(3) 1.1, (2) 2.3",(3-2) 4.3,(3-2) 3.9,(3-2-1) 2.8,(3-2-1) 4.7,(3-2-1) 14.0,
2024,31,2,15R,② 김승택,⑥ 양원준,① 이택근,(2) 5.3,"(2) 2.0, (6) 43.1",(2-6) 217.4,(2-6) 165.6,(2-6-1) 48.2,(2-6-1) 180.7,(2-6-1) 1109.0,
2024,31,2,16R,④ 심상철,① 김종민,③ 김재윤,(4) 1.5,"(4) 1.2, (1) 1.0",(4-1) 2.0,(4-1) 1.1,(4-1-3) 2.2,(4-1-3) 4.7,(4-1-3) 5.1,
2024,31,2,17R,③ 이지은,② 김기한,① 김완석,(3) 1.7,"(3) 1.1, (2) 3.4",(3-2) 12.6,(3-2) 10.6,(3-2-1) 2.3,(3-2-1) 4.3,(3-2-1) 27.2,
2024,31,1,01R,③ 박지윤,④ 황동규,⑤ 임 건,(3) 3.7,"(3) 2.0, (4) 1.3",(3-4) 7.7,(3-4) 4.8,(3-4-5) 9.3,(3-4-5) 19.1,(3-4-5) 21.3,
2024,31,1,02R,⑤ 심상철,① 황이태,④ 송효범,(5) 1.3,"(5) 1.1, (1) 1.3",(5-1) 3.2,(5-1) 2.2,(5-1-4) 3.5,(5-1-4) 5.2,(5-1-4) 8.8,
2024,31,1,03R,② 손지영,① 김국흠,⑤ 곽현성,(2) 1.5,"(2) 1.0, (1) 1.7",(2-1) 3.8,(2-1) 2.5,(2-1-5) 2.9,(2-1-5) 4.5,(2-1-5) 7.7,
2024,31,1,04R,① 이휘동,③ 최영재,② 김동경,(1) 2.9,"(1) 1.5, (3) 1.4",(1-3) 4.8,(1-3) 2.2,(1-3-2) 3.7,(1-3-2) 8.6,(1-3-2) 12.9,
2024,31,1,05R,② 박정아,③ 송효석,⑤ 김동민,(2) 13.1,"(2) 1.6, (3) 3.0",(2-3) 52.7,(2-3) 34.0,(2-3-5) 87.2,(2-3-5) 245.5,(2-3-5) 247.7,
2024,31,1,06R,② 조성인,③ 정세혁,⑥ 김보경,(2) 1.0,"(2) 1.0, (3) 1.7",(2-3) 2.0,(2-3) 2.0,(2-3-6) 4.0,(2-3-6) 3.8,(2-3-6) 6.2,
2024,31,1,07R,① 정주현,④ 김승택,③ 기광서,(1) 1.0,"(1) 1.0, (4) 4.1",(1-4) 3.9,(1-4) 4.3,(1-4-3) 14.4,(1-4-3) 14.4,(1-4-3) 27.5,
2024,31,1,08R,④ 김종민,② 한종석,⑤ 조승민,(4) 1.9,"(4) 1.1, (2) 4.2",(4-2) 10.0,(4-2) 5.3,(4-2-5) 16.8,(4-2-5) 28.7,(4-2-5) 48.9,
2024,31,1,09R,② 김지영,③ 김지현,① 강지환,(2) 2.8,"(2) 1.1, (3) 1.9",(2-3) 6.8,(2-3) 4.2,(2-3-1) 7.8,(2-3-1) 15.8,(2-3-1) 33.2,
2024,31,1,10R,⑤ 어선규,② 심상철,① 강영길,(5) 7.9,"(5) 1.7, (2) 1.0",(5-2) 15.2,(5-2) 2.2,(5-2-1) 7.0,(5-2-1) 51.3,(5-2-1) 74.1,
2024,31,1,11R,④ 김응선,① 송효범,③ 김영민,(4) 1.6,"(4) 1.2, (1) 1.2",(4-1) 2.9,(4-1) 1.6,(4-1-3) 3.4,(4-1-3) 7.2,(4-1-3) 9.6,
2024,31,1,12R,③ 김민준,② 이지은,① 장수영,(3) 1.7,"(3) 1.1, (2) 1.5",(3-2) 3.3,(3-2) 1.9,(3-2-1) 1.7,(3-2-1) 3.6,(3-2-1) 6.8,
2024,31,1,13R,② 한 진,⑥ 김효년,④ 황이태,(2) 5.5,"(2) 2.6, (6) 1.2",(2-6) 9.2,(2-6) 4.4,(2-6-4) 9.8,(2-6-4) 34.5,(2-6-4) 48.4,
2024,31,1,14R,① 반혜진,② 나병창,④ 박진서,(1) 1.1,"(1) 1.1, (2) 1.8",(1-2) 2.6,(1-2) 2.4,(1-2-4) 1.6,(1-2-4) 1.9,(1-2-4) 4.4,
2024,31,1,15R,③ 윤영근,④ 손지영,⑤ 조성인,(3) 12.3,"(3) 4.9, (4) 1.4",(3-4) 34.7,(3-4) 18.6,(3-4-5) 3.1,(3-4-5) 26.9,(3-4-5) 61.1,
2024,31,1,16R,③ 조승민,⑥ 송효석,⑤ 김지현,(3) 2.2,"(3) 1.1, (6) 1.3",(3-6) 2.6,(3-6) 1.7,(3-6-5) 2.2,(3-6-5) 3.7,(3-6-5) 6.0,
2024,31,1,17R,② 김동민,⑤ 류석현,③ 전정환,(2) 1.5,"(2) 1.0, (5) 1.4",(2-5) 2.6,(2-5) 1.9,(2-5-3) 4.2,(2-5-3) 5.6,(2-5-3) 7.1,
2024,30,2,01R,③ 조미화,④ 이현준,① 임 건,(3) 2.5,"(3) 1.3, (4) 1.2",(3-4) 3.3,(3-4) 1.7,(3-4-1) 5.6,(3-4-1) 12.5,(3-4-1) 18.9,
2024,30,2,02R,③ 김경일,① 이지수,⑤ 류해광,(3) 8.6,"(3) 4.3, (1) 1.0",(3-1) 20.3,(3-1) 6.0,(3-1-5) 23.2,(3-1-5) 76.0,(3-1-5) 115.5,
2024,30,2,03R,① 박석문,② 김명진,④ 나종호,(1) 1.4,"(1) 1.3, (2) 2.7",(1-2) 7.0,(1-2) 6.0,(1-2-4) 9.7,(1-2-4) 13.3,(1-2-4) 28.1,
2024,30,2,04R,① 한성근,② 이동준,④ 박진서,(1) 2.4,"(1) 1.4, (2) 1.0",(1-2) 3.7,(1-2) 1.4,(1-2-4) 2.7,(1-2-4) 7.0,(1-2-4) 7.9,
2024,30,2,05R,③ 박원규,① 윤영근,⑥ 한종석,(3) 1.2,"(3) 1.1, (1) 1.6",(3-1) 2.4,(3-1) 1.8,(3-1-6) 8.4,(3-1-6) 11.5,(3-1-6) 15.7,
2024,30,2,06R,① 정훈민,⑤ 이용세,⑥ 김지현,(1) 1.2,([]) 1.0,(1-5) 3.1,(1-5) 2.6,(1-5-6) 1.7,(1-5-6) 3.0,(1-5-6) 5.7,② ③
2024,30,2,07R,③ 황이태,② 이재학,① 손지영,(3) 13.8,"(3) 3.3, (2) 1.0",(3-2) 37.7,(3-2) 3.9,(3-2-1) 11.3,(3-2-1) 117.2,(3-2-1) 171.4,
2024,30,2,08R,① 이 인,③ 문안나,② 신동길,(1) 4.0,"(1) 2.4, (3) 7.5",(1-3) 44.3,(1-3) 26.8,(1-3-2) 16.3,(1-3-2) 44.1,(1-3-2) 133.9,
2024,30,2,09R,③ 우진수,① 류석현,② 정민수,(3) 7.9,"(3) 3.2, (1) 1.2",(3-1) 30.8,(3-1) 7.4,(3-1-2) 3.1,(3-1-2) 39.3,(3-1-2) 62.3,
2024,30,2,10R,③ 김민길,② 반혜진,⑤ 송효범,(3) 4.9,"(3) 1.6, (2) 1.1",(3-2) 6.8,(3-2) 1.6,(3-2-5) 5.5,(3-2-5) 25.2,(3-2-5) 26.8,
2024,30,2,11R,① 이상문,③ 임태경,⑥ 한성근,(1) 5.9,"(1) 2.8, (3) 2.1",(1-3) 24.3,(1-3) 12.5,(1-3-6) 34.5,(1-3-6) 94.6,(1-3-6) 190.2,
2024,30,2,12R,① 민영건,② 이종인,⑤ 김현덕,(1) 1.5,"(1) 1.0, (2) 1.6",(1-2) 2.8,(1-2) 1.6,(1-2-5) 4.4,(1-2-5) 6.7,(1-2-5) 9.8,④
2024,30,2,13R,② 이용세,① 고정환,④ 이동준,(2) 4.7,"(2) 2.5, (1) 1.9",(2-1) 15.6,(2-1) 5.6,(2-1-4) 5.4,(2-1-4) 19.5,(2-1-4) 39.7,
2024,30,2,14R,② 김완석,③ 류해광,④ 김지현,(2) 1.1,"(2) 1.0, (3) 4.0",(2-3) 3.0,(2-3) 3.0,(2-3-4) 7.0,(2-3-4) 7.7,(2-3-4) 9.4,⑤
2024,30,2,15R,② 김영민,⑥ 손지영,③ 정민수,(2) 15.7,"(2) 3.9, (6) 6.2",(2-6) 400.8,(2-6) 115.1,(2-6-3) 29.1,(2-6-3) 179.9,(2-6-3) 1047.5,
2024,30,2,16R,⑤ 신동길,⑥ 황이태,① 한종석,(5) 1.6,"(5) 1.4, (6) 4.4",(5-6) 8.0,(5-6) 8.9,(5-6-1) 4.9,(5-6-1) 6.0,(5-6-1) 17.3,
2024,30,2,17R,② 임태경,⑤ 우진수,③ 강영길,(2) 1.1,"(2) 1.1, (5) 1.5",(2-5) 1.9,(2-5) 1.5,(2-5-3) 9.3,(2-5-3) 11.3,(2-5-3) 16.6,
2024,30,1,01R,③ 이현준,④ 조미화,⑤ 김미연,(3) 1.8,"(3) 1.1, (4) 1.9",(3-4) 3.2,(3-4) 2.4,(3-4-5) 7.5,(3-4-5) 9.3,(3-4-5) 12.0,
2024,30,1,02R,③ 이종인,① 김민길,② 이 인,(3) 3.6,"(3) 1.4, (1) 1.0",(3-1) 6.3,(3-1) 1.6,(3-1-2) 2.7,(3-1-2) 16.1,(3-1-2) 19.5,
2024,30,1,03R,⑤ 김완석,① 문주엽,② 김현덕,(5) 2.1,"(5) 1.2, (1) 1.3",(5-1) 2.7,(5-1) 1.6,(5-1-2) 2.1,(5-1-2) 4.1,(5-1-2) 6.1,
2024,30,1,04R,① 손근성,② 강영길,⑤ 안지민,(1) 1.5,"(1) 1.2, (2) 4.4",(1-2) 9.5,(1-2) 8.8,(1-2-5) 11.4,(1-2-5) 15.6,(1-2-5) 32.7,
2024,30,1,05R,② 전동욱,⑥ 정민수,④ 김승택,(2) 1.3,"(2) 1.1, (6) 3.0",(2-6) 4.6,(2-6) 3.5,(2-6-4) 12.6,(2-6-4) 14.5,(2-6-4) 25.8,
2024,30,1,06R,② 손유정,① 박종덕,③ 정주현,(2) 4.9,"(2) 1.7, (1) 1.7",(2-1) 18.1,(2-1) 7.9,(2-1-3) 4.6,(2-1-3) 16.4,(2-1-3) 35.5,
2024,30,1,07R,② 박원규,③ 민영건,⑥ 송효범,(2) 1.0,"(2) 1.0, (3) 1.5",(2-3) 1.6,(2-3) 1.4,(2-3-6) 7.0,(2-3-6) 7.7,(2-3-6) 9.9,
2024,30,1,08R,① 사재준,③ 장수영,⑤ 김종목,(1) 1.4,"(1) 1.0, (3) 2.2",(1-3) 4.6,(1-3) 2.7,(1-3-5) 3.6,(1-3-5) 5.8,(1-3-5) 9.1,
2024,30,1,09R,① 우진수,⑤ 반혜진,④ 이 인,(1) 2.4,"(1) 1.1, (5) 1.7",(1-5) 3.7,(1-5) 2.2,(1-5-4) 5.8,(1-5-4) 10.5,(1-5-4) 16.8,
2024,30,1,10R,④ 류석현,① 박정아,③ 박진서,(4) 1.3,"(4) 1.0, (1) 2.0",(4-1) 3.2,(4-1) 2.2,(4-1-3) 6.8,(4-1-3) 12.5,(4-1-3) 15.4,
2024,30,1,11R,① 정용진,⑤ 이재학,④ 최인원,(1) 1.2,"(1) 1.0, (5) 2.2",(1-5) 2.9,(1-5) 2.3,(1-5-4) 1.6,(1-5-4) 2.2,(1-5-4) 5.3,③
2024,30,1,12R,④ 전동욱,③ 안지민,② 류해광,(4) 1.8,"(4) 1.5, (3) 2.3",(4-3) 12.7,(4-3) 8.4,(4-3-2) 5.8,(4-3-2) 13.7,(4-3-2) 44.5,
2024,30,1,13R,② 서종원,③ 이용세,⑥ 이지수,(2) 8.7,"(2) 3.2, (3) 2.7",(2-3) 30.3,(2-3) 16.0,(2-3-6) 43.6,(2-3-6) 119.4,(2-3-6) 196.0,
2024,30,1,14R,⑤ 박원규,① 어선규,④ 신동길,(5) 1.4,"(5) 1.2, (1) 1.6",(5-1) 2.5,(5-1) 1.4,(5-1-4) 1.7,(5-1-4) 2.8,(5-1-4) 4.2,②
2024,30,1,15R,① 정민수,⑤ 문안나,③ 송효범,(1) 1.0,"(1) 1.1, (5) 4.1",(1-5) 10.8,(1-5) 8.6,(1-5-3) 13.5,(1-5-3) 14.0,(1-5-3) 48.1,
2024,30,1,16R,③ 반혜진,⑤ 정주현,② 김종목,(3) 1.1,"(3) 1.1, (5) 1.5",(3-5) 2.5,(3-5) 1.9,(3-5-2) 2.2,(3-5-2) 2.8,(3-5-2) 5.1,
2024,30,1,17R,⑤ 김민준,④ 사재준,① 김경일,(5) 4.0,"(5) 1.8, (4) 2.1",(5-4) 20.8,(5-4) 8.1,(5-4-1) 2.6,(5-4-1) 10.7,(5-4-1) 50.6,③
2024,29,2,01R,① 황동규,③ 이현지,② 조미화,(1) 3.1,"(1) 1.9, (3) 1.4",(1-3) 7.7,(1-3) 5.1,(1-3-2) 2.4,(1-3-2) 6.9,(1-3-2) 18.7,⑤
2024,29,2,02R,② 정민수,⑤ 이종인,③ 최진혁,(2) 1.3,"(2) 1.1, (5) 5.8",(2-5) 14.9,(2-5) 11.1,(2-5-3) 11.7,(2-5-3) 12.7,(2-5-3) 50.7,
2024,29,2,03R,④ 한성근,⑤ 송효석,⑥ 이지은,(4) 2.1,"(4) 1.2, (5) 3.6",(4-5) 4.4,(4-5) 3.7,(4-5-6) 10.0,(4-5-6) 9.9,(4-5-6) 14.6,
2024,29,2,04R,② 박원규,④ 문주엽,① 김종목,(2) 1.1,"(2) 1.1, (4) 4.3",(2-4) 8.6,(2-4) 8.3,(2-4-1) 6.5,(2-4-1) 8.4,(2-4-1) 22.5,
2024,29,2,05R,④ 김민천,⑤ 전정환,② 김재윤,(4) 1.4,"(4) 1.1, (5) 3.7",(4-5) 5.8,(4-5) 5.0,(4-5-2) 10.0,(4-5-2) 10.7,(4-5-2) 22.3,
2024,29,2,06R,④ 김경일,① 나병창,⑤ 정용진,(4) 5.1,"(4) 2.5, (1) 1.4",(4-1) 15.7,(4-1) 5.6,(4-1-5) 10.9,(4-1-5) 28.7,(4-1-5) 53.4,
2024,29,2,07R,① 주은석,③ 최광성,⑤ 이휘동,(1) 1.4,"(1) 1.0, (3) 1.8",(1-3) 3.5,(1-3) 2.8,(1-3-5) 10.9,(1-3-5) 14.5,(1-3-5) 20.7,
2024,29,2,08R,② 길현태,④ 이응석,⑤ 김지영,(2) 2.0,"(2) 1.0, (4) 2.7",(2-4) 5.6,(2-4) 2.9,(2-4-5) 22.0,(2-4-5) 33.7,(2-4-5) 38.2,
2024,29,2,09R,③ 정경호,② 곽현성,⑤ 이미나,(3) 2.7,"(3) 1.2, (2) 2.1",(3-2) 6.1,(3-2) 3.4,(3-2-5) 19.3,(3-2-5) 31.0,(3-2-5) 39.5,
2024,29,2,10R,③ 한성근,① 류석현,④ 홍진수,(3) 1.7,"(3) 1.0, (1) 2.0",(3-1) 2.9,(3-1) 1.9,(3-1-4) 1.8,(3-1-4) 2.9,(3-1-4) 5.4,
2024,29,2,11R,① 오세준,④ 박상현,② 문주엽,(1) 12.4,"(1) 3.5, (4) 2.3",(1-4) 54.3,(1-4) 25.9,(1-4-2) 28.5,(1-4-2) 79.3,(1-4-2) 160.8,
2024,29,2,12R,⑤ 정민수,② 송효석,⑥ 이용세,(5) 3.2,"(5) 1.6, (2) 1.2",(5-2) 5.5,(5-2) 2.2,(5-2-6) 3.8,(5-2-6) 9.4,(5-2-6) 15.3,
2024,29,2,13R,④ 구현구,③ 정용진,① 전두식,(4) 7.4,"(4) 1.4, (3) 2.1",(4-3) 15.1,(4-3) 7.8,(4-3-1) 3.3,(4-3-1) 18.5,(4-3-1) 61.7,
2024,29,2,14R,④ 박원규,① 김영민,⑤ 이택근,(4) 1.4,"(4) 1.0, (1) 1.8",(4-1) 2.5,(4-1) 1.8,(4-1-5) 2.3,(4-1-5) 3.0,(4-1-5) 6.2,
2024,29,2,15R,③ 김경일,① 한종석,⑤ 강지환,(3) 8.0,"(3) 2.4, (1) 1.1",(3-1) 14.4,(3-1) 5.3,(3-1-5) 26.8,(3-1-5) 77.4,(3-1-5) 108.4,
2024,29,2,16R,③ 최영재,⑤ 김국흠,⑥ 이 인,(3) 1.3,"(3) 1.0, (5) 1.7",(3-5) 1.8,(3-5) 1.5,(3-5-6) 2.7,(3-5-6) 3.2,(3-5-6) 4.4,
2024,29,2,17R,③ 손유정,⑤ 최광성,② 류석현,(3) 1.4,"(3) 1.0, (5) 3.3",(3-5) 5.1,(3-5) 6.0,(3-5-2) 3.3,(3-5-2) 5.2,(3-5-2) 12.0,
2024,29,1,01R,⑤ 조미화,④ 이현지,⑥ 황동규,(5) 18.4,"(5) 3.7, (4) 1.9",(5-4) 33.4,(5-4) 11.6,(5-4-6) 11.8,(5-4-6) 55.3,(5-4-6) 108.9,②
2024,29,1,02R,⑥ 김동경,⑤ 한성근,② 이진우,(6) 36.9,"(6) 15.0, (5) 1.6",(6-5) 142.6,(6-5) 23.2,(6-5-2) 4.3,(6-5-2) 169.1,(6-5-2) 378.1,
2024,29,1,03R,① 이응석,② 김기한,④ 장영태,(1) 1.6,"(1) 1.1, (2) 3.6",(1-2) 8.8,(1-2) 6.8,(1-2-4) 4.6,(1-2-4) 6.1,(1-2-4) 16.2,
2024,29,1,04R,⑤ 김민천,② 정경호,③ 나병창,(5) 3.4,"(5) 1.6, (2) 1.1",(5-2) 5.8,(5-2) 2.0,(5-2-3) 6.4,(5-2-3) 25.5,(5-2-3) 27.4,
2024,29,1,05R,② 최영재,③ 한 운,⑤ 김효년,(2) 1.8,"(2) 1.0, (3) 9.7",(2-3) 15.6,(2-3) 11.0,(2-3-5) 12.5,(2-3-5) 19.1,(2-3-5) 48.1,
2024,29,1,06R,② 이택근,⑤ 구현구,④ 정민수,(2) 2.8,"(2) 1.6, (5) 8.3",(2-5) 28.8,(2-5) 21.7,(2-5-4) 10.0,(2-5-4) 18.2,(2-5-4) 91.3,
2024,29,1,07R,② 최광성,④ 조성인,⑤ 안지민,(2) 2.1,"(2) 1.2, (4) 1.9",(2-4) 4.1,(2-4) 2.3,(2-4-5) 1.7,(2-4-5) 3.3,(2-4-5) 6.1,
2024,29,1,08R,③ 문주엽,② 홍진수,⑤ 길현태,(3) 10.3,"(3) 5.2, (2) 1.2",(3-2) 26.2,(3-2) 7.9,(3-2-5) 10.8,(3-2-5) 61.9,(3-2-5) 88.4,
2024,29,1,09R,② 강지환,④ 손유정,⑤ 이진우,(2) 10.0,"(2) 5.4, (4) 5.9",(2-4) 115.2,(2-4) 80.3,(2-4-5) 74.2,(2-4-5) 222.8,(2-4-5) 425.6,
2024,29,1,10R,⑤ 박원규,③ 송효석,④ 김기한,(5) 1.9,"(5) 1.3, (3) 3.0",(5-3) 6.9,(5-3) 5.4,(5-3-4) 25.5,(5-3-4) 50.0,(5-3-4) 55.2,
2024,29,1,11R,① 장영태,③ 류석현,⑤ 한 진,(1) 1.3,"(1) 1.1, (3) 2.0",(1-3) 2.4,(1-3) 2.1,(1-3-5) 2.0,(1-3-5) 2.8,(1-3-5) 5.0,
2024,29,1,12R,④ 김국흠,③ 김영민,① 김종민,(4) 22.3,"(4) 5.0, (3) 1.4",(4-3) 43.6,(4-3) 11.7,(4-3-1) 4.6,(4-3-1) 55.9,(4-3-1) 166.5,
2024,29,1,13R,② 한성근,③ 김종목,① 박상현,(2) 1.4,"(2) 1.1, (3) 3.4",(2-3) 3.7,(2-3) 3.3,(2-3-1) 2.0,(2-3-1) 3.4,(2-3-1) 7.6,
2024,29,1,14R,② 김민천,① 이지은,③ 김동민,(2) 1.2,"(2) 1.0, (1) 1.3",(2-1) 2.0,(2-1) 1.6,(2-1-3) 2.7,(2-1-3) 3.7,(2-1-3) 6.3,⑤
2024,29,1,15R,⑤ 정경호,③ 전두식,⑥ 오세준,(5) 3.7,"(5) 2.3, (3) 2.2",(5-3) 12.4,(5-3) 7.2,(5-3-6) 40.1,(5-3-6) 69.7,(5-3-6) 109.5,
2024,29,1,16R,① 김응선,② 김효년,④ 이택근,(1) 5.2,"(1) 1.7, (2) 1.3",(1-2) 6.9,(1-2) 2.5,(1-2-4) 2.9,(1-2-4) 12.0,(1-2-4) 16.7,③
2024,29,1,17R,② 안지민,③ 주은석,④ 이용세,(2) 1.8,"(2) 1.4, (3) 1.1",(2-3) 2.7,(2-3) 1.5,(2-3-4) 4.5,(2-3-4) 8.7,(2-3-4) 11.8,
2024,28,2,01R,① 이현준,④ 임혜란,③ 임 건,(1) 1.0,"(1) 1.0, (4) 3.1",(1-4) 3.4,(1-4) 3.9,(1-4-3) 10.3,(1-4-3) 11.1,(1-4-3) 23.0,
2024,28,2,02R,① 김지현,② 정주현,⑤ 이태희,(1) 1.5,"(1) 1.1, (2) 1.1",(1-2) 2.2,(1-2) 1.4,(1-2-5) 3.9,(1-2-5) 5.4,(1-2-5) 7.5,
2024,28,2,03R,① 신현경,③ 정인교,② 손근성,(1) 1.9,"(1) 1.2, (3) 2.4",(1-3) 4.4,(1-3) 2.8,(1-3-2) 8.0,(1-3-2) 12.6,(1-3-2) 21.7,
2024,28,2,04R,① 김현덕,③ 이상문,⑥ 이재학,(1) 2.6,"(1) 1.2, (3) 1.5",(1-3) 9.6,(1-3) 5.0,(1-3-6) 17.5,(1-3-6) 28.1,(1-3-6) 36.4,
2024,28,2,05R,④ 김민길,② 사재준,③ 정세혁,(4) 1.2,"(4) 1.0, (2) 1.2",(4-2) 2.6,(4-2) 1.5,(4-2-3) 2.3,(4-2-3) 3.6,(4-2-3) 5.7,①
2024,28,2,06R,① 김선웅,④ 한성근,⑤ 손지영,(1) 6.0,"(1) 1.8, (4) 1.1",(1-4) 14.6,(1-4) 5.2,(1-4-5) 4.7,(1-4-5) 19.9,(1-4-5) 27.2,
2024,28,2,07R,① 김기한,⑥ 김민천,② 기광서,(1) 3.0,"(1) 1.6, (6) 1.4",(1-6) 8.1,(1-6) 3.8,(1-6-2) 3.2,(1-6-2) 7.8,(1-6-2) 15.8,
2024,28,2,08R,① 김완석,② 장영태,④ 이동준,(1) 1.1,"(1) 1.1, (2) 1.1",(1-2) 1.7,(1-2) 1.5,(1-2-4) 1.8,(1-2-4) 2.2,(1-2-4) 3.1,
2024,28,2,09R,② 류해광,① 이휘동,④ 이미나,(2) 3.1,"(2) 1.0, (1) 1.3",(2-1) 4.5,(2-1) 1.9,(2-1-4) 3.6,(2-1-4) 7.9,(2-1-4) 11.9,
2024,28,2,10R,① 정경호,② 박석문,③ 박원규,(1) 1.6,"(1) 1.2, (2) 1.8",(1-2) 4.9,(1-2) 3.2,(1-2-3) 2.2,(1-2-3) 3.8,(1-2-3) 9.2,
2024,28,2,11R,② 최재원,① 반혜진,⑥ 송효석,(2) 1.4,"(2) 1.0, (1) 1.4",(2-1) 2.6,(2-1) 1.5,(2-1-6) 5.1,(2-1-6) 8.3,(2-1-6) 10.9,
2024,28,2,12R,⑤ 정주현,① 이재학,② 황만주,(5) 7.6,"(5) 1.5, (1) 1.0",(5-1) 6.2,(5-1) 1.9,(5-1-2) 5.5,(5-1-2) 26.9,(5-1-2) 31.1,
2024,28,2,13R,① 서종원,③ 박진서,⑥ 박민영,(1) 9.1,"(1) 3.9, (3) 1.0",(1-3) 27.3,(1-3) 8.0,(1-3-6) 23.7,(1-3-6) 104.8,(1-3-6) 158.2,
2024,28,2,14R,③ 김민준,④ 원용관,② 오세준,(3) 1.4,"(3) 1.2, (4) 10.5",(3-4) 10.4,(3-4) 9.0,(3-4-2) 15.0,(3-4-2) 22.7,(3-4-2) 66.4,
2024,28,2,15R,① 임태경,③ 정민수,② 박상현,(1) 1.4,"(1) 1.2, (3) 3.2",(1-3) 8.3,(1-3) 6.8,(1-3-2) 3.3,(1-3-2) 5.2,(1-3-2) 20.9,
2024,28,2,16R,③ 김완석,① 김민천,⑤ 정세혁,(3) 1.7,"(3) 1.0, (1) 1.2",(3-1) 2.3,(3-1) 1.3,(3-1-5) 5.7,(3-1-5) 9.5,(3-1-5) 10.5,
2024,28,2,17R,③ 어선규,⑥ 정경호,① 한성근,(3) 1.3,"(3) 1.1, (6) 2.2",(3-6) 3.8,(3-6) 3.3,(3-6-1) 1.5,(3-6-1) 2.2,(3-6-1) 5.4,
2024,28,1,01R,⑥ 이현준,① 김미연,③ 임혜란,(6) 3.5,"(6) 1.6, (1) 1.3",(6-1) 6.8,(6-1) 2.4,(6-1-3) 18.3,(6-1-3) 53.0,(6-1-3) 59.6,
2024,28,1,02R,① 전정환,② 우진수,③ 김선웅,(1) 1.9,"(1) 1.4, (2) 1.8",(1-2) 6.6,(1-2) 3.5,(1-2-3) 8.1,(1-2-3) 11.5,(1-2-3) 20.8,
2024,28,1,03R,⑤ 민영건,② 이미나,① 송효석,(5) 16.1,"(5) 10.6, (2) 5.2",(5-2) 204.8,(5-2) 99.0,(5-2-1) 23.4,(5-2-1) 266.1,(5-2-1) 857.3,
2024,28,1,04R,④ 손지영,② 이태희,⑤ 김민준,(4) 1.8,"(4) 1.2, (2) 1.8",(4-2) 5.2,(4-2) 2.8,(4-2-5) 2.3,(4-2-5) 5.2,(4-2-5) 9.9,
2024,28,1,05R,⑤ 김민길,③ 최재원,① 강영길,(5) 4.2,"(5) 1.6, (3) 1.4",(5-3) 7.1,(5-3) 2.5,(5-3-1) 2.7,(5-3-1) 9.4,(5-3-1) 15.2,
