연도,회차,일차,경주번호,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2018,9,1,13,3,B2,12,이상문,남,34,56,3.75,3.34,6.3,12.5,31.3,0.35,4560 4264,3,0,F0L0,0,05,,12,0.0/1,25.0/4,0.0/2,0.0/1,100.0/2,0.0/2,070,6.01,40.2,60.9,장수영/2,민영건/313,018,5.2,29.6,
2018,9,1,13,4,B2,2,윤영일,남,44,58,3.86,3.75,7.1,14.3,21.4,0.23,4342 5155,4.67,0,F0L0,0.33,,,14,50.0/2,0.0/1,0.0/1,0.0/4,25.0/4,0.0/2,157,5.91,42.8,61.1,김은지/2,한종석/412,001,5.24,30.5,
2018,9,1,13,5,B1,10,반혜진,여,31,51,5.69,5.56,12.5,43.8,56.3,0.34,4463 2251,4,0,F0L0,0,02,,18,60.0/5,25.0/4,25.0/4,25.0/4,0.0/1,00.0/0,104,4.31,24.3,37.9,구현구/41,정용진/66,101,4.82,26.7,
2018,9,1,13,6,B1,11,김영민,남,35,57,4.94,4.79,5.9,29.4,47.1,0.34,5424 5155,3,0,F0L0,0.25,03,,18,66.7/3,33.3/3,25.0/4,0.0/2,0.0/3,0.0/3,017,6.57,48.8,69.6,신현경/3,김도휘/14,107,5.65,39.7,
2018,9,1,14,1,A1,1,이태희,남,47,58,6.72,6.66,22.2,55.6,72.2,0.29,5524 3331,4.4,20,F0L0,0.2,04,,30,75.0/4,66.7/6,50.0/6,60.0/5,50.0/4,20.0/5,102,5.05,32,49.7,김종목/5,김현덕/64,067,4.84,32.1,
2018,9,1,14,2,B1,11,김선웅,남,34,64,5.07,5,7.1,28.6,50,0.19,5352 6334,3.8,20,F0L0,0,,,17,100.0/4,0.0/2,33.3/3,0.0/3,50.0/4,0.0/1,097,7.86,71.2,81.4,손근성/1,조성인/611,080,5.74,40.5,
2018,9,1,14,3,A2,1,우진수,남,42,57,4.25,4.15,10,35,45,0.24,6263 2665,4.71,42.9,F0L0,0.11,07,,43,66.7/9,57.1/7,28.6/7,42.9/7,14.3/7,16.7/6,127,4.89,30,48.3,김인혜/5,곽현성/346,082,5.4,36,
2018,9,1,14,4,B1,7,황이태,남,38,58,6,6,14.3,50,71.4,0.27,1123 6225,7,60,F0L0,0,,,16,66.7/3,100.0/2,100.0/1,25.0/4,25.0/4,0.0/2,072,6.08,44.4,62.4,김계영/31,황만주/225,022,5.06,29.5,
2018,9,1,14,5,A1,8,한종석,남,35,58,6.72,6.72,16.7,50,77.8,0.28,4125 2262,6.67,66.7,F0L0,0,05,,27,100.0/4,87.5/8,25.0/4,50.0/4,50.0/4,0.0/3,008,5.53,34.5,55.7,최재원/5,구본수/46,062,5.51,34.7,
2018,9,1,14,6,B1,8,김민길,남,39,59,3.33,3.26,6.7,6.7,13.3,0.29,5415 5464,4.5,25,F0L0,0,,,26,25.0/4,50.0/4,25.0/4,0.0/4,0.0/4,16.7/6,030,5.03,32.8,46.8,박설희/326,이용세/321,047,4.2,22.6,
2018,9,1,15,1,B1,14,박원규,남,25,56,6.5,6.39,21.4,42.9,78.6,0.22,6431 2133,5.25,25,F0L0,0.13,,,23,60.0/5,50.0/4,50.0/4,25.0/4,0.0/1,20.0/5,136,5.51,38.4,57.4,서종원/6,이경섭/334,008,5.74,42.6,
2018,9,1,15,2,A1,3,박정아,여,39,48,6.74,6.63,21.1,47.4,78.9,0.23,3524 2353,5.67,33.3,F0L0,0.25,,,32,60.0/5,50.0/6,42.9/7,75.0/4,25.0/4,0.0/6,007,6.48,50,68.4,이종인/20,이지수/01,104,5.5,37.1,
2018,9,1,15,3,A1,1,길현태,남,42,58,7,6.94,41.2,64.7,76.5,0.2,4132 1136,7,50,F0L0,0.13,06,,18,100.0/2,80.0/5,100.0/2,50.0/2,0.0/2,20.0/5,121,6.13,44.6,62,손동민/14,김지현/01,056,5.42,36.5,
2018,9,1,15,4,A1,8,이동준,남,33,56,6.11,6.11,22.2,50,66.7,0.26,4124 3312,6.4,40,F0L0,0,,,26,40.0/5,66.7/3,57.1/7,75.0/4,0.0/5,50.0/2,134,4.82,27.7,44.7,박준현/2,여현창/24,010,5.42,33.2,
2018,9,1,15,5,A1,4,민영건,남,42,58,7.58,7.5,36.8,63.2,78.9,0.25,3132 2413,7,50,F0L0,0.25,05,,34,66.7/6,57.1/7,62.5/8,33.3/3,33.3/6,25.0/4,115,4.55,22.9,42.9,강지환/3,서화모/534,077,4.92,31,
2018,9,1,15,6,A1,1,곽현성,남,46,56,5.67,5.59,27.8,44.4,50,0.31,3464 5611,3,0,F0L0,0,,,27,75.0/4,60.0/5,75.0/4,60.0/5,33.3/3,0.0/6,031,7.19,60.7,78.6,이휘동/2,유석현/241,085,5.53,39,
2018,9,1,16,1,A2,1,서화모,남,44,56,4.5,4.5,0,14.3,50,0.27,5343 4355,4.4,0,F0L0,0,08,,22,25.0/4,25.0/4,33.3/3,0.0/2,0.0/5,0.0/4,034,6.2,47.6,64.9,전정환/1,최영재/112,030,5.23,36.1,
2018,9,1,16,2,B2,5,여현창,남,39,61,3.67,2.75,0,16.7,41.7,0.25,2435 3666,6,50,F0L0,0,,,7,0.0/1,0.0/1,0.0/1,100.0/1,0.0/2,0.0/1,149,6.04,47.1,58.8,고정환/5,사재준/253,034,5.3,32.8,
2018,9,1,16,3,A2,10,이경섭,남,35,60,5.25,5.19,6.3,31.3,56.3,0.28,3342 2325,5.33,0,F0L0,0.17,,,21,66.7/3,40.0/5,33.3/3,25.0/4,50.0/2,25.0/4,124,4.8,31.2,46,주은석/13,김명진/55,054,4.6,26.8,
2018,9,1,16,4,A1,2,최광성,남,44,59,8.06,8,50,72.2,83.3,0.23,2131 3421,7.33,50,F0L0,0,,,29,100.0/2,100.0/6,83.3/6,83.3/6,33.3/3,33.3/6,035,5.33,34,52,김승택/53,반혜진/44,021,5.07,29.1,
2018,9,1,16,5,A2,5,김희용,남,38,59,4.53,4.47,23.5,29.4,41.2,0.23,1355 5462,5,25,F0L0,0,,,22,75.0/4,40.0/5,100.0/1,75.0/4,0.0/5,33.3/3,045,4.87,26.7,47.5,박석문/6,박정아/352,081,5.38,38.6,
2018,9,1,16,6,B2,14,하서우,여,24,46,2.5,2.5,7.1,7.1,7.1,0.36,1646 5566,5.5,50,F0L0,0,01,,13,20.0/5,00.0/0,0.0/2,0.0/1,0.0/3,0.0/2,021,6.45,50.8,65.4,이동준/41,김지훈/12,066,4.84,28.1,
2018,9,2,1,1,B1,6,양원준,남,41,61,5.31,5.23,23.1,38.5,38.5,0.28,6114 4446,5.5,50,F0L0,0,10,일10-6-3,10,50.0/2,100.0/2,00.0/0,50.0/2,0.0/2,0.0/2,112,5.36,34,54,이승일/3,우진수/6326,007,5.69,38.2,
2018,9,2,1,2,B1,8,김민길,남,39,59,3.33,3.26,6.7,6.7,13.3,0.29,5415 5464,4.5,25,F0L0,0,,일14-4-6,26,25.0/4,50.0/4,25.0/4,0.0/4,0.0/4,16.7/6,030,5.03,32.8,46.8,박설희/326,이용세/321,076,5.27,33.5,
2018,9,2,1,3,A1,3,박정아,여,39,48,6.74,6.63,21.1,47.4,78.9,0.23,3524 2353,5.67,33.3,F0L0,0.25,09,일15-2-2,32,60.0/5,50.0/6,42.9/7,75.0/4,25.0/4,0.0/6,007,6.48,50,68.4,이종인/20,이지수/01,104,5.5,37.1,
2018,9,2,1,4,A1,2,손근성,남,46,54,5.65,5.65,23.5,41.2,52.9,0.24,1242 6132,7.5,75,F0L0,0,,"일03-4-6, 일10-2-2",28,71.4/7,40.0/5,100.0/4,33.3/3,66.7/3,33.3/6,023,4.8,25.8,48.3,김정구/6,김종민/243,013,4.81,29.8,
2018,9,2,1,5,B2,13,이진휘,남,32,57,1.92,1.8,0,0,7.7,0.31,5346 5666,4,0,F0L0,0.5,14,일07-1-1,14,0.0/2,0.0/3,0.0/1,0.0/4,50.0/2,0.0/2,146,6.29,43.6,63.3,나병창/53,정장훈/44,070,5.27,34,
2018,9,2,1,6,B1,10,구본수,남,36,59,4.36,4.29,7.1,7.1,50,0.31,4663 3154,3,0,F0L0,0,11,일11-5-2,19,0.0/4,0.0/4,0.0/1,20.0/5,0.0/2,0.0/3,078,4.73,28.6,43.8,김세원/5,강창효/24,032,4.45,25.7,
2018,9,2,2,1,B1,11,김영민,남,35,57,4.94,4.79,5.9,29.4,47.1,0.34,5424 5155,3,0,F0L0,0.25,,"일03-3-4, 일13-5-6",18,66.7/3,33.3/3,25.0/4,0.0/2,0.0/3,0.0/3,017,6.57,48.8,69.6,신현경/3,김도휘/14,107,5.65,39.7,
2018,9,2,2,2,A2,3,문안나,여,34,53,5.41,5.38,23.5,35.3,47.1,0.29,6324 3441,5,33.3,F0L0,0,14,일01-1-3,17,33.3/3,50.0/2,0.0/2,20.0/5,0.0/2,66.7/3,144,6.09,44.4,62.2,이재학/14,양원준/61,006,5.82,43.2,
2018,9,2,2,3,A1,1,곽현성,남,46,56,5.67,5.59,27.8,44.4,50,0.31,3464 5611,3,0,F0L0,0,08,일15-1-6,27,75.0/4,60.0/5,75.0/4,60.0/5,33.3/3,0.0/6,031,7.19,60.7,78.6,이휘동/2,유석현/241,085,5.53,39,
2018,9,2,2,4,A2,2,김종민,남,41,58,6.41,6.29,17.6,47.1,64.7,0.22,2434 1462,6,33.3,F0L0,0.17,15,일11-6-6,14,100.0/1,50.0/2,75.0/4,33.3/3,0.0/2,0.0/2,015,5.93,43.3,61,김재윤/0,김현철/23,110,5.5,41,
2018,9,2,2,5,B1,4,김종희,남,47,59,3.4,3.4,0,0,26.7,0.33,4453 4456,3.33,0,F0L0,0,09,일04-4-2,22,0.0/4,100.0/1,0.0/4,0.0/3,0.0/4,0.0/6,068,4.35,21.6,42.4,배혜민/65,정용진/536,048,4.06,18.9,
2018,9,2,2,6,A1,1,길현태,남,42,58,7,6.94,41.2,64.7,76.5,0.2,4132 1136,7,50,F0L0,0.13,,"일06-4-4, 일15-3-3",18,100.0/2,80.0/5,100.0/2,50.0/2,0.0/2,20.0/5,121,6.13,44.6,62,손동민/14,김지현/01,056,5.42,36.5,
2018,9,2,3,1,B2,12,이상문,남,34,56,3.75,3.34,6.3,12.5,31.3,0.35,4560 4264,3,0,F0L0,0,,"일05-5-5, 일13-2-3",12,0.0/1,25.0/4,0.0/2,0.0/1,100.0/2,0.0/2,070,6.01,40.2,60.9,장수영/2,민영건/313,018,5.2,29.6,
2018,9,2,3,2,B1,14,박원규,남,25,56,6.5,6.39,21.4,42.9,78.6,0.22,6431 2133,5.25,25,F0L0,0.13,12,일15-5-1,23,60.0/5,50.0/4,50.0/4,25.0/4,0.0/1,20.0/5,136,5.51,38.4,57.4,서종원/6,이경섭/334,008,5.74,42.6,
2018,9,2,3,3,A1,2,최광성,남,44,59,8.06,8,50,72.2,83.3,0.23,2131 3421,7.33,50,F0L0,0,16,일16-3-4,29,100.0/2,100.0/6,83.3/6,83.3/6,33.3/3,33.3/6,035,5.33,34,52,김승택/53,반혜진/44,021,5.07,29.1,
2018,9,2,3,4,A2,1,우진수,남,42,57,4.25,4.15,10,35,45,0.24,6263 2665,4.71,42.9,F0L0,0.11,15,"일07-6-6, 일14-6-3",43,66.7/9,57.1/7,28.6/7,42.9/7,14.3/7,16.7/6,127,4.89,30,48.3,김인혜/5,곽현성/346,082,5.4,36,
2018,9,2,3,5,B2,5,여현창,남,39,61,3.67,2.75,0,16.7,41.7,0.25,2435 3666,6,50,F0L0,0,13,일16-2-2,7,0.0/1,0.0/1,0.0/1,100.0/1,0.0/2,0.0/1,149,6.04,47.1,58.8,고정환/5,사재준/253,034,5.3,32.8,
2018,9,2,3,6,B1,13,김도휘,남,33,59,5.63,5.32,25,50,50,0.26,1420 5555,7,50,F0L0,0,10,일11-1-1,19,66.7/3,66.7/3,66.7/3,33.3/3,33.3/3,0.0/4,051,5.71,37.8,57.2,어선규/2,임정택/61,100,5.55,41.3,
2018,9,2,4,1,A2,10,이경섭,남,35,60,5.25,5.19,6.3,31.3,56.3,0.28,3342 2325,5.33,0,F0L0,0.17,11,일16-6-3,21,66.7/3,40.0/5,33.3/3,25.0/4,50.0/2,25.0/4,124,4.8,31.2,46,주은석/13,김명진/55,054,4.6,26.8,
2018,9,2,4,2,A2,7,배혜민,남,37,57,4.76,4.7,11.8,35.3,41.2,0.34,6566 2342,1.5,0,F0L0,0,,"일06-5-3, 일12-3-4",25,75.0/4,60.0/5,33.3/3,16.7/6,0.0/4,0.0/3,103,5.73,36.9,59.6,장영태/4,윤동오/151,087,4.94,33.3,
2018,9,2,4,3,B1,11,김강현,남,35,56,4.94,4.65,11.8,23.5,52.9,0.31,3553 4363,4,0,F0L0,0,13,일01-2-4,21,50.0/4,0.0/1,40.0/5,0.0/4,0.0/3,25.0/4,114,7.34,64.7,78.2,조현귀/1,한  운/26,049,5.79,44.5,
2018,9,2,4,4,A1,12,유석현,남,32,56,7,6.94,41.2,58.8,64.7,0.22,4112 4126,7.67,66.7,F0L0,0,,"일04-2-5, 일11-2-3",34,80.0/5,100.0/8,83.3/6,75.0/4,50.0/4,0.0/7,156,4.63,27.5,44.5,홍기철/6,박상현/53,038,5.67,38.5,
2018,9,2,4,5,A1,5,주은석,남,36,58,6.4,6.33,40,53.3,66.7,0.29,1356 2136,5.4,40,F0L0,0.2,16,일07-2-2,21,75.0/4,75.0/4,33.3/3,0.0/3,25.0/4,0.0/3,129,6.17,43.2,68.3,구현구/6,신동열/35,057,4.81,31.7,
2018,9,2,4,6,A2,6,김동민,남,40,54,5.09,5.04,13.6,27.3,54.5,0.25,3532 1663,4.89,22.2,F0L0,0,12,"일04-실격(면책)-4, 일13-3-2",32,50.0/4,50.0/4,25.0/4,40.0/5,14.3/7,25.0/8,080,5.63,34.3,55.7,김태용/546,김창규/33,014,4.36,25.9,
2018,9,2,5,1,A2,5,김희용,남,38,59,4.53,4.47,23.5,29.4,41.2,0.23,1355 5462,5,25,F0L0,0,14,일16-5-5,22,75.0/4,40.0/5,100.0/1,75.0/4,0.0/5,33.3/3,045,4.87,26.7,47.5,박석문/6,박정아/352,081,5.38,38.6,
2018,9,2,5,2,B1,12,강영길,남,35,62,3.54,3.46,15.4,15.4,23.1,0.15,6516 5341,4.33,33.3,F0L0,0,13,일10-3-6,17,100.0/3,50.0/2,0.0/4,0.0/2,0.0/4,0.0/2,071,5.22,34,50.2,정주현/11,이동준/243,019,5.32,37.4,
2018,9,2,5,3,B1,11,서  휘,남,32,58,5.87,5.8,26.7,40,46.7,0.27,2154 1545,9,100,F0L0,0,,"일04-3-1, 일12-1-5",18,100.0/3,50.0/2,50.0/4,25.0/4,0.0/3,0.0/2,122,5.99,46.6,58.6,이응석/15,문성현/65,098,5.04,29.4,
2018,9,2,5,4,B1,5,최영재,남,38,59,6.67,6.34,40,53.3,73.3,0.25,1121 1313,9.6,100,F0L0,0.2,,일06-3-2,15,66.7/3,50.0/4,100.0/1,0.0/2,100.0/2,66.7/3,139,4.81,29.6,47.5,김태규/52,조규태/24,050,4.83,29.3,
2018,9,2,5,5,B1,1,김대선,남,48,53,4.2,4.13,13.3,20,33.3,0.29,1456 6341,3.6,20,F0L0,0,,일12-4-3,19,80.0/5,33.3/3,50.0/2,0.0/3,0.0/3,0.0/3,048,5.32,35.4,52.4,신동길/62,최진혁/46,029,4.48,20.9,
2018,9,2,5,6,A1,11,김응선,남,33,56,8.74,8.69,63.2,73.7,94.7,0.22,1231 2111,8.67,83.3,F0L0,0,12,일10-5-4,24,50.0/2,100.0/4,60.0/5,50.0/4,40.0/5,50.0/4,004,6.29,48.6,64.4,윤영일/4,김동민/321,061,4.96,34.9,
2018,9,2,6,1,B1,2,김현철,남,49,55,5.59,5.44,17.6,41.2,58.8,0.3,2315 1512,7.2,60,F0L0,0,,일02-6-6,22,50.0/4,0.0/2,75.0/4,25.0/4,25.0/4,25.0/4,120,4.67,25,44.4,이진휘/5,경상수/43,011,5.29,33.5,
2018,9,2,6,2,A1,1,이응석,남,47,59,6,5.93,13.6,40.9,72.7,0.22,1532 2333,6.43,42.9,F0L0,0.11,16,"일02-2-1, 일11-3-4",32,83.3/6,50.0/6,50.0/4,42.9/7,33.3/6,0.0/3,053,4.83,29.6,44.4,우진수/62,이응석/3223,041,4.95,29,
2018,9,2,6,3,B2,1,김명진,남,49,57,3.79,3.75,14.3,21.4,35.7,0.37,5516 5251,3.75,25,F0L0,0,,"일01-3-1, 일10-4-5",16,75.0/4,33.3/3,0.0/2,0.0/1,0.0/4,0.0/2,029,4.37,24.7,38.6,정민수/6,박준현/312,072,5.23,32.3,
2018,9,2,6,4,A1,7,심상철,남,36,58,7.47,7.05,31.6,63.2,84.2,0.27,0212 2133,6,66.7,F0L0,1.33,13,일07-4-3,31,100.0/9,50.0/4,80.0/5,100.0/4,50.0/4,40.0/5,018,4.36,20.3,39.9,이동준/3126,박설희/322,045,5.96,42.9,
2018,9,2,6,5,B2,2,신동열,남,45,65,2.93,2.8,0,6.7,20,0.22,3565 4666,4,0,F0L0,0,,일09-5-3,14,50.0/2,0.0/2,0.0/2,33.3/3,0.0/3,0.0/2,106,5.77,42.6,60.4,박영수/2,황이태/112,094,5.17,32.5,
2018,9,2,6,6,B2,14,구본선,남,27,55,4.29,4.08,21.4,28.6,35.7,0.32,6151 2534,5.75,50,F0L0,0.25,,일13-6-1,15,0.0/2,50.0/2,0.0/4,33.3/3,50.0/2,0.0/2,153,4.68,23.1,44.6,김대선/14,유석현/26,071,5.25,33,
2018,9,2,7,1,A2,6,문주엽,남,37,58,4.38,4.38,0,6.3,43.8,0.27,5264 5433,3.4,20,F0L0,0,,"일01-4-5, 일08-5-3",19,0.0/3,25.0/4,0.0/2,0.0/4,0.0/2,25.0/4,060,4.29,20.1,35.8,김명진/52,김민준/262,024,4.32,22.2,
2018,9,2,7,2,B1,1,권명호,남,49,59,4.5,4.5,14.3,21.4,42.9,0.26,2114 3563,9.33,100,F0L0,0,,일06-1-6,12,25.0/4,00.0/0,50.0/2,0.0/1,50.0/2,0.0/3,116,6.63,49.5,66.8,손지영/4,김응선/123,005,6.08,48,
2018,9,2,7,3,B2,10,박준호,남,32,64,2.92,2.04,0,8.3,16.7,0.28,4425 4355,4,0,F0L0,0,15,일07-3-4,9,100.0/1,0.0/2,0.0/1,00.0/0,0.0/3,0.0/2,084,6.87,56.3,71.3,김희용/1,최광성/213,068,6.03,43.7,
2018,9,2,7,4,B1,7,정종훈,남,38,56,4.81,4.72,18.8,31.3,43.8,0.3,6626 4643,1,0,F0L0,0,,"일05-4-6, 일12-2-1",19,100.0/1,0.0/4,25.0/4,25.0/4,25.0/4,50.0/2,098,6.98,58,74,문안나/632,박설희/142,036,4.2,23.5,
2018,9,2,7,5,B1,9,김지훈,남,32,61,5.27,5,13.3,40,53.3,0.27,1262 6554,6.75,75,F0L0,0.25,,일05-3-2,19,80.0/5,50.0/2,0.0/4,66.7/3,0.0/2,33.3/3,061,5.44,36.1,55,박진서/23,한성근/333,069,5.35,34.6,
2018,9,2,7,6,A1,8,이동준,남,33,56,6.11,6.11,22.2,50,66.7,0.26,4124 3312,6.4,40,F0L0,0,16,일15-6-4,26,40.0/5,66.7/3,57.1/7,75.0/4,0.0/5,50.0/2,134,4.82,27.7,44.7,박준현/2,여현창/24,010,5.42,33.2,
2018,9,2,8,1,B1,14,김은지,여,30,52,4.83,4.66,8.3,41.7,50,0.22,2526 6212,6,66.7,F0L0,0,,일05-6-4,16,0.0/1,60.0/5,66.7/3,0.0/2,0.0/3,0.0/2,024,4.68,27,40.3,이지은/4,이태희/55,015,5.33,33.7,
2018,9,2,8,2,B2,9,신현경,여,38,53,3.88,3.76,0,23.5,41.2,0.3,3235 5552,5.5,25,F0L0,0.38,,일08-6-5,18,0.0/1,50.0/4,33.3/3,33.3/3,0.0/4,0.0/3,026,4.49,22,42.2,김종희/4,안지민/032,106,4.51,21.5,
2018,9,2,8,3,A1,1,이태희,남,47,58,6.72,6.66,22.2,55.6,72.2,0.29,5524 3331,4.4,20,F0L0,0.2,,"일04-1-6, 일14-1-1",30,75.0/4,66.7/6,50.0/6,60.0/5,50.0/4,20.0/5,102,5.05,32,49.7,김종목/5,김현덕/64,067,4.84,32.1,
2018,9,2,8,4,B1,10,김태규,남,34,57,4.6,4.47,20,33.3,40,0.33,5215 2531,5,50,F0L0,0,,"일02-1-5, 일10-1-1",15,100.0/3,33.3/3,50.0/2,0.0/1,0.0/3,0.0/3,077,6.67,48.9,71.7,정인교/11,김국흠/144,089,6.26,48.2,
2018,9,2,8,5,A1,1,곽현성,남,46,56,5.67,5.59,27.8,44.4,50,0.31,3464 5611,3,0,F0L0,0,02,일15-1-6,27,75.0/4,60.0/5,75.0/4,60.0/5,33.3/3,0.0/6,031,7.19,60.7,78.6,이휘동/2,유석현/241,085,5.53,39,
2018,9,2,8,6,B2,14,문성현,남,27,64,1.69,1.25,0,0,0,0.24,6565 5054,1.5,0,F0L0,0.13,,일03-실격-2,15,0.0/1,0.0/4,0.0/2,0.0/3,0.0/3,0.0/2,081,4.37,18.7,39.8,박상현/625,이동준/65,103,5.33,37.9,
2018,9,2,9,1,B1,6,권일혁,남,37,59,4.24,4.21,5.9,23.5,35.3,0.38,4351 5562,4,0,F0L0,0,,일09-6-4,15,0.0/3,66.7/3,0.0/1,0.0/3,0.0/2,0.0/3,150,4.64,26.4,43.1,류해광/4,유석현/411,009,5.16,30.3,
2018,9,2,9,2,A2,3,박설희,여,36,55,6.67,6.61,22.2,55.6,72.2,0.22,3261 4211,6.17,50,F0L0,0.08,,일06-6-5,27,75.0/4,50.0/4,50.0/6,25.0/4,25.0/4,20.0/5,143,4.38,24,37.1,강영길/6,손제민/455,033,5.86,41.3,
2018,9,2,9,3,B1,4,김종희,남,47,59,3.4,3.4,0,0,26.7,0.33,4453 4456,3.33,0,F0L0,0,02,일04-4-2,22,0.0/4,100.0/1,0.0/4,0.0/3,0.0/4,0.0/6,068,4.35,21.6,42.4,배혜민/65,정용진/536,048,4.06,18.9,
2018,9,2,9,4,B2,14,하서우,여,24,46,2.5,2.5,7.1,7.1,7.1,0.36,1646 5566,5.5,50,F0L0,0,,"일01-5-2, 일16-4-6",13,20.0/5,00.0/0,0.0/2,0.0/1,0.0/3,0.0/2,021,6.45,50.8,65.4,이동준/41,김지훈/12,066,4.84,28.1,
2018,9,2,9,5,B2,14,김성찬,남,31,58,2.63,2.38,0,0,18.8,0.28,3355 5644,4,0,F0L0,0.75,,일08-3-2,16,0.0/3,0.0/2,0.0/3,0.0/2,0.0/5,0.0/1,154,5.95,41.9,60.1,김민길/5,주은석/562,017,5.86,41.1,
2018,9,2,9,6,A1,3,박정아,여,39,48,6.74,6.63,21.1,47.4,78.9,0.23,3524 2353,5.67,33.3,F0L0,0.25,01,일15-2-2,32,60.0/5,50.0/6,42.9/7,75.0/4,25.0/4,0.0/6,007,6.48,50,68.4,이종인/20,이지수/01,104,5.5,37.1,
2018,9,2,10,1,A1,2,김효년,남,44,56,6.11,5.86,33.3,50,55.6,0.2,4114 1143,8,66.7,F0L0,0,,"일02-3-2, 일09-4-5",21,66.7/3,50.0/4,100.0/4,33.3/3,50.0/2,40.0/5,135,5.09,27.9,51.6,김민준/52,김민천/25,031,5.06,31.2,
2018,9,2,10,2,B1,13,김도휘,남,33,59,5.63,5.32,25,50,50,0.26,1420 5555,7,50,F0L0,0,03,일11-1-1,19,66.7/3,66.7/3,66.7/3,33.3/3,33.3/3,0.0/4,051,5.71,37.8,57.2,어선규/2,임정택/61,100,5.55,41.3,
2018,9,2,10,3,A2,1,서화모,남,44,56,4.5,4.5,0,14.3,50,0.27,5343 4355,4.4,0,F0L0,0,,"일08-2-6, 일16-1-1",22,25.0/4,25.0/4,33.3/3,0.0/2,0.0/5,0.0/4,034,6.2,47.6,64.9,전정환/1,최영재/112,030,5.23,36.1,
2018,9,2,10,4,A1,8,한종석,남,35,58,6.72,6.72,16.7,50,77.8,0.28,4125 2262,6.67,66.7,F0L0,0,,"일05-2-3, 일14-3-5",27,100.0/4,87.5/8,25.0/4,50.0/4,50.0/4,0.0/3,008,5.53,34.5,55.7,최재원/5,구본수/46,062,5.51,34.7,
2018,9,2,10,5,B1,7,황이태,남,38,58,6,6,14.3,50,71.4,0.27,1123 6225,7,60,F0L0,0,,일14-5-4,16,66.7/3,100.0/2,100.0/1,25.0/4,25.0/4,0.0/2,072,6.08,44.4,62.4,김계영/31,황만주/225,022,5.06,29.5,
2018,9,2,10,6,B1,6,양원준,남,41,61,5.31,5.23,23.1,38.5,38.5,0.28,6114 4446,5.5,50,F0L0,0,01,일10-6-3,10,50.0/2,100.0/2,00.0/0,50.0/2,0.0/2,0.0/2,112,5.36,34,54,이승일/3,우진수/6326,007,5.69,38.2,
2018,9,2,11,1,A2,2,박석문,남,55,59,4.59,4.3,17.6,23.5,47.1,0.22,6114 0343,6.25,50,F0L0,0,,일08-1-4,22,0.0/2,60.0/5,33.3/3,0.0/3,0.0/3,16.7/6,057,5.72,41.7,61.3,김성찬/3,조규태/12,065,4.81,27.1,
2018,9,2,11,2,B1,8,정주현,남,34,51,4,4,15.4,23.1,30.8,0.34,1156 5366,5.75,50,F0L0,0,,일07-5-5,14,0.0/2,0.0/2,100.0/1,25.0/4,0.0/3,0.0/2,159,4.74,28,42.5,박민수/53,박원규/64,091,5.62,39.6,
2018,9,2,11,3,A1,4,민영건,남,42,58,7.58,7.5,36.8,63.2,78.9,0.25,3132 2413,7,50,F0L0,0.25,,"일05-1-1, 일15-4-5",34,66.7/6,57.1/7,62.5/8,33.3/3,33.3/6,25.0/4,115,4.55,22.9,42.9,강지환/3,서화모/534,077,4.92,31,
2018,9,2,11,4,B1,10,구본수,남,36,59,4.36,4.29,7.1,7.1,50,0.31,4663 3154,3,0,F0L0,0,01,일11-5-2,19,0.0/4,0.0/4,0.0/1,20.0/5,0.0/2,0.0/3,078,4.73,28.6,43.8,김세원/5,강창효/24,032,4.45,25.7,
2018,9,2,11,5,A2,10,이경섭,남,35,60,5.25,5.19,6.3,31.3,56.3,0.28,3342 2325,5.33,0,F0L0,0.17,04,일16-6-3,21,66.7/3,40.0/5,33.3/3,25.0/4,50.0/2,25.0/4,124,4.8,31.2,46,주은석/13,김명진/55,054,4.6,26.8,
2018,9,2,11,6,B2,1,정민수,남,43,58,4.19,3.31,18.8,18.8,37.5,0.21,6430 5614,3.67,0,F0L0,0.67,,일09-1-1,15,0.0/2,50.0/2,25.0/4,50.0/2,0.0/2,0.0/3,042,5.81,42.7,54.6,김기한/2,송효석/411,088,5.36,35.4,
2018,9,2,12,1,A1,11,김응선,남,33,56,8.74,8.69,63.2,73.7,94.7,0.22,1231 2111,8.67,83.3,F0L0,0,05,일10-5-4,24,50.0/2,100.0/4,60.0/5,50.0/4,40.0/5,50.0/4,004,6.29,48.6,64.4,윤영일/4,김동민/321,061,4.96,34.9,
2018,9,2,12,2,B1,2,김정구,남,46,53,4.93,4.93,13.3,33.3,46.7,0.28,6356 4224,3,0,F0L0,0,,"일03-1-1, 일12-5-6",23,50.0/4,0.0/3,40.0/5,100.0/3,0.0/5,0.0/3,032,5.52,35.6,53.6,김효년/4,이상문/45,035,5.39,33.3,
