연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2019,39,2,06R,① 우진수,⑤ 김응선,③ 이동준,(1) 1.6,"(1) 1.0, (5) 2.7",(1-5) 5.7,(1-5) 4.1,(1-5-3) 2.7,(1-5-3) 4.1,(1-5-3) 11.9,
2019,39,2,07R,① 김희용,⑤ 윤영근,② 박종덕,(1) 3.4,"(1) 1.5, (5) 16.0",(1-5) 45.6,(1-5) 38.0,(1-5-2) 23.8,(1-5-2) 41.0,(1-5-2) 183.5,④
2019,39,2,08R,① 김창규,⑤ 손근성,③ 문주엽,(1) 2.7,"(1) 1.4, (5) 2.9",(1-5) 10.6,(1-5) 7.1,(1-5-3) 8.3,(1-5-3) 12.7,(1-5-3) 39.1,
2019,39,2,09R,② 홍기철,⑤ 김성찬,① 박석문,(2) 9.8,"(2) 3.3, (5) 15.9",(2-5) 112.5,(2-5) 66.3,(2-5-1) 21.0,(2-5-1) 144.6,(2-5-1) 629.1,
2019,39,2,10R,① 안지민,② 이재학,⑥ 정세혁,(1) 1.2,"(1) 1.4, (2) 1.2",(1-2) 2.0,(1-2) 1.6,(1-2-6) 11.2,(1-2-6) 15.5,(1-2-6) 19.9,
2019,39,2,11R,④ 이택근,③ 나병창,⑥ 임정택,(4) 9.4,"(4) 5.7, (3) 1.7",(4-3) 80.9,(4-3) 24.1,(4-3-6) 100.0,(4-3-6) 599.1,(4-3-6) 820.9,
2019,39,2,12R,① 민영건,④ 조성인,② 박진서,(1) 1.8,"(1) 1.2, (4) 1.4",(1-4) 2.6,(1-4) 1.7,(1-4-2) 1.7,(1-4-2) 2.5,(1-4-2) 4.1,
2019,39,2,13R,④ 한 운,② 최광성,⑤ 배혜민,(4) 11.7,"(4) 3.8, (2) 1.1",(4-2) 18.7,(4-2) 3.6,(4-2-5) 7.0,(4-2-5) 42.1,(4-2-5) 60.8,
2019,39,2,14R,④ 김정구,② 박원규,① 손지영,(4) 11.5,"(4) 2.2, (2) 1.0",(4-2) 27.3,(4-2) 2.9,(4-2-1) 2.5,(4-2-1) 44.7,(4-2-1) 61.6,
2019,39,2,15R,① 임태경,⑥ 김창규,② 김완석,(1) 1.7,"(1) 1.2, (6) 7.2",(1-6) 15.7,(1-6) 13.4,(1-6-2) 5.3,(1-6-2) 11.8,(1-6-2) 52.7,
2019,39,2,16R,③ 김응선,① 황이태,⑤ 문주엽,(3) 1.4,"(3) 1.1, (1) 1.9",(3-1) 3.6,(3-1) 1.9,(3-1-5) 2.6,(3-1-5) 4.0,(3-1-5) 6.4,
2019,39,2,17R,④ 안지민,② 김종민,⑤ 박종덕,(4) 1.4,"(4) 1.4, (2) 1.0",(4-2) 2.7,(4-2) 1.4,(4-2-5) 1.8,(4-2-5) 2.8,(4-2-5) 4.2,
2019,39,1,01R,① 조성인,② 김성찬,③ 김민준,(1) 1.0,"(1) 1.0, (2) 22.6",(1-2) 13.6,(1-2) 16.0,(1-2-3) 19.9,(1-2-3) 24.1,(1-2-3) 54.3,
2019,39,1,02R,① 최광성,② 김응선,③ 김정구,(1) 2.7,"(1) 1.1, (2) 1.1",(1-2) 3.6,(1-2) 1.7,(1-2-3) 1.5,(1-2-3) 4.9,(1-2-3) 7.0,
2019,39,1,03R,② 박민영,① 김도환,⑥ 박진서,(2) 6.4,"(2) 2.1, (1) 1.8",(2-1) 21.8,(2-1) 9.3,(2-1-6) 29.5,(2-1-6) 85.4,(2-1-6) 104.5,
2019,39,1,04R,⑤ 이동준,⑥ 전정환,② 최진혁,(5) 3.3,"(5) 1.6, (6) 1.9",(5-6) 11.0,(5-6) 9.0,(5-6-2) 22.7,(5-6-2) 45.9,(5-6-2) 59.2,
2019,39,1,05R,① 나병창,② 박정아,⑤ 정민수,(1) 2.0,"(1) 1.3, (2) 2.2",(1-2) 4.2,(1-2) 2.8,(1-2-5) 4.3,(1-2-5) 7.0,(1-2-5) 13.5,
2019,39,1,06R,① 문성현,④ 임정택,⑥ 안지민,(1) 6.0,"(1) 2.5, (4) 4.2",(1-4) 24.9,(1-4) 18.8,(1-4-6) 39.1,(1-4-6) 59.6,(1-4-6) 102.0,
2019,39,1,07R,③ 김완석,④ 손지영,⑤ 황이태,(3) 1.6,"(3) 1.2, (4) 7.1",(3-4) 14.0,(3-4) 14.3,(3-4-5) 9.8,(3-4-5) 12.1,(3-4-5) 33.7,
2019,39,1,08R,① 정용진,② 이미나,③ 김창규,(1) 1.6,"(1) 1.2, (2) 1.2",(1-2) 2.6,(1-2) 1.7,(1-2-3) 1.5,(1-2-3) 2.5,(1-2-3) 3.9,
2019,39,1,09R,④ 홍기철,⑤ 이주영,⑥ 최광성,(4) 23.3,"(4) 4.6, (5) 1.6",(4-5) 61.2,(4-5) 30.2,(4-5-6) 20.3,(4-5-6) 89.9,(4-5-6) 137.0,
2019,39,1,10R,③ 손근성,② 구현구,⑤ 서 휘,(3) 2.7,"(3) 1.9, (2) 1.4",(3-2) 15.1,(3-2) 6.9,(3-2-5) 2.4,(3-2-5) 8.9,(3-2-5) 23.1,
2019,39,1,11R,③ 이택근,① 신동길,⑤ 정주현,(3) 19.2,"(3) 4.5, (1) 8.4",(3-1) 206.7,(3-1) 100.5,(3-1-5) 66.6,(3-1-5) 339.4,(3-1-5) 1335.7,
2019,39,1,12R,③ 윤동오,① 문주엽,⑤ 박민영,(3) 33.4,"(3) 3.8, (1) 1.1",(3-1) 70.3,(3-1) 13.5,(3-1-5) 54.2,(3-1-5) 573.3,(3-1-5) 371.6,
2019,39,1,13R,① 박진서,③ 이재학,② 이동준,(1) 1.6,"(1) 1.3, (3) 3.1",(1-3) 10.5,(1-3) 8.7,(1-3-2) 3.3,(1-3-2) 5.6,(1-3-2) 25.4,
2019,39,1,14R,① 김종민,⑤ 나병창,④ 민영건,(1) 1.1,"(1) 1.0, (5) 2.3",(1-5) 5.5,(1-5) 5.2,(1-5-4) 2.0,(1-5-4) 2.5,(1-5-4) 10.6,
2019,39,1,15R,③ 박원규,① 정민수,⑤ 이진휘,(3) 2.1,"(3) 1.3, (1) 1.2",(3-1) 3.0,(3-1) 1.4,(3-1-5) 4.8,(3-1-5) 9.7,(3-1-5) 12.7,
2019,39,1,16R,② 안지민,④ 박정아,⑤ 이미나,(2) 2.1,"(2) 1.4, (4) 2.2",(2-4) 8.5,(2-4) 7.9,(2-4-5) 9.5,(2-4-5) 12.2,(2-4-5) 21.5,
2019,39,1,17R,② 길현태,⑥ 우진수,① 서 휘,(2) 7.8,"(2) 2.1, (6) 1.7",(2-6) 39.2,(2-6) 16.4,(2-6-1) 1.7,(2-6-1) 25.3,(2-6-1) 95.2,
2019,38,2,01R,⑥ 이종인,① 박상현,② 조성인,(6) 3.1,"(6) 1.5, (1) 1.0",(6-1) 3.7,(6-1) 1.1,(6-1-2) 1.7,(6-1-2) 5.8,(6-1-2) 8.4,
2019,38,2,02R,② 한 진,③ 박진서,④ 김승택,(2) 1.1,"(2) 1.0, (3) 8.5",(2-3) 4.0,(2-3) 4.1,(2-3-4) 21.7,(2-3-4) 20.5,(2-3-4) 37.0,
2019,38,2,03R,④ 최영재,① 전두식,③ 홍기철,(4) 2.2,"(4) 1.1, (1) 1.1",(4-1) 3.1,(4-1) 1.2,(4-1-3) 2.4,(4-1-3) 5.8,(4-1-3) 7.6,
2019,38,2,04R,④ 주은석,② 윤영일,① 신현경,(4) 3.1,"(4) 1.0, (2) 1.6",(4-2) 6.0,(4-2) 3.3,(4-2-1) 6.0,(4-2-1) 17.5,(4-2-1) 27.2,
2019,38,2,05R,③ 정경호,① 양원준,⑤ 김세원,(3) 2.3,"(3) 1.4, (1) 1.2",(3-1) 6.0,(3-1) 2.7,(3-1-5) 5.9,(3-1-5) 16.0,(3-1-5) 22.0,
2019,38,2,06R,④ 송효석,⑤ 김기한,② 정훈민,(4) 1.4,"(4) 1.2, (5) 6.8",(4-5) 5.0,(4-5) 5.9,(4-5-2) 4.5,(4-5-2) 5.9,(4-5-2) 13.0,
2019,38,2,07R,④ 김민천,① 강영길,⑥ 이주영,(4) 4.8,"(4) 1.2, (1) 1.2",(4-1) 7.5,(4-1) 2.0,(4-1-6) 3.9,(4-1-6) 14.2,(4-1-6) 16.6,
2019,38,2,08R,① 김현철,⑤ 이지수,③ 한 운,(1) 2.0,"(1) 1.2, (5) 2.1",(1-5) 14.1,(1-5) 12.2,(1-5-3) 39.1,(1-5-3) 44.7,(1-5-3) 128.7,
2019,38,2,09R,② 김승택,① 강지환,④ 김동경,(2) 14.0,"(2) 2.6, (1) 1.4",(2-1) 27.4,(2-1) 8.1,(2-1-4) 29.8,(2-1-4) 179.9,(2-1-4) 160.7,
2019,38,2,10R,④ 조성인,③ 한 진,⑤ 김계영,(4) 3.8,"(4) 1.7, (3) 1.1",(4-3) 6.5,(4-3) 2.3,(4-3-5) 4.0,(4-3-5) 13.1,(4-3-5) 17.4,
2019,38,2,11R,③ 김인혜,① 이종인,⑤ 김명진,(3) 4.9,"(3) 1.4, (1) 1.0",(3-1) 5.9,(3-1) 2.0,(3-1-5) 11.2,(3-1-5) 39.5,(3-1-5) 45.4,
2019,38,2,12R,① 장영태,④ 어선규,③ 조규태,(1) 4.3,"(1) 1.5, (4) 1.1",(1-4) 7.2,(1-4) 1.6,(1-4-3) 6.5,(1-4-3) 37.7,(1-4-3) 43.8,
2019,38,2,13R,③ 박상현,① 서 휘,② 권명호,(3) 1.5,"(3) 1.0, (1) 1.6",(3-1) 2.9,(3-1) 1.8,(3-1-2) 2.7,(3-1-2) 4.9,(3-1-2) 6.7,
2019,38,2,14R,③ 심상철,④ 박종덕,⑤ 윤영일,(3) 1.5,"(3) 1.0, (4) 1.2",(3-4) 1.5,(3-4) 1.3,(3-4-5) 3.7,(3-4-5) 4.1,(3-4-5) 4.9,
2019,38,2,15R,③ 김종민,① 이주영,⑤ 김현철,(3) 2.1,"(3) 1.0, (1) 1.3",(3-1) 3.4,(3-1) 1.6,(3-1-5) 4.1,(3-1-5) 7.9,(3-1-5) 10.7,
2019,38,2,16R,② 송효석,③ 김완석,④ 하서우,(2) 1.1,"(2) 1.1, (3) 1.4",(2-3) 1.5,(2-3) 1.4,(2-3-4) 3.9,(2-3-4) 4.9,(2-3-4) 5.1,
2019,38,2,17R,① 김지현,⑥ 양원준,② 박준호,(1) 1.3,"(1) 1.0, (6) 1.7",(1-6) 2.5,(1-6) 1.8,(1-6-2) 29.8,(1-6-2) 47.9,(1-6-2) 63.7,
2019,38,1,01R,① 어선규,③ 김계영,⑥ 김민길,(1) 1.0,"(1) 1.0, (3) 2.9",(1-3) 4.1,(1-3) 3.4,(1-3-6) 9.3,(1-3-6) 12.7,(1-3-6) 16.3,②
2019,38,1,02R,⑤ 김종희,② 주은석,④ 전두식,(5) 1.2,"(5) 1.0, (2) 1.5",(5-2) 3.6,(5-2) 3.6,(5-2-4) 3.7,(5-2-4) 5.7,(5-2-4) 10.2,
2019,38,1,03R,③ 양원준,⑥ 최영재,④ 윤영일,(3) 1.6,"(3) 1.6, (6) 5.8",(3-6) 8.8,(3-6) 8.8,(3-6-4) 13.1,(3-6-4) 14.9,(3-6-4) 39.6,
2019,38,1,04R,④ 서 휘,⑤ 김승택,② 조규태,(4) 3.5,"(4) 1.5, (5) 7.0",(4-5) 12.7,(4-5) 11.6,(4-5-2) 9.2,(4-5-2) 23.1,(4-5-2) 55.5,
2019,38,1,05R,① 권일혁,④ 김인혜,② 손제민,(1) 11.7,"(1) 4.5, (4) 1.7",(1-4) 38.4,(1-4) 16.1,(1-4-2) 7.7,(1-4-2) 40.2,(1-4-2) 117.0,
2019,38,1,06R,① 한 운,② 이주영,③ 김태규,(1) 6.0,"(1) 1.9, (2) 1.1",(1-2) 8.7,(1-2) 2.2,(1-2-3) 3.6,(1-2-3) 15.8,(1-2-3) 23.7,
2019,38,1,07R,① 박종덕,⑤ 김지현,② 김지영,(1) 1.1,"(1) 1.0, (5) 1.8",(1-5) 2.4,(1-5) 2.3,(1-5-2) 3.2,(1-5-2) 3.3,(1-5-2) 6.5,
2019,38,1,08R,③ 유석현,⑤ 이종인,⑥ 손지영,(3) 2.0,"(3) 1.6, (5) 1.7",(3-5) 4.9,(3-5) 3.6,(3-5-6) 19.9,(3-5-6) 29.6,(3-5-6) 36.4,
2019,38,1,09R,③ 전두식,① 이지수,④ 김계영,(3) 4.4,"(3) 2.0, (1) 1.0",(3-1) 9.3,(3-1) 3.1,(3-1-4) 2.5,(3-1-4) 11.2,(3-1-4) 18.6,
2019,38,1,10R,⑤ 심상철,② 김종희,③ 김현철,(5) 1.2,"(5) 1.0, (2) 1.7",(5-2) 2.3,(5-2) 1.9,(5-2-3) 4.1,(5-2-3) 4.9,(5-2-3) 7.0,
2019,38,1,11R,④ 한 진,② 김완석,③ 기광서,(4) 2.9,"(4) 1.8, (2) 1.2",(4-2) 5.1,(4-2) 1.6,(4-2-3) 3.0,(4-2-3) 11.4,(4-2-3) 13.2,
2019,38,1,12R,② 김종민,⑤ 송효석,⑥ 박상현,(2) 3.1,"(2) 1.7, (5) 1.5",(2-5) 4.1,(2-5) 2.4,(2-5-6) 1.6,(2-5-6) 3.5,(2-5-6) 5.4,①
2019,38,1,13R,② 김인혜,① 김민천,⑥ 장영태,(2) 2.1,"(2) 1.4, (1) 1.5",(2-1) 5.7,(2-1) 2.4,(2-1-6) 10.3,(2-1-6) 23.8,(2-1-6) 33.8,
2019,38,1,14R,① 최영재,⑥ 어선규,② 한종석,(1) 3.9,"(1) 1.6, (6) 1.1",(1-6) 6.1,(1-6) 1.6,(1-6-2) 1.9,(1-6-2) 9.2,(1-6-2) 13.4,
2019,38,1,15R,⑥ 박종덕,④ 유석현,② 김세원,(6) 4.5,"(6) 2.3, (4) 2.0",(6-4) 8.1,(6-4) 3.2,(6-4-2) 5.6,(6-4-2) 17.6,(6-4-2) 31.1,
2019,38,1,16R,④ 강영길,② 김선웅,⑤ 황만주,(4) 2.7,"(4) 1.3, (2) 1.2",(4-2) 4.3,(4-2) 1.4,(4-2-5) 2.4,(4-2-5) 6.7,(4-2-5) 9.0,
2019,38,1,17R,② 심상철,⑥ 정경호,④ 권명호,(2) 1.1,"(2) 1.0, (6) 1.7",(2-6) 2.2,(2-6) 2.0,(2-6-4) 12.9,(2-6-4) 17.2,(2-6-4) 19.2,
2019,37,2,01R,② 임정택,④ 반혜진,③ 김지현,(2) 2.6,"(2) 1.4, (4) 1.3",(2-4) 6.6,(2-4) 3.9,(2-4-3) 1.4,(2-4-3) 5.7,(2-4-3) 13.6,
2019,37,2,02R,② 김민길,③ 이태희,① 임태경,(2) 7.1,"(2) 3.2, (3) 1.0",(2-3) 10.1,(2-3) 2.6,(2-3-1) 1.9,(2-3-1) 12.1,(2-3-1) 17.7,
2019,37,2,03R,⑤ 길현태,④ 이동준,⑥ 박설희,(5) 14.1,"(5) 4.7, (4) 1.3",(5-4) 38.2,(5-4) 6.7,(5-4-6) 8.3,(5-4-6) 62.5,(5-4-6) 96.7,
2019,37,2,04R,② 구남우,④ 김도휘,① 김영민,(2) 5.3,"(2) 3.1, (4) 3.9",(2-4) 45.0,(2-4) 30.9,(2-4-1) 11.8,(2-4-1) 46.3,(2-4-1) 188.3,
2019,37,2,05R,① 박원규,② 홍기철,③ 이경섭,(1) 1.1,"(1) 1.0, (2) 1.9",(1-2) 3.2,(1-2) 2.8,(1-2-3) 3.6,(1-2-3) 4.1,(1-2-3) 8.5,
2019,37,2,06R,⑥ 구본선,① 김정구,③ 이재학,(6) 29.1,"(6) 17.6, (1) 1.3",(6-1) 177.0,(6-1) 70.3,(6-1-3) 32.7,(6-1-3) 643.1,(6-1-3) 995.6,
2019,37,2,07R,② 나병창,③ 정주현,④ 이미나,(2) 4.3,"(2) 1.8, (3) 1.1",(2-3) 5.9,(2-3) 2.3,(2-3-4) 4.8,(2-3-4) 13.5,(2-3-4) 19.0,
2019,37,2,08R,① 오세준,④ 정세혁,③ 이응석,(1) 2.6,"(1) 1.3, (4) 4.2",(1-4) 14.5,(1-4) 10.2,(1-4-3) 5.0,(1-4-3) 10.7,(1-4-3) 40.2,
2019,37,2,09R,④ 김응선,① 장영태,③ 김희용,(4) 2.2,"(4) 1.1, (1) 1.6",(4-1) 4.3,(4-1) 2.0,(4-1-3) 2.0,(4-1-3) 5.5,(4-1-3) 8.0,
2019,37,2,10R,③ 정경호,① 이 인,② 김종목,(3) 2.5,"(3) 1.5, (1) 1.5",(3-1) 7.4,(3-1) 3.5,(3-1-2) 9.7,(3-1-2) 26.0,(3-1-2) 36.5,
2019,37,2,11R,① 우진수,② 이용세,⑤ 한 진,(1) 3.3,"(1) 1.8, (2) 1.4",(1-2) 8.7,(1-2) 4.0,(1-2-5) 13.5,(1-2-5) 29.6,(1-2-5) 42.4,
2019,37,2,12R,① 유석현,⑤ 박정아,⑥ 윤동오,(1) 1.0,"(1) 1.0, (5) 7.3",(1-5) 6.5,(1-5) 6.2,(1-5-6) 8.0,(1-5-6) 10.2,(1-5-6) 22.2,
2019,37,2,13R,① 김도휘,⑤ 김민길,② 이동준,(1) 5.4,"(1) 2.5, (5) 1.4",(1-5) 12.2,(1-5) 6.3,(1-5-2) 2.2,(1-5-2) 8.2,(1-5-2) 23.3,
2019,37,2,14R,① 이태희,③ 최재원,⑤ 문주엽,(1) 1.2,"(1) 1.0, (3) 1.3",(1-3) 2.0,(1-3) 1.3,(1-3-5) 2.5,(1-3-5) 3.5,(1-3-5) 4.5,⑥
2019,37,2,15R,③ 박설희,④ 김정구,⑤ 이응석,(3) 2.1,"(3) 1.1, (4) 3.8",(3-4) 5.4,(3-4) 3.9,(3-4-5) 4.7,(3-4-5) 6.5,(3-4-5) 11.4,
2019,37,2,16R,④ 박원규,⑤ 권혁민,① 김현철,(4) 1.5,"(4) 1.2, (5) 18.0",(4-5) 28.2,(4-5) 25.5,(4-5-1) 43.0,(4-5-1) 53.5,(4-5-1) 141.4,
2019,37,2,17R,② 안지민,⑥ 김기한,③ 손근성,(2) 21.8,"(2) 5.1, (6) 1.4",(2-6) 113.7,(2-6) 29.0,(2-6-3) 10.4,(2-6-3) 139.3,(2-6-3) 399.0,
2019,37,1,01R,④ 유석현,② 최재원,⑥ 한 진,(4) 3.5,"(4) 1.0, (2) 1.0",(4-2) 3.7,(4-2) 1.0,(4-2-6) 6.9,(4-2-6) 27.3,(4-2-6) 26.8,
2019,37,1,02R,④ 문주엽,① 정세혁,③ 손동민,(4) 5.8,"(4) 2.4, (1) 1.9",(4-1) 19.0,(4-1) 8.2,(4-1-3) 17.4,(4-1-3) 62.5,(4-1-3) 80.8,
2019,37,1,03R,③ 김민길,⑥ 김지현,① 이재학,(3) 1.4,"(3) 1.1, (6) 4.4",(3-6) 5.8,(3-6) 6.2,(3-6-1) 2.5,(3-6-1) 3.7,(3-6-1) 11.3,
2019,37,1,04R,④ 길현태,② 김인혜,① 구본선,(4) 4.8,"(4) 1.6, (2) 1.3",(4-2) 7.7,(4-2) 2.7,(4-2-1) 10.1,(4-2-1) 40.6,(4-2-1) 55.8,
2019,37,1,05R,⑤ 박준현,③ 김정구,② 윤동오,(5) 29.4,"(5) 8.9, (3) 1.4",(5-3) 128.3,(5-3) 21.4,(5-3-2) 11.2,(5-3-2) 136.1,(5-3-2) 372.8,
2019,37,1,06R,⑤ 이동준,③ 구남우,④ 문안나,(5) 7.7,"(5) 1.7, (3) 4.3",(5-3) 84.6,(5-3) 47.0,(5-3-4) 21.8,(5-3-4) 92.5,(5-3-4) 349.3,
2019,37,1,07R,① 손근성,④ 이휘동,⑤ 이경섭,(1) 1.5,"(1) 1.3, (4) 5.4",(1-4) 26.3,(1-4) 23.8,(1-4-5) 40.2,(1-4-5) 46.9,(1-4-5) 116.0,
2019,37,1,08R,④ 한성근,① 박설희,⑤ 강영길,(4) 2.8,"(4) 1.6, (1) 1.3",(4-1) 4.9,(4-1) 1.9,(4-1-5) 5.8,(4-1-5) 14.0,(4-1-5) 17.4,
2019,37,1,09R,② 정주현,① 한 진,⑥ 김응선,(2) 1.6,"(2) 1.0, (1) 2.8",(2-1) 5.7,(2-1) 3.9,(2-1-6) 4.9,(2-1-6) 7.0,(2-1-6) 13.7,
2019,37,1,10R,① 김기한,② 김영민,④ 신동길,(1) 1.3,"(1) 1.0, (2) 1.5",(1-2) 2.0,(1-2) 1.5,(1-2-4) 2.5,(1-2-4) 3.1,(1-2-4) 4.5,
2019,37,1,11R,⑤ 박원규,① 반혜진,④ 우진수,(5) 3.0,"(5) 1.5, (1) 1.2",(5-1) 4.9,(5-1) 1.8,(5-1-4) 6.2,(5-1-4) 19.5,(5-1-4) 22.9,
2019,37,1,12R,③ 유석현,⑤ 이재학,① 길현태,(3) 1.8,"(3) 1.5, (5) 8.4",(3-5) 28.0,(3-5) 23.3,(3-5-1) 22.3,(3-5-1) 39.4,(3-5-1) 144.7,
2019,37,1,13R,① 정경호,⑥ 최재원,② 김지현,(1) 4.3,"(1) 1.5, (6) 3.2",(1-6) 29.7,(1-6) 21.4,(1-6-2) 9.0,(1-6-2) 22.3,(1-6-2) 128.5,
2019,37,1,14R,④ 이태희,② 김현철,① 곽현성,(4) 1.7,"(4) 1.1, (2) 2.2",(4-2) 5.0,(4-2) 3.4,(4-2-1) 2.5,(4-2-1) 5.5,(4-2-1) 12.6,
2019,37,1,15R,④ 박설희,② 이경섭,⑤ 이미나,(4) 1.8,"(4) 1.2, (2) 1.3",(4-2) 3.5,(4-2) 1.7,(4-2-5) 2.6,(4-2-5) 5.2,(4-2-5) 7.0,①
2019,37,1,16R,③ 문안나,② 김희영,④ 박정아,(3) 1.2,"(3) 1.0, (2) 3.1",(3-2) 10.3,(3-2) 10.4,(3-2-4) 6.4,(3-2-4) 10.1,(3-2-4) 24.1,
2019,37,1,17R,⑤ 정주현,① 장수영,④ 홍기철,(5) 1.3,"(5) 1.0, (1) 1.9",(5-1) 3.7,(5-1) 2.6,(5-1-4) 15.1,(5-1-4) 20.3,(5-1-4) 30.9,
2019,36,2,01R,② 서화모,① 조현귀,⑤ 류해광,(2) 2.0,"(2) 1.0, (1) 1.4",(2-1) 3.6,(2-1) 1.4,(2-1-5) 1.5,(2-1-5) 3.7,(2-1-5) 6.0,
2019,36,2,02R,② 김효년,① 박준호,⑤ 김재윤,(2) 1.1,"(2) 1.2, (1) 4.5",(2-1) 8.1,(2-1) 6.3,(2-1-5) 31.8,(2-1-5) 34.5,(2-1-5) 64.1,
2019,36,2,03R,① 이미나,⑥ 김승택,② 김은지,(1) 1.2,"(1) 1.2, (6) 7.2",(1-6) 10.8,(1-6) 8.8,(1-6-2) 11.4,(1-6-2) 14.9,(1-6-2) 59.2,
2019,36,2,04R,② 김창규,④ 문안나,⑥ 이휘동,(2) 2.6,"(2) 1.2, (4) 1.1",(2-4) 3.4,(2-4) 1.6,(2-4-6) 2.0,(2-4-6) 4.8,(2-4-6) 7.0,
2019,36,2,05R,③ 장수영,④ 최광성,② 전두식,(3) 2.1,"(3) 1.5, (4) 2.9",(3-4) 7.5,(3-4) 5.4,(3-4-2) 4.7,(3-4-2) 8.0,(3-4-2) 21.7,
2019,36,2,06R,① 문성현,⑤ 어선규,② 이지수,(1) 3.6,"(1) 2.0, (5) 2.1",(1-5) 9.3,(1-5) 4.2,(1-5-2) 2.7,(1-5-2) 8.5,(1-5-2) 17.1,
2019,36,2,07R,① 김응선,③ 우진수,④ 정주현,(1) 1.1,"(1) 1.1, (3) 1.8",(1-3) 2.9,(1-3) 3.0,(1-3-4) 2.6,(1-3-4) 2.8,(1-3-4) 6.3,
2019,36,2,08R,② 류해광,⑤ 강창효,① 한 운,(2) 1.2,"(2) 1.1, (5) 4.8",(2-5) 5.8,(2-5) 6.0,(2-5-1) 8.5,(2-5-1) 10.2,(2-5-1) 28.8,
2019,36,2,09R,③ 김계영,② 김재윤,④ 이상문,(3) 1.6,"(3) 1.4, (2) 1.4",(3-2) 4.0,(3-2) 2.0,(3-2-4) 2.8,(3-2-4) 5.2,(3-2-4) 8.4,
2019,36,2,10R,① 기광서,④ 나병창,② 박정아,(1) 1.5,"(1) 1.2, (4) 2.0",(1-4) 4.5,(1-4) 3.2,(1-4-2) 2.5,(1-4-2) 4.0,(1-4-2) 9.8,
2019,36,2,11R,④ 조현귀,③ 김은지,② 김도휘,(4) 4.2,"(4) 2.2, (3) 5.6",(4-3) 47.3,(4-3) 33.9,(4-3-2) 9.6,(4-3-2) 36.7,(4-3-2) 167.0,
2019,36,2,12R,① 권현기,④ 이 인,③ 박준호,(1) 3.7,"(1) 1.8, (4) 6.4",(1-4) 80.4,(1-4) 34.6,(1-4-3) 117.0,(1-4-3) 450.7,(1-4-3) 637.9,
2019,36,2,13R,④ 김국흠,① 이휘동,⑥ 최영재,(4) 4.0,"(4) 1.3, (1) 1.1",(4-1) 8.0,(4-1) 2.2,(4-1-6) 8.4,(4-1-6) 23.7,(4-1-6) 42.4,
2019,36,2,14R,① 어선규,④ 김응선,② 박석문,(1) 1.7,"(1) 1.0, (4) 1.3",(1-4) 2.1,(1-4) 1.4,(1-4-2) 1.2,(1-4-2) 2.0,(1-4-2) 2.9,
2019,36,2,15R,① 김민천,② 이경섭,⑤ 김완석,(1) 1.5,"(1) 1.3, (2) 1.8",(1-2) 3.2,(1-2) 2.4,(1-2-5) 13.7,(1-2-5) 18.9,(1-2-5) 24.8,
2019,36,2,16R,① 김종민,③ 이태희,② 정용진,(1) 1.5,"(1) 1.1, (3) 1.3",(1-3) 2.2,(1-3) 1.5,(1-3-2) 2.5,(1-3-2) 3.4,(1-3-2) 5.2,
2019,36,2,17R,③ 민영건,② 정세혁,① 문주엽,(3) 3.1,"(3) 1.3, (2) 5.2",(3-2) 33.8,(3-2) 17.4,(3-2-1) 4.1,(3-2-1) 13.0,(3-2-1) 71.4,
2019,36,1,01R,② 문주엽,⑤ 김도휘,④ 김계영,(2) 1.5,"(2) 1.2, (5) 4.1",(2-5) 11.1,(2-5) 11.7,(2-5-4) 2.4,(2-5-4) 3.6,(2-5-4) 20.0,
2019,36,1,02R,③ 김태규,② 기광서,④ 이지수,(3) 2.1,"(3) 1.3, (2) 1.4",(3-2) 4.3,(3-2) 2.1,(3-2-4) 1.8,(3-2-4) 4.1,(3-2-4) 7.9,
2019,36,1,03R,② 민영건,① 손제민,⑤ 전두식,(2) 1.2,"(2) 1.0, (1) 1.4",(2-1) 2.8,(2-1) 1.5,(2-1-5) 2.9,(2-1-5) 5.1,(2-1-5) 8.2,
2019,36,1,04R,③ 박정아,④ 김창규,⑥ 서화모,(3) 1.5,"(3) 1.1, (4) 2.1",(3-4) 5.1,(3-4) 3.5,(3-4-6) 3.5,(3-4-6) 6.1,(3-4-6) 9.8,
2019,36,1,05R,③ 문안나,⑤ 이종인,⑥ 나병창,(3) 1.3,"(3) 1.0, (5) 5.3",(3-5) 11.1,(3-5) 9.2,(3-5-6) 7.8,(3-5-6) 10.4,(3-5-6) 25.0,
2019,36,1,06R,③ 강지환,⑥ 조현귀,① 박석문,(3) 9.1,"(3) 2.3, (6) 3.9",(3-6) 34.3,(3-6) 26.7,(3-6-1) 17.1,(3-6-1) 72.9,(3-6-1) 138.1,
2019,36,1,07R,① 이상문,③ 이미나,② 최영재,(1) 7.6,"(1) 2.4, (3) 1.4",(1-3) 24.4,(1-3) 11.8,(1-3-2) 5.2,(1-3-2) 22.4,(1-3-2) 77.0,
2019,36,1,08R,③ 류해광,② 최광성,④ 기광서,(3) 1.4,"(3) 1.1, (2) 1.7",(3-2) 4.0,(3-2) 1.9,(3-2-4) 3.1,(3-2-4) 6.2,(3-2-4) 11.2,
