연도,회차,일차,경주번호,번호,등급,기수,선수명,성별,나이,체중,최근6회차_평균착순점,최근6회차_평균득점,최근6회차_승률,최근6회차_연대율2,최근6회차_연대율3,최근6회차_평균ST,최근8경주_착순,연간성적_평균착순점,연간성적_연대율,FL,평균사고점,금일출주경주,전일성적,출주횟수,코스_1코스,코스_2코스,코스_3코스,코스_4코스,코스_5코스,코스_6코스,모터번호,모터_평균착순점,모터_연대율2,모터_연대율3,전탑승선수1,전탑승선수2,보트번호,보트_평균착순점,보트_연대율,특이사항
2017,11,1,12,5,B1,5,최영재,남,37,58,5.19,5.09,12.5,31.3,56.3,0.23,6116 4322,5.19,31.3,F0L0,0.09,,,29,75.0/4,40.0/5,20.0/5,0.0/4,16.7/6,0.0/5,124,5.01,36.7,48.9,서화모/322,어선규/224,056,5.37,31.5,
2017,11,1,12,6,A2,5,주은석,남,35,57,4.95,4.84,15.8,36.8,52.6,0.2,1212 6556,5.5,43.8,F0L0,0.13,03,,33,66.7/6,75.0/4,14.3/7,25.0/4,33.3/6,16.7/6,016,4.89,28.2,48.5,김효년/2142,김인혜/544,070,5.07,32.7,
2017,11,1,13,1,A2,1,김국흠,남,46,61,6,5.72,16.7,50,61.1,0.31,5325 2242,5.54,46.2,F0L0,0.23,03,,26,75.0/4,100.0/4,0.0/4,20.0/5,0.0/4,60.0/5,121,6.44,48.5,68.7,손동민/435,나병창/16,062,5.21,33.3,
2017,11,1,13,2,B1,1,조현귀,남,49,62,5.13,5,12.5,37.5,50,0.26,6312 6142,5.14,35.7,F0L0,0.14,,,34,33.3/6,57.1/7,40.0/5,80.0/5,14.3/7,0.0/4,064,4.87,29,48,송효석/11,한종석/543,097,5.37,36.8,
2017,11,1,13,3,B1,1,김신오,남,40,65,4.19,4.09,6.3,18.8,37.5,0.25,4452 6361,4.47,20,F0L0,0.1,,,14,0.0/2,50.0/2,0.0/2,0.0/3,50.0/2,33.3/3,139,4.45,25,41.3,장수영/625,이종인/35,083,5.44,35.2,
2017,11,1,13,4,B1,1,황만주,남,46,62,3.8,3.57,6.7,20,20,0.25,5452 5144,4.57,28.6,F0L0,0,,,17,50.0/2,33.3/3,0.0/2,33.3/3,0.0/4,0.0/3,034,5.54,40.7,54.9,오세준/115,김영민/42,028,5.09,32.7,
2017,11,1,13,5,A2,1,김영욱,남,42,65,3.33,3.28,5.6,11.1,22.2,0.26,3464 6423,3.53,11.8,F0L0,0.06,,,30,40.0/5,0.0/4,33.3/6,25.0/4,20.0/5,16.7/6,006,4.54,26.5,42.9,조현귀/63,김종희/45,057,5,34.4,
2017,11,1,13,6,B1,1,이택근,남,44,61,3.8,3.67,20,20,26.7,0.29,4143 4661,3.8,20,F0L0,0.13,,,26,25.0/4,50.0/4,0.0/5,0.0/7,0.0/4,0.0/2,093,4.13,18.3,33.8,하서우/665,김국흠/522,067,5.01,30.1,
2017,11,1,14,1,B2,14,이지은,여,27,49,4.23,4.15,7.7,23.1,30.8,0.32,3166 6542,4.23,23.1,F0L0,0.08,,,12,100.0/2,0.0/2,0.0/2,50.0/2,0.0/2,0.0/2,055,4.42,22.6,38.1,김민길/563,손동민/534,085,5.21,36,
2017,11,1,14,2,B2,1,이응석,남,46,61,6.44,6.31,43.8,50,62.5,0.23,2515 6116,0,0,F0L0,0,,,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,154,5.37,35.6,50,김계영/32,최진혁/426,078,6.02,46.9,제재 후 출전
2017,11,1,14,3,B2,14,김성찬,남,30,58,3.5,1.69,12.5,12.5,37.5,0.25,1364 6300,3.5,12.5,F1L0,1.81,,,7,50.0/2,0.0/1,0.0/1,0.0/2,00.0/0,0.0/1,081,4.62,22.8,43,김강현/353,전정환/34,007,5.95,41.8,
2017,11,1,14,4,B1,7,윤동오,남,34,62,6.06,5.88,18.8,37.5,62.5,0.26,1236 4312,6.06,37.5,F0L0,0.19,04,,30,40.0/5,33.3/6,33.3/3,20.0/5,0.0/5,16.7/6,060,4.2,16.7,35,이태희/44,전정환/64,018,5.28,30.6,
2017,11,1,14,5,B1,2,사재준,남,43,61,6.22,6,16.7,33.3,72.2,0.26,3532 2433,6.53,33.3,F0L0,0.27,02,,32,50.0/4,20.0/5,57.1/7,0.0/5,0.0/5,16.7/6,148,4.43,25.5,36.2,박영수/40,최재원/435,093,4.83,31.8,
2017,11,1,14,6,B1,12,박준현,남,33,59,5.38,4.34,18.8,31.3,50,0.22,1120 3306,5,33.3,F1L0,1.78,01,,27,100.0/3,20.0/5,50.0/6,0.0/3,0.0/7,0.0/3,018,4.42,21.8,41,기광서/465,신동길/526,100,5.23,37.4,
2017,11,1,15,1,A1,10,임태경,여,29,49,4.94,4.68,17.6,29.4,47.1,0.27,4565 5135,4.27,20,F0L0,0.3,03,,34,62.5/8,40.0/5,33.3/6,50.0/4,0.0/5,16.7/6,061,4.92,31,47.1,김도휘/135,김응선/263,037,4.4,23.6,
2017,11,1,15,2,A2,11,김지현,여,30,48,5.26,4.95,21.1,26.3,52.6,0.28,3641 1134,5.81,31.3,F0L0,0.13,02,,33,66.7/6,50.0/4,40.0/5,20.0/5,42.9/7,33.3/6,143,4.73,28,42.7,김민천/221,권혁민/45,017,6.07,48.1,
2017,11,1,15,3,A2,6,문주엽,남,36,58,3.26,3.26,0,5.3,15.8,0.31,3465 4446,3.26,5.3,F0L0,0,,,35,62.5/8,0.0/4,50.0/4,0.0/5,33.3/6,12.5/8,042,5.96,44.3,56.7,이경섭/444,김국흠/532,016,5.3,34.2,
2017,11,1,15,4,A2,3,이미나,여,38,54,6.06,5.62,17.6,41.2,70.6,0.24,3256 3532,6.21,42.9,F0L0,0.25,,,30,20.0/5,60.0/5,60.0/5,20.0/5,25.0/4,16.7/6,062,4.02,20.3,33.9,신현경/565,김지현/364,088,5.2,31.8,
2017,11,1,15,5,A2,6,김동민,남,39,54,7.17,6.92,50,66.7,72.2,0.23,1112 4132,7.09,60.9,F0L0,0.22,04,,37,66.7/6,66.7/6,83.3/6,66.7/6,33.3/6,14.3/7,051,5.63,36.3,59.8,이택근/41,송효석/23,081,5.88,47.1,
2017,11,1,15,6,A2,7,배혜민,남,36,57,5.11,5.03,10.5,36.8,47.4,0.28,2622 4355,5.11,36.8,F0L0,0.08,,,36,66.7/6,60.0/5,28.6/7,42.9/7,0.0/5,0.0/6,157,4.85,26.7,48.5,정장훈/666,김정구/331,048,4.45,24.4,
2017,11,1,16,1,A1,2,김효년,남,43,55,7.42,7.26,42.1,68.4,73.7,0.19,2142 3112,7.42,68.4,F0L0,0.16,06,,40,83.3/6,100.0/5,42.9/7,70.0/10,50.0/6,16.7/6,012,4.62,27.8,38,신동길/631,서  휘/321,071,5.25,34.5,
2017,11,1,16,2,B1,7,황이태,남,37,59,3.6,3,13.3,20,26.7,0.27,0265 4145,2.92,15.4,F0L0,0.69,,,26,42.9/7,0.0/2,16.7/6,33.3/3,25.0/4,25.0/4,030,5.05,30.2,45.3,류해광/21,김성찬/13,110,5.27,36.9,
2017,11,1,16,3,B2,4,지현욱,남,39,57,4.5,3.29,28.6,35.7,42.9,0.2,6553 0661,4.64,36.4,F0L0,0.41,05,,19,33.3/3,50.0/4,0.0/3,100.0/2,0.0/3,25.0/4,141,5.94,33.3,58.8,정인교/13,이재학/554,108,4.85,30.1,
2017,11,1,16,4,A1,3,문안나,여,33,52,5.47,5.21,11.8,29.4,58.8,0.28,3245 3431,5.36,21.4,F0L0,0.18,02,,17,75.0/4,0.0/3,0.0/3,50.0/2,0.0/1,25.0/4,084,6.27,47,66,김완석/11,김대선/113,072,4.93,27.9,
2017,11,1,16,5,B1,4,원용관,남,42,58,4.75,4.66,0,25,50,0.27,4623 5435,4.75,25,F0L0,0.09,07,,24,50.0/4,66.7/3,40.0/5,20.0/5,50.0/2,0.0/5,088,4.65,25.7,42.6,원용관/462,심상철/432,053,4.79,31.5,
2017,11,1,16,6,B2,12,정장훈,남,32,61,2.59,2.32,5.9,5.9,11.8,0.29,6666 6646,2.17,8.3,F0L0,0.29,,,11,50.0/2,0.0/2,0.0/2,0.0/1,0.0/2,0.0/2,151,3.8,16.4,31.1,지용민/356,정훈민/664,075,5.36,36,
2017,11,2,1,1,B2,12,이상문,남,33,56,0,0,0,0,0,0,0,0,0,F0L0,0,11,일05-3-5,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,073,4.29,22.4,38.2,최영재/611,이택근/466,008,5.66,39.6,
2017,11,2,1,2,B2,14,조규태,남,31,58,0,0,0,0,0,0,,0,0,F0L0,0,,"온01-4-6, 일12-3-3",0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,048,5.13,31.7,51,박원규/14,김영욱/464,076,5.39,36.2,
2017,11,2,1,3,A2,11,김응선,남,32,58,4.17,4.17,0,16.7,50,18.64,3623 55,3.5,0,F0L0,0,10,일08-3-6,6,100.0/1,00.0/0,00.0/0,0.0/2,00.0/0,0.0/3,080,5.59,36.5,52.9,유석현/111,한  운/56,068,5.53,37.8,
2017,11,2,1,4,B2,11,정훈민,남,31,55,2.5,2.5,0,0,0,19.29,46,2.5,0,F0L0,0,13,일04-3-1,2,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,008,5.69,35.4,59.6,정종훈/42,정민수/133,058,4.86,24.5,
2017,11,2,1,5,B1,1,정용진,남,45,58,7,7,0,50,100,18.66,2332,8,100,F0L0,0,16,일09-5-4,4,50.0/2,00.0/0,100.0/1,0.0/1,00.0/0,00.0/0,014,4.14,19,36.5,권일혁/65,박영수/32,066,4.56,25.3,
2017,11,2,1,6,B2,5,김도환,남,41,60,6,6,0,0,100,18.58,3,6,0,F0L0,0,,일06-2-3,1,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,115,4.6,25,42,반혜진/432,민영건/52,031,5.45,33.3,
2017,11,2,2,1,B1,7,황이태,남,37,59,5,5,0,25,50,18.81,2543,5,50,F0L0,0,14,일16-2-2,4,00.0/0,0.0/1,00.0/0,100.0/1,00.0/0,0.0/2,030,5.05,30.2,45.3,류해광/21,김성찬/13,110,5.27,36.9,
2017,11,2,2,2,A1,4,어선규,남,39,56,5.33,5.33,0,33.3,33.3,18.9,442,4,0,F0L0,0,13,일05-1-1,3,0.0/1,00.0/0,00.0/0,100.0/1,00.0/0,0.0/1,027,3.88,17.5,29.8,이진휘/26,이진휘/66,034,5.41,30.9,
2017,11,2,2,3,A2,1,김영욱,남,42,65,4.25,4.25,25,25,25,18.71,4615,2.5,0,F0L0,0,10,일13-6-5,4,0.0/1,0.0/1,00.0/0,100.0/1,0.0/1,00.0/0,006,4.54,26.5,42.9,조현귀/63,김종희/45,057,5,34.4,
2017,11,2,2,4,A2,7,배혜민,남,36,57,5,5,0,25,50,18.66,3254,7,50,F0L0,0,09,A15-6-6,3,00.0/0,0.0/1,0.0/1,00.0/0,00.0/0,100.0/1,157,4.85,26.7,48.5,정장훈/666,김정구/331,048,4.45,24.4,
2017,11,2,2,5,B1,13,김태용,남,31,56,3.6,3.5,0,0,40,18.7,3646 3,3.5,0,F0L0,0,11,일08-5-4,4,00.0/0,00.0/0,0.0/1,0.0/1,00.0/0,0.0/2,153,5.14,28.8,51.9,서  휘/343,조성인/655,021,5.14,32.3,
2017,11,2,2,6,B2,1,이응석,남,46,61,0,0,0,0,0,0,0,0,0,F0L0,0,16,B14-1-2,0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,154,5.37,35.6,50,김계영/32,최진혁/426,078,6.02,46.9,제재 후 출전
2017,11,2,3,1,B1,1,김신오,남,40,65,4.19,4.09,6.3,18.8,37.5,0.25,4452 6361,4.47,20,F0L0,0.1,,일13-2-3,14,0.0/2,50.0/2,0.0/2,0.0/3,50.0/2,33.3/3,139,4.45,25,41.3,장수영/625,이종인/35,083,5.44,35.2,
2017,11,2,3,2,B1,12,박준현,남,33,59,5.38,4.34,18.8,31.3,50,0.22,1120 3306,5,33.3,F1L0,1.78,,"온01-6-3, B14-5-6",27,100.0/3,20.0/5,50.0/6,0.0/3,0.0/7,0.0/3,018,4.42,21.8,41,기광서/465,신동길/526,100,5.23,37.4,
2017,11,2,3,3,A1,2,김효년,남,43,55,7.42,7.26,42.1,68.4,73.7,0.19,2142 3112,7.42,68.4,F0L0,0.16,,"일06-1-6, 일16-1-1",40,83.3/6,100.0/5,42.9/7,70.0/10,50.0/6,16.7/6,012,4.62,27.8,38,신동길/631,서  휘/321,071,5.25,34.5,
2017,11,2,3,4,B1,5,최영재,남,37,58,5.19,5.09,12.5,31.3,56.3,0.23,6116 4322,5.19,31.3,F0L0,0.09,,일12-6-5,29,75.0/4,40.0/5,20.0/5,0.0/4,16.7/6,0.0/5,124,5.01,36.7,48.9,서화모/322,어선규/224,056,5.37,31.5,
2017,11,2,3,5,A1,2,최광성,남,43,58,5.41,5.29,11.8,41.2,52.9,0.23,2323 2124,6.14,50,F0L0,0.14,15,일09-3-1,27,100.0/5,20.0/5,75.0/4,50.0/4,25.0/4,60.0/5,013,4.91,31.7,48.5,문성현/66,손지영/555,033,5.87,42.7,
2017,11,2,3,6,B1,1,우진수,남,41,56,3.79,3.24,5.3,5.3,36.8,0.26,6354 4350,3.13,0,F1L0,1.25,12,일07-2-1,24,33.3/3,20.0/5,25.0/4,0.0/4,0.0/5,0.0/3,119,4.53,27.3,41.6,김창규/16,김종목/553,009,5.44,32.1,
2017,11,2,4,1,A1,1,강창효,남,44,60,4.69,4.41,25,31.3,50,0.23,6363 1163,4,18.2,F0L0,0,11,일04-1-4,27,80.0/5,40.0/5,25.0/4,0.0/4,0.0/5,0.0/4,135,4.64,20.7,47.1,이승일/253,배혜민/262,060,4.81,30.7,
2017,11,2,4,2,A1,2,김민천,남,41,58,6.58,6.53,26.3,57.9,63.2,0.22,2212 5411,6.58,57.9,F0L0,0.05,15,일05-4-6,41,80.0/10,83.3/6,50.0/8,85.7/7,50.0/6,25.0/4,039,4.05,17.5,31.7,손근성/26,이지은/25,101,5.01,31.7,
2017,11,2,4,3,B2,14,이지은,여,27,49,4.23,4.15,7.7,23.1,30.8,0.32,3166 6542,4.23,23.1,F0L0,0.08,,B14-6-1,12,100.0/2,0.0/2,0.0/2,50.0/2,0.0/2,0.0/2,055,4.42,22.6,38.1,김민길/563,손동민/534,085,5.21,36,
2017,11,2,4,4,B2,6,김계영,여,38,55,4.86,4.54,14.3,21.4,35.7,0.23,3254 4154,4.86,21.4,F0L0,0.32,,일03-1-3,13,50.0/2,0.0/3,100.0/1,0.0/2,0.0/3,0.0/2,131,4.3,16.7,42.4,김태용/51,손지영/6,038,5.76,40.2,
2017,11,2,4,5,B1,2,김재윤,남,38,60,5.19,5.16,25,37.5,43.8,0.28,5526 5216,5.19,37.5,F0L0,0.03,14,일07-4-6,30,75.0/4,28.6/7,25.0/4,20.0/5,16.7/6,0.0/4,129,6.15,45.9,68.4,우진수/443,김태용/52,001,5.29,29.7,
2017,11,2,4,6,A2,12,유석현,남,31,56,7.22,7.06,38.9,66.7,77.8,0.24,1111 5232,7.67,75,F0L0,0,12,일11-3-2,38,71.4/7,60.0/5,42.9/7,50.0/6,42.9/7,33.3/6,010,5.23,31.7,51.9,우진수/635,정인교/45,010,4.89,24,
2017,11,2,5,1,B2,12,임정택,남,30,59,4.64,4.39,0,35.7,42.9,0.24,5455 2624,4.64,35.7,F0L0,0.25,,일06-3-4,13,100.0/2,66.7/3,33.3/3,0.0/2,0.0/1,0.0/2,146,6.24,43,63,길현태/322,김선웅/14,109,5.26,35.1,
2017,11,2,5,2,B1,2,사재준,남,43,61,6.22,6,16.7,33.3,72.2,0.26,3532 2433,6.53,33.3,F0L0,0.27,,"온02-4-1, B14-4-5",32,50.0/4,20.0/5,57.1/7,0.0/5,0.0/5,16.7/6,148,4.43,25.5,36.2,박영수/40,최재원/435,093,4.83,31.8,
2017,11,2,5,3,A1,10,임태경,여,29,49,4.94,4.68,17.6,29.4,47.1,0.27,4565 5135,4.27,20,F0L0,0.3,,"일03-5-5, A15-1-1",34,62.5/8,40.0/5,33.3/6,50.0/4,0.0/5,16.7/6,061,4.92,31,47.1,김도휘/135,김응선/263,037,4.4,23.6,
2017,11,2,5,4,A1,13,김민준,남,29,57,5.28,5.19,16.7,27.8,50,0.18,2315 2544,5.28,27.8,F0L0,0.08,12,일10-1-1,34,77.8/9,50.0/6,25.0/4,25.0/4,16.7/6,0.0/5,070,6.03,41.6,61.4,김민천/254,김효년/25,061,4.97,33.3,
2017,11,2,5,5,A1,3,이주영,여,35,54,5.83,5.53,22.2,44.4,55.6,0.24,4122 1345,5.94,43.8,F0L0,0.34,15,일08-6-3,33,100.0/5,40.0/5,60.0/5,16.7/6,33.3/6,50.0/6,029,4.38,22.9,38.5,김대선/556,류해광/42,102,4.13,19.8,
2017,11,2,5,6,A2,1,오세준,남,42,60,4.39,4.39,11.1,33.3,38.9,0.19,1152 6466,4.39,33.3,F0L0,0,13,일07-3-3,39,33.3/6,42.9/7,20.0/5,0.0/7,16.7/6,25.0/8,159,5.14,33,49,김은지/56,윤영근/61,096,4.57,26.4,
2017,11,2,6,1,B1,4,원용관,남,42,58,4.75,4.66,0,25,50,0.27,4623 5435,4.75,25,F0L0,0.09,,"일07-5-2, 일16-4-5",24,50.0/4,66.7/3,40.0/5,20.0/5,50.0/2,0.0/5,088,4.65,25.7,42.6,원용관/462,심상철/432,053,4.79,31.5,
2017,11,2,6,2,A2,6,문주엽,남,36,58,3.26,3.26,0,5.3,15.8,0.31,3465 4446,3.26,5.3,F0L0,0,13,A15-2-3,35,62.5/8,0.0/4,50.0/4,0.0/5,33.3/6,12.5/8,042,5.96,44.3,56.7,이경섭/444,김국흠/532,016,5.3,34.2,
2017,11,2,6,3,B1,1,윤영근,남,48,60,5.08,4.96,15.4,46.2,46.2,0.2,2461 6262,5.06,43.8,F0L0,0.09,,"온02-6-5, 일12-4-2",34,85.7/7,66.7/3,28.6/7,14.3/7,0.0/4,16.7/6,104,4.58,29.7,40.7,반혜진/60,최광성/232,079,4.17,19.1,
2017,11,2,6,4,A2,1,김국흠,남,46,61,6,5.72,16.7,50,61.1,0.31,5325 2242,5.54,46.2,F0L0,0.23,,"일03-4-6, 일13-3-1",26,75.0/4,100.0/4,0.0/4,20.0/5,0.0/4,60.0/5,121,6.44,48.5,68.7,손동민/435,나병창/16,062,5.21,33.3,
2017,11,2,6,5,B1,11,김선웅,남,33,65,5.69,4.88,25,37.5,50,0.17,4121 4104,5.7,40,F1L0,1.15,14,일06-4-2,27,100.0/4,50.0/4,50.0/4,16.7/6,33.3/3,0.0/6,089,4.8,28.4,46.1,권명호/431,김종민/305,104,5.9,42.6,
2017,11,2,6,6,B1,4,김세원,남,37,61,6.44,6.44,18.8,37.5,75,0.37,3213 3264,6.44,37.5,F0L0,0,16,일11-1-1,33,80.0/5,40.0/5,40.0/5,28.6/7,20.0/5,0.0/6,046,6.4,47.5,63.4,김선필/142,김종민/121,052,6.03,35.9,
2017,11,2,7,1,B2,12,정장훈,남,32,61,2.59,2.32,5.9,5.9,11.8,0.29,6666 6646,2.17,8.3,F0L0,0.29,,일16-실격(면책)-6,11,50.0/2,0.0/2,0.0/2,0.0/1,0.0/2,0.0/2,151,3.8,16.4,31.1,지용민/356,정훈민/664,075,5.36,36,
2017,11,2,7,2,B2,14,하서우,여,23,46,2.85,2.81,0,15.4,23.1,0.36,6656 6566,2.85,15.4,F0L0,0.04,,일06-6-5,12,0.0/2,33.3/3,0.0/2,0.0/2,100.0/1,0.0/2,002,4.13,22.9,37.1,이용세/526,김완석/266,043,5.84,40.2,
2017,11,2,7,3,A2,8,김민길,남,38,58,5.32,5.24,10.5,36.8,57.9,0.25,5631 2552,5.61,38.9,F0L0,0.08,,"일04-5-2, 일11-5-5",35,85.7/7,66.7/6,28.6/7,25.0/4,0.0/5,16.7/6,058,4.43,23,36.5,김은지/651,이진우/443,014,4.37,22.1,
2017,11,2,7,4,B1,11,박진서,남,36,57,4.13,3.84,12.5,25,37.5,0.25,2351 4625,4.13,25,F0L0,0.28,,일05-6-2,34,100.0/5,20.0/5,16.7/6,0.0/6,0.0/5,0.0/7,005,3.86,15.3,32.2,김기한/534,문안나/431,011,5.4,35.2,
2017,11,2,7,5,A2,3,이미나,여,38,54,6.06,5.62,17.6,41.2,70.6,0.24,3256 3532,6.21,42.9,F0L0,0.25,16,A15-4-4,30,20.0/5,60.0/5,60.0/5,20.0/5,25.0/4,16.7/6,062,4.02,20.3,33.9,신현경/565,김지현/364,088,5.2,31.8,
2017,11,2,7,6,B1,1,김종목,남,43,55,4.69,4.66,12.5,25,43.8,0.24,5536 5145,4.69,25,F0L0,0.03,,일08-1-2,30,66.7/3,75.0/4,16.7/6,0.0/7,0.0/5,0.0/5,118,5.68,35.9,59.2,김태규/263,김명진/314,003,4.97,31.1,
2017,11,2,8,1,B2,3,박설희,여,35,54,7.38,7.25,37.5,62.5,68.8,0.18,1114 1244,7.38,62.5,F0L0,0.13,,일07-1-5,14,100.0/2,50.0/2,100.0/3,25.0/4,0.0/1,100.0/2,021,5.92,44.7,59.2,권명호/212,김강현/12,092,5.56,39.6,
2017,11,2,8,2,B1,8,송효석,남,37,56,5.5,5.31,25,37.5,43.8,0.23,1123 5455,6.15,46.2,F0L0,0.23,,"온01-3-4, 일09-1-3",25,100.0/3,0.0/5,25.0/4,40.0/5,25.0/4,0.0/4,155,6.13,43.8,64.6,한  진/224,이승일/124,084,5.69,39.4,
2017,11,2,8,3,B1,1,박민수,남,46,59,5.38,5,6.3,37.5,62.5,0.25,2562 4643,5.38,37.5,F0L0,0.38,,일10-5-4,29,50.0/4,50.0/6,75.0/4,0.0/7,25.0/4,0.0/4,033,4.13,23.9,38.8,김승택/56,이진우/64,105,4.68,26.7,
2017,11,2,8,4,B1,2,한  운,남,44,56,6,5.79,23.5,41.2,64.7,0.29,5642 1231,5.29,28.6,F0L0,0.21,,일08-2-1,28,66.7/6,25.0/4,40.0/5,20.0/5,0.0/4,25.0/4,144,5.95,45.4,60.8,강지환/32,최진혁/643,091,6.17,45.6,
2017,11,2,8,5,B1,7,윤동오,남,34,62,6.06,5.88,18.8,37.5,62.5,0.26,1236 4312,6.06,37.5,F0L0,0.19,,"일04-6-3, B14-3-4",30,40.0/5,33.3/6,33.3/3,20.0/5,0.0/5,16.7/6,060,4.2,16.7,35,이태희/44,전정환/64,018,5.28,30.6,
2017,11,2,8,6,A1,1,장영태,남,42,59,5.25,4.47,6.3,31.3,50,0.26,6552 0424,2.6,20,F1L0,2.1,15,일03-2-1,21,0.0/1,66.7/3,100.0/3,25.0/4,33.3/6,25.0/4,134,4.44,23.5,41.8,여현창/5535,김신오/26,055,5.49,39.6,
2017,11,2,9,1,A1,7,장수영,남,37,56,6.56,6.31,18.8,56.3,75,0.24,6251 5312,6.42,58.3,F0L0,0.33,,"온01-5-2, 일08-4-5",31,80.0/5,28.6/7,60.0/5,60.0/5,100.0/6,33.3/3,156,5.31,33.3,53.9,전정환/263,이지수/556,047,4.04,22.5,
2017,11,2,9,2,A2,7,배혜민,남,36,57,5.11,5.03,10.5,36.8,47.4,0.28,2622 4355,5.11,36.8,F0L0,0.08,02,A15-6-6,36,66.7/6,60.0/5,28.6/7,42.9/7,0.0/5,0.0/6,157,4.85,26.7,48.5,정장훈/666,김정구/331,048,4.45,24.4,
2017,11,2,9,3,A2,2,김기한,남,44,54,5.78,5.61,16.7,33.3,66.7,0.26,5342 1546,5.78,33.3,F0L0,0.17,,"온01-1-1, 일11-2-6",24,80.0/5,40.0/5,33.3/3,0.0/3,0.0/4,25.0/4,122,5.74,40,57,조성인/322,김신오/445,027,5.9,40.6,
2017,11,2,9,4,A2,11,김지현,여,30,48,5.26,4.95,21.1,26.3,52.6,0.28,3641 1134,5.81,31.3,F0L0,0.13,,"온02-2-6, A15-5-2",33,66.7/6,50.0/4,40.0/5,20.0/5,42.9/7,33.3/6,143,4.73,28,42.7,김민천/221,권혁민/45,107,5.64,42.9,
2017,11,2,9,5,B2,14,김성찬,남,30,58,3.5,1.69,12.5,12.5,37.5,0.25,1364 6300,3.5,12.5,F1L0,1.81,,B14-2-3,7,50.0/2,0.0/1,0.0/1,0.0/2,00.0/0,0.0/1,081,4.62,22.8,43,김강현/353,전정환/34,007,5.95,41.8,
2017,11,2,9,6,B2,4,지현욱,남,39,57,4.5,3.29,28.6,35.7,42.9,0.2,6553 0661,4.64,36.4,F0L0,0.41,,"일05-2-4, 일16-실격-3",19,33.3/3,50.0/4,0.0/3,100.0/2,0.0/3,25.0/4,141,5.94,33.3,58.8,정인교/13,이재학/554,108,4.85,30.1,
2017,11,2,10,1,B1,10,김태규,남,33,59,4.94,4.85,17.6,23.5,47.1,0.27,2634 4136,4.94,23.5,F0L0,0.09,,일10-4-5,27,100.0/4,40.0/5,50.0/4,0.0/5,0.0/4,0.0/5,133,4.75,27.8,44.3,이지수/54,강창효/636,050,5.12,32.1,
2017,11,2,10,2,A2,11,김응선,남,32,58,7.21,7.13,42.1,63.2,78.9,0.15,2631 1211,7.21,63.2,F0L0,0.08,01,일08-3-6,31,71.4/7,80.0/5,80.0/5,60.0/5,40.0/5,25.0/4,080,5.59,36.5,52.9,유석현/111,한  운/56,068,5.53,37.8,
2017,11,2,10,3,B1,8,정주현,남,33,52,5.25,5.25,12.5,31.3,43.8,0.29,1442 4326,5.25,31.3,F0L0,0,,일09-2-6,29,80.0/5,66.7/3,0.0/5,33.3/6,20.0/5,20.0/5,078,4.87,32,45,김인혜/352,임정택/54,069,5.16,31.5,
2017,11,2,10,4,A2,1,김영욱,남,42,65,3.33,3.28,5.6,11.1,22.2,0.26,3464 6423,3.53,11.8,F0L0,0.06,02,일13-6-5,30,40.0/5,0.0/4,33.3/6,25.0/4,20.0/5,16.7/6,006,4.54,26.5,42.9,조현귀/63,김종희/45,057,5,34.4,
2017,11,2,10,5,B2,11,기광서,남,33,59,4.35,4.29,11.8,23.5,35.3,0.25,4656 2254,4.36,28.6,F0L0,0.07,,일11-4-3,12,50.0/2,66.7/3,0.0/1,50.0/2,0.0/2,0.0/2,077,6.33,45,69,지현욱/655,문안나/324,029,4.69,21.9,
2017,11,2,10,6,B1,13,최진혁,남,33,59,3.44,3.41,0,12.5,25,0.25,2464 3426,3.44,12.5,F0L0,0.03,,일07-6-4,31,33.3/6,20.0/5,20.0/5,0.0/5,0.0/5,0.0/5,024,4.91,31.7,41.3,고정환/555,김현덕/263,020,4.41,21.4,
2017,11,2,11,1,B1,13,김태용,남,31,56,4,3.84,6.3,12.5,43.8,0.29,5152 5336,4.31,15.4,F0L0,0.15,02,일08-5-4,30,57.1/7,40.0/5,0.0/4,33.3/6,0.0/4,0.0/4,153,5.14,28.8,51.9,서  휘/343,조성인/655,021,5.14,32.3,
2017,11,2,11,2,A1,3,문안나,여,33,52,5.47,5.21,11.8,29.4,58.8,0.28,3245 3431,5.36,21.4,F0L0,0.18,,"온02-1-3, 일16-3-4",17,75.0/4,0.0/3,0.0/3,50.0/2,0.0/1,25.0/4,084,6.27,47,66,김완석/11,김대선/113,072,4.93,27.9,
2017,11,2,11,3,B2,12,이상문,남,33,56,4.79,4.71,7.1,35.7,42.9,0.32,6312 5525,4.9,40,F0L0,0.1,01,일05-3-5,10,0.0/1,100.0/2,50.0/2,50.0/2,0.0/1,0.0/2,073,4.29,22.4,38.2,최영재/611,이택근/466,008,5.66,39.6,
2017,11,2,11,4,A1,2,최재원,남,49,58,4.26,4.05,5.3,21.1,42.1,0.27,4352 4254,4.26,21.1,F0L0,0.21,,"온01-2-5, 일10-2-2",35,71.4/7,50.0/6,14.3/7,20.0/5,20.0/5,40.0/5,015,6.06,42.6,63.4,최진혁/24,박정아/131,039,5.15,35.1,
